,zipcode,category,name,rating,review
1140,15217,Asian,How Lee Chinese Food,4.0,236
1141,15217,Asian,Thai & Noodle Outlet,3.5,67
1142,15217,Asian,Chengdu Gourmet,3.5,122
1143,15217,Asian,Sumi's Cakery,4.5,74
1144,15217,Asian,Ka Mei,3.5,83
1145,15217,Asian,Rose Tea Cafe,3.5,330
1146,15217,Asian,Ramen Bar,3.5,286
1147,15217,Asian,Chaya Japanese Cuisine,3.5,213
1148,15217,Asian,Té Café,4.5,110
1149,15217,Asian,Sun Penang,3.0,155
1150,15217,Asian,Curry on Murray,4.0,132
1151,15217,Asian,New Dumpling And Sushi House,3.5,77
1152,15217,Asian,Sakura Teppanyaki & Sushi,3.0,113
1153,15217,Asian,Green Pepper,3.5,149
1154,15217,Asian,Silk Elephant,3.5,216
1155,15217,Asian,Hokkaido Seafood Buffet,3.5,220
1156,15217,Asian,Bangkok Balcony,3.5,183
1157,15217,Indian,Coriander India Grill,3.0,142
1158,15217,Bar,Independent Brewing Company,4.0,137
1159,15217,Bar,Hidden Harbor,4.5,145
1160,15217,Bar,Squirrel Hill Sports Bar,3.5,10
1161,15217,Bar,The Warehouse Pub & Grub,4.0,2
1162,15217,Bar,Squirrel Hill Cafe,4.0,92
1163,15217,Bar,Drift Hookah Lounge,5.0,16
1164,15217,Bar,Eighteen,4.5,4
1165,15217,Bar,J Gough's Tavern,4.5,22
1166,15217,Bar,Aiello's Pizza,4.0,209
1167,15217,Bar,Hi Sound Karaoke,4.0,2
1168,15217,Bar,Green Pepper,3.5,149
1169,15217,Grocery,Young's Oriental Grocery Store,3.5,16
1170,15217,Grocery,Giant Eagle,2.0,46
1171,15217,Grocery,Panda Supermarket,4.5,8
1172,15217,Grocery,Food Shoppe,4.5,16
1173,15217,Grocery,Murray Avenue Kosher Inc,3.5,11
1174,15217,Grocery,Nataliya European Food,5.0,4
1175,15217,Grocery,Kiev,4.0,6
1176,15217,Grocery,One Stop Mini Mart,3.5,4
1177,15217,Grocery,Save-Mor Beer & Pop Warehouse,4.0,10
1178,15218,American,GoodFellas Restaurant & Tavern,4.0,17
1179,15218,American,Joe & Pie Cafe Pizzeria,3.5,35
1180,15218,American,Pub In The Park,4.5,16
1181,15218,American,T's Restaurant & Lounge,4.0,3
1182,15218,American,Triangle Bar & Grill,4.5,96
1183,15218,American,Applebee's Grill + Bar,2.5,26
1184,15218,American,Eat'n Park,2.0,7
1185,15218,American,Square Cafe,4.0,464
1186,15218,American,D's Six Pax & Dogz,4.5,354
1187,15218,American,Ease Modern Comfort Cuisine,3.5,68
1188,15218,Asian,Thai Terrace,4.5,22
1189,15218,Asian,Thai Cottage,4.0,95
1190,15218,Bar,Pub In The Park,4.5,16
1191,15218,Bar,GoodFellas Restaurant & Tavern,4.0,17
1192,15218,Bar,The Loft,3.5,12
1193,15218,Bar,Triangle Bar & Grill,4.5,96
1194,15218,Bar,D's Six Pax & Dogz,4.5,354
1195,15218,Bar,The Map Room Grill & Bar,3.5,33
1196,15218,Bar,Murphy's Tap Room,3.5,13
1197,15218,Bar,Applebee's Grill + Bar,2.5,26
1198,15218,Bar,Murrays Cafe,3.0,3
1199,15218,Bar,T's Restaurant & Lounge,4.0,3
1200,15218,Grocery,Giant Eagle,2.0,21
1201,15218,Grocery,Cogo's,3.0,1
1202,15219,American,Eliza A Hot Metal Bistro,4.0,20
1203,15219,American,Union Standard,4.0,141
1204,15219,American,The Commoner,4.0,547
1205,15219,American,Souper Bowl,3.5,38
1206,15219,American,Rivers Club,4.0,15
1207,15219,American,Buford's Kitchen,2.5,91
1208,15219,American,Mr D's  Chicken & Fish,5.0,1
1209,15219,American,"Or, The Whale",4.0,208
1210,15219,American,Au Bon Pain,5.0,1
1211,15219,American,TGI Fridays,2.5,43
1212,15219,American,Primanti Bros,3.0,4
1213,15219,American,Grant Street Tavern,3.5,7
1214,15219,American,Palm Court,3.5,3
1215,15219,American,Nicky's Grant Street,4.0,5
1216,15219,American,Eddie V's Prime Seafood,4.5,142
1217,15219,Asian,Chinatown Inn,4.0,140
1218,15219,Asian,Sushi & Rolls,4.5,39
1219,15219,Asian,China Wok,3.5,34
1220,15219,Asian,Kiku Japanese Restaurant,4.0,112
1221,15219,Latin,Bombay Arepa Grill,4.0,1
1222,15219,Latin,Texas de Brazil,4.0,239
1223,15219,Indian,Bombay Arepa Grill,4.0,1
1224,15219,Indian,Billu's Indian Grill On Wheels,3.5,4
1225,15219,Bar,Shale's Cafe,4.0,15
1226,15219,Bar,Speakeasy,3.5,83
1227,15219,Bar,Souper Bowl,3.5,38
1228,15219,Bar,The Commoner,4.0,547
1229,15219,Bar,Wigle Whiskey Tasting Room and Bottle Shop,5.0,22
1230,15219,Bar,Biergarten,3.5,57
1231,15219,Bar,Grant Street Tavern,3.5,7
1232,15219,Bar,Buford's Kitchen,2.5,91
1233,15219,Bar,Terrace on Fifth,2.0,9
1234,15219,Bar,Union Standard,4.0,141
1235,15219,Bar,The Red Ring Bar & Grille,3.0,47
1236,15219,Bar,Blend Bar with Davidoff Cigars,4.0,25
1237,15219,Grocery,Shop N Save,2.5,5
1238,15219,Grocery,Merante Brothers Italian American Market,5.0,2
1239,15220,American,Aracri's Greentree Inn,3.5,24
1240,15220,American,Lorenz Cafe,5.0,4
1241,15220,American,Crafton Ice Cream Delite,4.5,3
1242,15220,American,Boston Market,3.5,12
1243,15220,American,Bella Monte Pizza,4.0,15
1244,15220,American,Johnny's Diner,4.0,22
1245,15220,American,Applebee's Grill + Bar,3.0,29
1246,15220,American,Denny's,3.5,32
1247,15220,Asian,Red Tea House,4.0,64
1248,15220,Asian,Osaka Sushi & Chinese Restaurant,3.5,59
1249,15220,Latin,Mad Mex - South Hills,3.0,125
1250,15220,Indian,Tamarind Savoring India,4.0,157
1251,15220,Bar,Obey House Tavern,4.5,12
1252,15220,Bar,Lorenz Cafe,5.0,4
1253,15220,Grocery,Giant Eagle,2.5,11
1254,15220,Grocery,Giant Eagle,3.0,11
1255,15220,Grocery,Shanthi Supermarket,3.5,4
1256,15221,American,Steel Towne Inn,4.5,3
1257,15221,American,TJ's Pub,3.0,1
1258,15221,American,Drew's Family Restaurant,4.0,83
1259,15221,Asian,Hunan's Palace,4.0,31
1260,15221,Bar,Steel Towne Inn,4.5,3
1261,15221,Bar,TJ's Pub,3.0,1
1262,15221,Bar,Howard's Park Place Pub,4.5,4
1263,15221,Grocery,Aldi,4.5,11
1264,15221,Grocery,Hanini's Market,4.5,10
1265,15221,Grocery,Save A Lot,4.0,5
1266,15221,Grocery,Giant Eagle,2.5,8
1267,15221,Grocery,A & M Market,4.5,2
1268,15222,American,The Pennsylvania Market,3.5,7
1269,15222,American,Butcher and the Rye,4.5,815
1270,15222,American,Forbes Tavern,4.5,29
1271,15222,American,Proper Brick Oven & Tap Room,4.5,570
1272,15222,American,Eleven,4.0,639
1273,15222,American,Elevation Restaurant,3.5,20
1274,15222,American,Harris Grill,3.5,63
1275,15222,American,Braddock's Pittsburgh Brasserie,3.5,163
1276,15222,American,Smallman Galley,4.5,478
1277,15222,American,August Henry's Burger Bar,3.5,144
1278,15222,American,Bakersfield,4.5,656
1279,15222,American,Floor 2,4.0,89
1280,15222,American,Peppi's,4.0,81
1281,15222,American,Meat & Potatoes,4.0,1759
1282,15222,American,The Garden Cafe,5.0,6
1283,15222,American,Penn Cove Eatery,4.0,4
1284,15222,American,Preeti's PiTT,4.0,5
1285,15222,American,Saloon on the Strip,5.0,1
1286,15222,American,Mezzo,3.5,77
1287,15222,American,BRGR,4.0,33
1288,15222,American,Bill's Bar & Burger,3.0,183
1289,15222,American,Ten Penny,3.0,477
1290,15222,American,City Works - Pittsburgh,3.0,238
1291,15222,Asian,Bae Bae's Kitchen,4.5,205
1292,15222,Asian,Nicky's Thai Kitchen,4.0,619
1293,15222,Asian,Yuzu Kitchen,4.0,92
1294,15222,Asian,Little Bangkok In the Strip,4.0,130
1295,15222,Asian,Social House Seven,3.5,256
1296,15222,Asian,Pittsburgh Poke,4.5,110
1297,15222,Asian,No. 1 Sushi Sushi,4.5,107
1298,15222,Asian,The Warren Bar and Burrow,4.5,54
1299,15222,Asian,Maiku Sushi,3.5,170
1300,15222,Asian,Banhmilicious,3.5,23
1301,15222,Asian,Sushi Kim Restaurant,3.5,138
1302,15222,Asian,Noodles & Company,3.0,84
1303,15222,Asian,Pho Van,3.5,204
1304,15222,Asian,Mandarin Gourmet,3.0,57
1305,15222,Latin,Chicken Latino,4.0,184
1306,15222,Latin,Gaucho Parrilla Argentina,4.5,1626
1307,15222,Latin,Colonia,3.5,4
1308,15222,Latin,Kaya,4.0,634
1309,15222,Latin,täkō,4.5,1135
1310,15222,Latin,Reyna Foods,4.0,100
1311,15222,Latin,Bea Taco Town,4.5,24
1312,15222,Latin,Sabroso Mexican Delights,4.5,7
1313,15222,Latin,Pirata,4.0,215
1314,15222,Latin,Bakersfield,4.5,656
1315,15222,Latin,Bea Taco Town,4.0,102
1316,15222,Latin,Edgar's Best Tacos,5.0,70
1317,15222,Latin,Las Velas,3.5,239
1318,15222,Latin,Fogo de Chão Brazilian Steakhouse,4.0,79
1319,15222,Latin,Casa Reyna,3.5,248
1320,15222,Indian,Indian Spices,3.5,64
1321,15222,Indian,India Palace Cuisine,3.5,45
1322,15222,Indian,Sree's Foods,4.0,55
1323,15222,Indian,Mezbaan Indian Cuisine,3.0,32
1324,15222,Indian,Bombay 7 Spice,1.0,1
1325,15222,Bar,The Warren Bar and Burrow,4.5,54
1326,15222,Bar,Seven,3.5,23
1327,15222,Bar,El Layali Hookah,5.0,5
1328,15222,Bar,Zombie Den: Bar Of The Dead,4.5,5
1329,15222,Bar,East End Brewing Taproom,4.5,43
1330,15222,Bar,Forbes Tavern,4.5,29
1331,15222,Bar,Lefty's,4.5,29
1332,15222,Bar,Butcher and the Rye,4.5,815
1333,15222,Bar,Bakersfield,4.5,656
1334,15222,Bar,The Pennsylvania Market,3.5,7
1335,15222,Bar,Il Tetto:  A Rooftop Beer Garden,3.0,77
1336,15222,Bar,Smallman Galley,4.5,478
1337,15222,Bar,Proper Brick Oven & Tap Room,4.5,570
1338,15222,Bar,Winghart's Burger & Whiskey Bar,4.0,511
1339,15222,Bar,The Backstage Bar,3.5,25
1340,15222,Bar,Sienna Mercato,4.0,753
1341,15222,Bar,941 Saloon,2.5,23
1342,15222,Bar,The Yard,3.5,271
1343,15222,Bar,Colony Café,4.5,80
1344,15222,Bar,The BeerHive,3.5,112
1345,15222,Bar,Floor 2,4.0,89
1346,15222,Bar,Cavo Nightclub,3.5,65
1347,15222,Bar,Real Luck Cafe,3.0,24
1348,15222,Bar,Howl at the Moon Pittsburgh,3.0,65
1349,15222,Grocery,Market St Grocery,4.0,57
1350,15222,Grocery,Market Outlet,4.5,16
1351,15222,Grocery,Market Square,4.0,56
1352,15222,Grocery,Lotus Food,4.0,93
1353,15222,Grocery,Pennsylvania Macaroni Co,4.5,181
1354,15222,Grocery,Robert Wholey and Co Fish Market,4.0,219
1355,15222,Grocery,Labad's,4.5,25
1356,15222,Grocery,Stamoolis Brothers Company,4.0,30
1357,15222,Grocery,Reyna Foods,4.0,100
1358,15222,Grocery,New Sambok Oriental Foods,4.0,21
1359,15222,Grocery,Prestogeorge Coffee & Tea,4.5,71
1360,15222,Grocery,Strip District Meats,4.0,26
1361,15222,Grocery,The Olive Tap,4.5,17
1362,15222,Grocery,WFH Oriental Food Market,4.0,5
1363,15222,Grocery,S&D Polish Deli,4.5,196
1364,15222,Grocery,Penzeys Spices,4.5,67
1365,15223,American,Seasons Restaurant,4.5,6
1366,15223,American,E Town Bar and Grille,4.5,38
1367,15223,American,Cop Out Pierogies,5.0,73
1368,15223,American,Burger King,1.5,3
1369,15223,American,Eat'n Park,3.0,14
1370,15223,Asian,Hong Kong Taste,2.5,17
1371,15223,Asian,China Garden,3.0,10
1372,15223,Bar,Huntz's Tavern,3.5,2
1373,15223,Bar,Porky's Plain Old Bar,3.0,6
1374,15223,Bar,The Blue Goose Saloon,4.0,9
1375,15223,Bar,Alioto's,3.0,39
1376,15223,Bar,Big Mikes,2.0,4
1377,15223,Bar,Fodi Bros,2.0,1
1378,15223,Grocery,Aldi,4.5,5
1379,15223,Grocery,Shop N'save,4.0,3
1380,15223,Grocery,Get Go Fuel Station,3.0,2
1381,15224,American,Station,4.0,188
1382,15224,American,Tessaro's,4.0,383
1383,15224,American,Lot 17,4.0,115
1384,15224,American,Azorean Cafe,4.5,38
1385,15224,American,Sausalido,4.0,159
1386,15224,American,Soju,4.5,54
1387,15224,American,Nico's Recovery Room,3.5,32
1388,15224,American,Rocky's,3.0,16
1389,15224,American,GM Dog N' Burger Shoope,3.5,10
1390,15224,American,Pleasure Bar and Restaurant,3.0,83
1391,15224,American,Silky's Pub,3.5,73
1392,15224,American,Caffe Mona La Bistro,4.0,234
1393,15224,American,Apteka,4.5,243
1394,15224,American,Boston Market,3.5,22
1395,15224,Asian,Soju,4.5,54
1396,15224,Asian,China House,4.0,39
1397,15224,Asian,Tram's Kitchen,4.0,299
1398,15224,Asian,Ginza,4.0,137
1399,15224,Asian,Pho Minh,4.0,106
1400,15224,Asian,Pad Thai Noodle,4.0,19
1401,15224,Asian,Thai Gourmet,4.5,171
1402,15224,Asian,Wai Wai Chinese Cuisine,3.5,125
1403,15224,Asian,Thai Cuisine,4.0,234
1404,15224,Asian,Moonlight Express,1.0,1
1405,15224,Latin,Los Cabos Mexican Restaurant,3.5,126
1406,15224,Indian,Taste of India,4.0,116
1407,15224,Indian,People's Indian Restaurant,4.0,112
1408,15224,Bar,Mixtape,4.5,52
1409,15224,Bar,Froggy's Bar,4.5,5
1410,15224,Bar,Station,4.0,188
1411,15224,Bar,Soju,4.5,54
1412,15224,Bar,Tina's,5.0,7
1413,15224,Bar,Lot 17,4.0,115
1414,15224,Bar,Lou's Little Corner Bar,4.0,14
1415,15224,Bar,Condrins Tavern,5.0,1
1416,15224,Bar,Sonny's Tavern,4.0,17
1417,15224,Bar,Sugar and Smoke,3.5,40
1418,15224,Bar,Apteka,4.5,243
1419,15224,Bar,Silky's Pub,3.5,73
1420,15224,Bar,Nico's Recovery Room,3.5,32
1421,15224,Bar,Howlers,3.5,26
1422,15224,Bar,Armand's Bar,3.5,23
1423,15224,Bar,Brillobox,3.5,157
1424,15224,Bar,Pleasure Bar and Restaurant,3.0,83
1425,15224,Bar,Caliente Pizza & Drafthouse,3.0,262
1426,15224,Grocery,Linea Verde Green Market,5.0,12
1427,15224,Grocery,Bloomfield ShurSave,3.5,32
1428,15224,Grocery,Aldi,4.5,9
1429,15224,Grocery,Donatelli's Italian Food Center,3.5,34
1430,15224,Grocery,Bloomfield Saturday Market,4.5,10
1431,15224,Grocery,Chantal's Cheese Shop,5.0,8
1432,15225,American,Carmody's Grille,4.0,54
1433,15225,American,Kings,2.5,15
1434,15225,Bar,Paradise Island Bowl and Beach,3.5,28
1435,15226,American,Parker's PGH,4.5,69
1436,15226,American,Brookline Pub,3.0,26
1437,15226,American,Boulevard Lounge,4.0,4
1438,15226,American,Brookline Deli,4.5,2
1439,15226,American,Eggheads,2.0,3
1440,15226,American,The Getaway Cafe,3.0,51
1441,15226,American,Slick's Bar & Grill,5.0,1
1442,15226,American,Wendy's,2.0,16
1443,15226,Latin,Las Palmas Carniceria,4.5,213
1444,15226,Bar,Brookline Pub,3.0,26
1445,15226,Bar,Boulevard Lounge,4.0,4
1446,15226,Bar,Eggheads,2.0,3
1447,15226,Bar,Brook Line and Sinker,2.0,2
1448,15226,Bar,Slick's Bar & Grill,5.0,1
1449,15226,Bar,The Getaway Cafe,3.0,51
1450,15226,Grocery,ALDI,3.5,13
1451,15227,American,Gary's Restaurant,4.5,13
1452,15227,American,The Crack'd Egg,4.0,94
1453,15227,American,The Backdraft Bar & Grille,3.5,16
1454,15227,American,Burger King,3.5,8
1455,15227,American,Milestone,3.5,2
1456,15227,American,JT's Restaurant,4.0,29
1457,15227,Indian,Namaste India,1.0,1
1458,15227,Bar,Gorman's Pub,3.5,4
1459,15227,Bar,The Backdraft Bar & Grille,3.5,16
1460,15227,Bar,Character's Lounge,5.0,1
1461,15227,Bar,Tower 29,5.0,1
1462,15227,Grocery,Giant Eagle,3.5,17
1463,15227,Grocery,Fine Wine & Good Spirits,4.5,2
1464,15227,Grocery,Carrick Pharmacy,5.0,3
1465,15227,Grocery,Express Mini Market,4.5,2
1466,15227,Grocery,Cogo's,3.0,9
1467,15227,Grocery,Dollar General,1.0,1
1468,15228,American,Bistro 19,4.0,164
1469,15228,American,Luma Restaurant,3.5,78
1470,15228,American,The Yard,3.5,78
1471,15228,American,Hitchhiker Brewing Company,4.0,79
1472,15228,American,La Gourmandine Bakery & Pastry Shop,4.5,62
1473,15228,American,Houlihan's Mt. Lebanon,3.5,67
1474,15228,American,Primanti Bros,3.5,127
1475,15228,American,Totopo Mexican Kitchen and Bar,4.5,301
1476,15228,Asian,Jade Grille,4.0,180
1477,15228,Asian,Thai Touch Kitchen,4.0,56
1478,15228,Asian,Sesame Inn Chinese Restaurant,3.5,76
1479,15228,Asian,Little Tokyo,4.0,168
1480,15228,Asian,Sawasdee Thai & Sushi,4.0,52
1481,15228,Latin,Totopo Mexican Kitchen and Bar,4.5,301
1482,15228,Bar,The Korner Pub,4.5,13
1483,15228,Bar,The Saloon of Mt Lebanon,3.5,60
1484,15228,Bar,The Yard,3.5,78
1485,15228,Bar,Totopo Mexican Kitchen and Bar,4.5,301
1486,15228,Bar,Primanti Bros,3.5,127
1487,15228,Bar,Puffs n Stuff,3.0,12
1488,15228,Bar,Houlihan's Mt. Lebanon,3.5,67
1489,15228,Grocery,The Fresh Market,3.5,52
1490,15228,Grocery,Mt Lebanon Farmers Market,2.5,2
1491,15228,Grocery,Eden's Market,3.5,5
1492,15229,American,Bella Ria's,4.5,47
1493,15229,American,Howard's Tavern,4.5,3
1494,15229,Asian,Royal Myanmar,4.5,107
1495,15229,Asian,Yeung's House,4.5,59
1496,15229,Bar,The Grotto Bar & Grille,4.0,7
1497,15229,Bar,Highland Bar,3.0,10
1498,15229,Bar,Wiegand's Cafe,3.0,5
1499,15229,Bar,Howard's Tavern,4.5,3
1500,15229,Bar,Drinks,4.0,1
1501,15229,Grocery,Giant Eagle Supermarket,3.0,9
1502,15229,Grocery,Shop N Save,3.5,5
1503,15232,American,Acorn Pittsburgh,4.5,74
1504,15232,American,Tipsy Cow,3.5,71
1505,15232,American,Shady Grove,3.5,235
1506,15232,American,The Yard Gastropub,3.5,288
1507,15232,American,Pasha Cafe Lounge,4.5,98
1508,15232,American,Stack'd Burgers - Shadyside,4.0,156
1509,15232,American,Harris Grill,3.5,342
1510,15232,American,5801 Video Lounge and Café,3.5,75
1511,15232,American,William Penn Tavern,3.5,93
1512,15232,American,Cafe Moulin,4.0,219
1513,15232,American,Cappy's Cafe,3.5,67
1514,15232,American,Bruegger's Bagels,3.0,31
1515,15232,American,Le Mardi Gras,4.0,57
1516,15232,American,P&G's Pamela's Diner,4.0,280
1517,15232,Asian,Soba,4.0,310
1518,15232,Asian,Senyai Thai Kitchen,4.5,147
1519,15232,Asian,Nak Won Garden,3.5,111
1520,15232,Asian,I Tea Cafe,3.0,80
1521,15232,Asian,Fujiya Ramen,4.0,63
1522,15232,Asian,Umi,4.0,136
1523,15232,Asian,China Palace,3.0,113
1524,15232,Asian,Sushi Too,3.0,132
1525,15232,Latin,La Feria,4.0,99
1526,15232,Bar,Le Mardi Gras,4.0,57
1527,15232,Bar,William Penn Tavern,3.5,93
1528,15232,Bar,Tipsy Cow,3.5,71
1529,15232,Bar,The Yard Gastropub,3.5,288
1530,15232,Bar,Mario's East Side Saloon,3.0,87
1531,15232,Bar,Harris Grill,3.5,342
1532,15232,Bar,Stack'd Burgers - Shadyside,4.0,156
1533,15232,Bar,Cappy's Cafe,3.5,67
1534,15232,Bar,5801 Video Lounge and Café,3.5,75
1535,15232,Bar,Element,3.5,22
1536,15232,Bar,The Loft Hookah Cafe & Vape Shop,4.5,4
1537,15232,Grocery,Giant Eagle Market District,3.0,104
1538,15232,Grocery,Shadyside Market & Deli,4.0,12
1539,15232,Grocery,Tokyo Japanese Food Store,4.5,38
1540,15232,Grocery,Uni Marts,4.0,1
1541,15232,Grocery,Pitt's Dogg'n It,3.0,19
1542,15233,American,Peppi's,4.5,110
1543,15233,American,Lola Bistro,4.5,60
1544,15233,American,Allegheny Sandwich Shoppe,4.0,46
1545,15233,American,Bier's Pub,4.0,213
1546,15233,Asian,Nicky's Thai Kitchen,4.0,397
1547,15233,Bar,Riggs Lounge & Restaurant,4.5,7
1548,15233,Bar,Bier's Pub,4.0,213
1549,15233,Bar,The Modern Cafe,4.0,64
1550,15233,Grocery,B L Cream Co,5.0,4
1551,15234,American,The Coal Mine,4.0,4
1552,15234,American,Trolley Barn Eatery,4.0,24
1553,15234,American,Burger King,3.5,3
1554,15234,American,Kimmie's Lounge & Restaurant,2.0,7
1555,15234,American,Someone Else's Bar,4.0,69
1556,15234,American,Calabria's,3.0,42
1557,15234,American,Bob's Diner,3.5,46
1558,15234,American,Royal Place Restaurant,2.0,5
1559,15234,American,Mindful Brewing Company,3.5,202
1560,15234,American,Flag Factory,5.0,1
1561,15234,American,Caliente Pizza & Draft House,2.5,103
1562,15234,Asian,Pho Kim 88,4.0,147
1563,15234,Asian,Oya Sushi & Korean Grill,4.5,73
1564,15234,Asian,Asian Cafe,4.0,27
1565,15234,Asian,Asian Garden,2.5,20
1566,15234,Asian,Castle Place,3.5,11
1567,15234,Latin,Cocina Mendoza,3.5,77
1568,15234,Bar,Someone Else's Bar,4.0,69
1569,15234,Bar,The Coal Mine,4.0,4
1570,15234,Bar,Linden Grove,3.5,11
1571,15234,Bar,Pittsburgh Sports Bar & Grill,3.5,14
1572,15234,Bar,McMinn's Irish Pub,3.5,11
1573,15234,Bar,Kimmie's Lounge & Restaurant,2.0,7
1574,15234,Bar,Fairway Grille,3.0,42
1575,15234,Bar,Castle Tavern,2.5,3
1576,15234,Bar,Caliente Pizza & Draft House,2.5,103
1577,15234,Grocery,SHOP 'n SAVE,3.5,10
1578,15235,American,The Spot Etc,4.0,6
1579,15235,American,Wendy's,2.0,11
1580,15235,American,Carl's Tavern,4.0,41
1581,15235,American,Eat'n Park,3.5,11
1582,15235,American,Green Forest Churrascaria,4.5,156
1583,15235,American,Flowers In the Attic,4.0,31
1584,15235,American,Simmie's Restaurant,4.5,5
1585,15235,American,Monico's Bar & Grill,4.0,5
1586,15235,American,Mohan's Restaurant,4.0,24
1587,15235,Asian,Fun Asian Bistro,4.5,22
1588,15235,Asian,The Green Mango,3.5,148
1589,15235,Asian,Yamato Hibachi & Sushi Bar,3.5,82
1590,15235,Latin,Green Forest Churrascaria,4.5,156
1591,15235,Bar,Champ's Sports Grill & Lounge,5.0,7
1592,15235,Bar,Carl's Tavern,4.0,41
1593,15235,Bar,The Spot Etc,4.0,6
1594,15235,Bar,Penn Hills Bar & Grill,4.0,2
1595,15235,Bar,Green Forest Churrascaria,4.5,156
1596,15235,Bar,White Hawk Cafe,3.0,2
1597,15235,Bar,Inndigo Blue,3.5,3
1598,15235,Bar,Monico's Bar & Grill,4.0,5
1599,15235,Bar,Buffalo Wild Wings,3.0,59
1600,15235,Grocery,SHOP 'n SAVE,4.0,12
1601,15235,Grocery,Giant Eagle,1.5,7
1602,15235,Grocery,ALDI,3.5,7
1603,15235,Grocery,Leonard Labriola's Foods,4.5,6
1604,15235,Grocery,Aldi,4.5,3
1605,15235,Grocery,Pirollo's Delicatessen & Take-Out,5.0,6
1606,15235,Grocery,Giant Eagle,2.0,3
1607,15236,American,Tavern In The Hills,3.5,3
1608,15236,American,Down There Bar & Grill,4.5,3
1609,15236,American,Our Little Secret Cafe & Catering,4.5,61
1610,15236,American,Pleasant Bar,4.0,21
1611,15236,American,Atria's,3.5,94
1612,15236,American,The Monkey Bar,4.0,26
1613,15236,American,Denny's,4.0,17
1614,15236,American,The Baltimore House,2.0,79
1615,15236,American,Tavern 51,4.5,36
1616,15236,American,Dorido's Restaurant,3.5,71
1617,15236,American,Steak ’n Shake,2.0,32
1618,15236,American,Red Lobster,3.5,33
1619,15236,American,Primanti Bros,3.5,74
1620,15236,American,Armstrong's,3.5,116
1621,15236,American,Garden Bar Lounge,4.5,5
1622,15236,American,Eat'n Park Restaurant,3.5,30
1623,15236,American,Thee Olde Place Inn,3.5,23
1624,15236,American,Gianna Via’s Restaurant & Bar,3.0,93
1625,15236,Asian,China Ichiban,3.5,20
1626,15236,Asian,China Cafe,4.0,15
1627,15236,Asian,Silk Road Gourmet Chinese,4.0,112
1628,15236,Asian,The Baltimore House,2.0,79
1629,15236,Bar,Pleasant Bar,4.0,21
1630,15236,Bar,Tavern 51,4.5,36
1631,15236,Bar,The Monkey Bar,4.0,26
1632,15236,Bar,Down There Bar & Grill,4.5,3
1633,15236,Bar,Loose Moose Saloon,3.0,44
1634,15236,Bar,Crafthouse Stage & Grill,3.0,45
1635,15236,Bar,Garden Bar Lounge,4.5,5
1636,15236,Bar,Atria's,3.5,94
1637,15236,Bar,Park Valley Lounge,5.0,1
1638,15236,Bar,"Legacy Lanes, Inc",3.0,13
1639,15236,Bar,Primanti Bros,3.5,74
1640,15236,Bar,Gianna Via’s Restaurant & Bar,3.0,93
1641,15236,Bar,Hogs Bar & Grill,1.0,1
1642,15236,Grocery,Fresh Thyme Farmers Market,4.0,12
1643,15236,Grocery,Aldi,5.0,4
1644,15236,Grocery,Weiss Meats,4.5,12
1645,15236,Grocery,Shop'n Save,2.5,4
1646,15236,Grocery,Aldi,3.0,7
1647,15236,Grocery,Sheetz #376,4.0,8
1648,15237,American,La Felice Pizza and Pasta,3.5,46
1649,15237,American,5 Fools,3.5,3
1650,15237,American,Wheelfish,4.0,98
1651,15237,American,Good L'oven,4.5,18
1652,15237,American,Hal's Bar and Grill,4.0,127
1653,15237,American,Burgatory,4.0,94
1654,15237,American,Stoke's Grill,3.5,113
1655,15237,American,Perrytowne Draft House,2.0,25
1656,15237,American,Texas Roadhouse,3.5,56
1657,15237,American,North Park Lounge,3.5,100
1658,15237,American,Wahlburgers,3.5,213
1659,15237,American,Rochester Inn & Hardwood Grille,3.0,60
1660,15237,American,Denny's,3.0,28
1661,15237,American,Eat'n Park,3.0,26
1662,15237,American,Bob Evans,3.5,19
1663,15237,American,Eat'n Park,2.5,7
1664,15237,American,The Hop House,3.0,44
1665,15237,American,The Cheesecake Factory,3.5,152
1666,15237,American,Bonefish Grill,3.5,94
1667,15237,American,Kelly O's Diner,3.0,77
1668,15237,American,LongHorn Steakhouse,3.5,33
1669,15237,American,Chili's,2.5,49
1670,15237,American,California Pizza Kitchen at Ross Park,3.5,71
1671,15237,American,Bistro 9101,4.0,60
1672,15237,American,First Watch,4.0,112
1673,15237,American,Marketplace Cafe,4.0,25
1674,15237,American,Dolce Mia,1.0,1
1675,15237,American,Willow Restaurant,3.5,160
1676,15237,Asian,Red Orchid,4.0,137
1677,15237,Asian,Ting's Kitchen,4.5,85
1678,15237,Asian,Sesame Inn,3.5,112
1679,15237,Asian,McKnight Kitchen,4.0,94
1680,15237,Asian,Khoo's Garden,3.5,28
1681,15237,Asian,Sushi Tomo,4.0,119
1682,15237,Asian,Empire Palace Asian Restaurant and Bar,3.5,51
1683,15237,Asian,China Max,2.5,9
1684,15237,Asian,Nicky's Thai Kitchen,3.5,70
1685,15237,Indian,Taj Mahal,4.0,306
1686,15237,Bar,Knuckleheads Bar,4.5,9
1687,15237,Bar,Giovanni's Bar and Restaurant,3.0,2
1688,15237,Bar,Wheelfish,4.0,98
1689,15237,Bar,The Hop House,3.0,44
1690,15237,Bar,Perrytowne Draft House,2.0,25
