"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"11209","NY","New York-Newark-Jersey City","Kings","New York",58,2333,-0.00256519880290723,-0.0139475908706678,-0.129152668906308,3494
2018-09-30,"60625","IL","Chicago-Naperville-Elgin","Cook","Chicago",59,2118,-0.00141442715700141,0.000945179584120983,-0.0519247985675918,5149
2018-09-30,"07030","NJ","New York-Newark-Jersey City","Hudson","Hoboken",60,2503,-0.00159553250897487,-0.00832012678288431,-0.117418899858956,2560
2018-09-30,"28277","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",61,2057,-0.000971345313258863,-0.00387409200968523,-0.053382420616659,17141
2018-09-30,"75287","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",62,2094,-0.000954198473282443,-0.00238208670795617,-0.0398899587345254,5755
2018-09-30,"10024","NY","New York-Newark-Jersey City","New York","New York",63,4392,0.00434484335696318,0.0178447276940904,-0.000909918107370337,1057
2018-09-30,"85032","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Phoenix",64,1432,-0.000697836706210747,-0.00486448922863099,-0.0144528561596696,16653
2018-09-30,"78704","TX","Austin-Round Rock","Travis","Austin",65,2404,-0.0024896265560166,-0.0090684253915911,-0.0568850529619459,7683
2018-09-30,"33160","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Sunny Isles Beach",66,2341,-0.00170575692963753,-0.000853606487409304,0.0142980935875217,4879
2018-09-30,"77077","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",67,2101,-0.00237416904083571,-0.00755786490316486,-0.00332068311195446,11278
2018-09-30,"78245","TX","San Antonio-New Braunfels","Bexar","San Antonio",68,1286,-0.000777000777000777,-0.0015527950310559,-0.00541376643464811,20431
2018-09-30,"21234","MD","Baltimore-Columbia-Towson","Baltimore","Parkville",69,1640,0,0,-0.00182592818015825,21370
2018-09-30,"23464","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City","Virginia Beach",70,1639,-0.000609756097560976,0,0.00490496627835684,19730
2018-09-30,"30096","GA","Atlanta-Sandy Springs-Roswell","Gwinnett","Duluth",71,1493,0,0.000670241286863271,0.00538720538720539,12459
2018-09-30,"78521","TX","Brownsville-Harlingen","Cameron","Brownsville",72,849,0,0,-0.0492721164613662,20105
2018-09-30,"75243","TX","Dallas-Fort Worth-Arlington","Dallas","Dallas",73,1993,0.000502008032128514,-0.0044955044955045,-0.0678203928905519,5822
