RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,seasAdj
60471,06840,Connecticut,4554,2,2,2,1,2,0,0,1,0,2,0,1,0,1,3,2,3,1,0,5,2,0,3,1,0,0,3,3,0,2,2,1,0,3,2,0,1,2,1,4,0,3,3,0,0,3,4,2,1,2,5,2,2,2,1,2,3,3,1,0,2,1,5,3,1,1,0,0,1,0,3,2,1,1,6,5,3,2,3,3,0,1,1,0,1,1,3,5,3,4,5,0,2,1,4,3,0,2,1,5,3,4,2,1,2,1,2,3,3,0,0,4,1,1,3,2,0,2,0,0,1,,,,,,,0
90297,74106,Oklahoma,4555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3,0,2,3,6,1,0,2,2,3,1,1,0,0,0,2,2,2,4,0,1,0,1,1,2,3,1,2,2,2,1,2,1,0,1,2,2,1,0,3,1,3,2,3,2,2,2,0,1,4,,,,,,,0
58958,02878,Rhode Island,4556,4,0,3,2,1,2,2,4,1,1,2,1,2,5,2,4,3,5,2,5,5,3,2,0,5,3,1,1,3,3,1,3,2,5,3,2,4,2,4,1,4,1,3,2,4,2,0,4,3,2,5,5,6,2,2,0,0,0,4,6,5,2,6,7,9,5,7,8,3,1,3,1,3,4,4,7,2,10,4,3,7,7,1,0,2,4,7,6,6,8,10,7,4,5,3,3,4,4,7,8,6,8,9,6,9,10,5,8,4,5,5,7,8,13,8,10,7,3,1,6,3,2,7,12,3,9,2,0
58448,01609,Massachusetts,4557,2,1,6,5,1,2,2,2,2,5,2,4,2,0,1,4,2,0,2,4,3,3,2,2,4,1,6,7,0,1,2,0,4,4,0,0,1,3,4,4,3,3,2,3,5,3,2,3,1,1,1,3,2,4,1,3,1,4,4,6,2,0,3,5,5,7,3,3,1,4,1,3,2,2,3,6,2,4,4,4,6,2,2,4,2,4,2,7,10,8,5,4,0,4,3,0,3,3,3,11,3,4,4,4,3,7,3,4,5,3,3,0,4,11,10,6,5,6,2,3,5,2,5,,,,,0
74570,37938,Tennessee,4558,7,10,13,9,16,10,13,10,8,7,5,10,8,11,13,14,9,7,8,11,11,9,7,12,6,7,9,13,12,12,6,13,5,9,1,4,7,11,9,9,7,21,4,5,3,6,6,7,6,11,12,14,0,6,2,3,4,6,6,8,13,10,8,15,8,11,14,9,13,5,4,7,10,8,12,19,14,11,9,12,6,10,4,12,12,11,10,14,18,23,13,15,11,18,5,10,12,11,12,24,12,12,24,13,15,9,10,8,21,18,17,13,22,10,17,15,7,11,17,10,13,15,23,13,18,15,,0
90302,74114,Oklahoma,4559,10,20,19,13,18,16,19,12,8,15,9,5,9,20,20,19,20,17,23,20,16,17,7,9,12,13,16,13,3,14,10,8,6,6,8,3,13,12,5,16,13,8,10,12,13,9,13,5,12,15,15,11,7,15,18,10,7,15,16,8,10,21,17,22,15,18,9,17,10,7,3,10,19,20,11,24,21,19,18,13,6,16,8,13,17,11,25,23,22,16,12,9,5,4,14,5,14,25,12,13,11,17,17,13,18,12,10,8,15,15,16,16,10,13,10,17,16,21,7,15,16,15,24,22,21,19,,0
96707,92173,California,4560,0,0,1,0,1,0,2,2,0,1,0,0,0,0,0,1,1,2,2,3,0,1,0,1,3,1,3,1,1,1,0,1,0,1,1,2,1,1,2,0,1,1,3,0,2,2,0,0,0,1,1,1,1,5,2,4,3,8,5,3,2,2,2,4,3,0,1,1,0,2,1,1,0,1,2,1,2,1,1,1,0,0,1,1,1,2,2,0,1,0,1,2,2,4,0,4,1,0,2,2,2,2,3,0,1,3,0,1,2,1,2,0,1,1,1,2,1,1,1,0,2,1,3,,,,,0
399605,60403,Illinois,4561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,17,19,9,8,9,15,19,31,25,15,20,15,12,16,16,12,10,13,13,13,21,15,18,16,0
97770,94564,California,4562,1,1,1,1,1,2,2,2,1,1,1,0,0,0,2,0,1,1,1,4,4,5,0,2,4,0,4,5,3,1,2,0,3,2,0,0,1,0,2,2,1,0,5,1,2,6,0,0,1,3,1,0,0,1,1,3,1,0,0,1,0,3,0,3,1,2,0,1,0,2,3,2,2,3,2,0,2,2,2,3,0,4,0,1,0,1,1,4,3,1,1,1,2,2,1,1,0,2,6,11,2,2,2,4,5,2,0,0,2,4,3,3,5,5,2,8,0,4,0,0,7,7,2,6,2,2,6,0
97563,94108,California,4563,1,0,3,0,1,3,2,3,0,1,2,0,1,1,0,1,2,0,2,0,2,3,0,1,2,2,0,1,1,1,1,2,0,1,2,0,1,2,1,0,2,2,0,2,1,1,3,2,3,4,2,0,0,3,3,0,3,3,1,3,1,3,3,1,0,1,4,5,2,1,1,2,2,2,2,2,4,3,8,5,0,0,1,1,0,4,4,3,1,1,4,3,1,7,2,1,2,0,3,0,1,0,1,1,2,3,2,2,0,1,4,1,3,1,2,2,0,3,1,1,0,,,,,,,0
90312,74129,Oklahoma,4564,13,13,26,18,20,11,16,15,9,10,7,5,6,12,13,18,18,23,16,15,16,13,5,5,6,14,19,16,7,10,9,7,5,3,3,5,11,6,9,9,5,5,9,5,4,4,11,12,5,7,9,9,11,7,5,10,4,7,6,9,6,6,10,12,11,6,7,14,6,7,7,4,10,12,13,5,10,14,8,8,12,9,3,7,12,8,15,15,19,13,7,6,5,8,6,9,19,12,11,17,13,19,14,13,8,10,6,7,14,19,11,11,8,9,14,7,14,11,9,5,9,9,4,15,22,8,,0
95766,89027,Nevada,4565,9,16,15,13,11,5,5,9,5,5,6,10,8,15,10,11,11,10,18,9,15,19,10,14,24,14,18,23,16,16,17,13,15,19,13,16,14,17,27,12,13,19,13,12,12,12,11,20,21,23,15,9,13,6,11,9,11,12,11,15,16,27,30,25,17,14,15,14,12,13,10,13,23,26,20,9,13,20,10,15,8,8,24,16,19,17,19,11,15,12,12,11,10,21,18,15,25,17,23,16,11,18,25,19,26,16,8,11,22,15,23,42,21,19,13,23,15,17,17,21,29,24,22,24,22,10,,0
97769,94563,California,4566,0,0,2,1,6,1,0,0,1,2,2,1,1,1,4,4,6,0,6,2,2,1,0,0,3,2,1,1,4,3,3,3,2,7,5,4,5,3,2,1,4,4,4,3,2,0,3,0,4,3,4,4,2,1,5,3,1,2,0,4,2,1,5,0,20,3,5,12,11,8,1,8,9,5,4,10,7,13,2,5,6,5,3,4,11,10,9,13,7,6,11,20,8,8,9,3,4,8,7,10,22,8,0,11,9,7,7,6,1,4,16,11,10,12,9,4,7,14,11,8,12,15,17,23,15,21,21,0
65574,18706,Pennsylvania,4567,0,3,1,3,3,2,3,3,0,0,1,0,1,2,3,2,2,3,2,2,1,3,1,1,2,4,2,5,3,2,4,1,3,1,1,3,1,1,2,2,2,4,3,4,6,2,0,1,2,3,3,1,8,2,5,6,2,5,1,2,5,5,3,2,5,2,1,3,6,3,4,1,1,3,5,5,5,6,1,3,0,2,1,3,3,2,6,4,2,4,5,4,5,2,2,3,1,3,2,4,4,4,5,2,2,2,5,2,6,2,0,5,5,5,5,5,5,2,3,4,3,7,,,,,,0
64857,17025,Pennsylvania,4568,2,5,10,9,15,8,13,3,6,7,5,5,3,5,4,10,11,5,12,7,10,12,1,4,6,10,9,13,7,4,4,5,8,7,9,8,3,3,9,7,2,5,8,3,4,8,6,4,2,3,6,4,10,10,4,7,8,7,2,3,3,5,12,16,5,10,7,10,4,2,5,2,6,6,5,10,7,9,12,7,5,7,6,4,7,8,12,7,10,13,9,11,4,2,6,5,11,7,4,18,13,7,9,12,8,7,5,2,3,8,10,10,10,5,10,4,7,6,6,6,3,7,5,6,13,12,4,0
72735,33635,Florida,4569,5,9,6,3,6,1,1,5,5,3,3,11,3,0,6,5,7,6,3,5,4,3,4,2,4,2,4,5,4,4,2,3,4,0,4,2,9,4,4,3,3,6,7,3,5,6,4,2,6,7,4,4,5,11,6,6,10,7,7,9,8,5,5,5,3,11,6,7,5,6,6,5,8,8,6,4,6,5,7,6,5,7,5,5,7,12,5,9,12,14,8,12,8,7,8,3,9,5,11,7,10,8,12,10,10,10,13,13,5,8,12,18,11,15,8,7,7,12,6,5,10,12,9,9,13,7,5,0
82183,55331,Minnesota,4570,5,1,0,3,4,2,1,5,0,1,2,1,2,2,7,3,1,1,1,4,0,7,3,3,3,3,1,6,4,3,6,4,3,3,3,0,3,2,2,3,3,3,4,2,4,3,3,2,2,2,2,3,2,3,1,3,4,2,1,2,1,3,3,3,3,3,6,2,7,3,3,2,1,2,5,3,7,4,3,5,4,3,1,0,1,2,6,1,5,7,10,9,2,4,8,5,8,11,5,7,2,5,3,3,5,2,5,1,5,3,3,4,6,4,1,6,5,3,2,3,3,5,6,10,10,4,5,0
87501,67206,Kansas,4571,1,4,0,0,3,0,2,1,0,3,2,2,1,0,3,4,4,1,1,1,1,2,2,1,2,2,2,7,2,3,2,4,1,3,0,1,2,2,7,2,4,4,4,4,7,0,0,1,2,2,3,1,2,4,4,3,4,0,3,1,1,1,1,2,3,2,4,1,4,0,1,2,2,4,5,4,2,2,3,2,1,4,1,1,2,3,2,2,1,6,6,6,2,3,1,0,2,7,6,5,3,3,5,3,2,5,4,3,3,6,1,4,2,7,4,5,3,5,3,1,5,5,3,5,4,6,1,0
73056,34237,Florida,4572,1,3,1,0,2,0,1,1,0,0,0,1,2,2,0,1,2,3,4,3,1,3,2,1,1,4,3,1,1,2,2,1,2,4,0,2,6,9,3,0,2,2,1,6,2,3,0,2,6,7,3,4,1,3,4,3,3,2,5,2,2,4,11,4,5,9,7,5,2,5,7,5,4,13,8,13,4,4,9,3,4,12,1,5,12,6,4,3,5,6,5,10,4,4,6,12,12,8,5,9,3,10,7,6,3,7,5,4,13,7,5,8,15,6,4,5,3,10,6,2,6,6,11,11,9,8,9,0
62293,11946,New York,4573,4,9,10,11,8,3,5,2,3,7,1,2,2,5,10,10,8,4,5,4,4,9,8,4,4,3,5,12,3,5,3,5,4,6,8,2,6,8,4,7,3,2,3,3,9,6,6,3,2,5,4,7,2,7,3,5,7,7,5,6,5,3,10,10,20,8,9,10,7,9,11,10,9,8,5,10,12,10,11,12,14,14,10,3,8,13,8,21,16,11,11,10,9,8,7,11,13,13,11,19,20,16,13,18,12,22,16,11,11,10,21,14,18,17,14,9,11,15,21,13,9,12,10,13,,,,0
85912,63084,Missouri,4574,9,6,3,5,9,10,2,7,12,5,4,6,6,6,6,10,5,2,10,0,10,4,6,3,11,18,7,8,2,5,5,4,4,5,4,4,3,5,7,2,5,4,5,4,9,4,8,0,8,3,5,3,2,3,4,5,2,4,5,2,5,4,1,1,1,6,2,7,2,4,5,3,3,2,2,3,6,8,4,0,2,1,0,1,1,6,2,2,6,7,7,4,4,6,2,4,7,15,4,8,9,11,6,7,9,8,6,4,11,7,9,9,8,9,7,11,3,4,2,5,15,5,8,5,21,18,,0
84409,60160,Illinois,4575,2,5,2,2,5,6,2,4,2,7,4,1,3,3,3,2,2,3,6,3,0,3,2,1,1,1,1,3,5,2,4,5,2,5,2,2,2,4,3,3,2,5,3,3,4,5,1,5,2,3,2,2,2,3,5,1,3,2,6,3,1,4,6,2,9,12,2,5,6,6,6,2,0,2,7,7,4,8,5,9,5,6,5,4,5,9,5,9,8,3,6,3,12,8,8,5,8,9,4,10,9,12,15,11,10,11,7,4,9,7,11,3,14,12,9,13,8,7,5,5,9,8,10,15,11,11,7,0
94456,84093,Utah,4576,8,6,5,6,6,5,7,6,5,11,5,4,4,6,14,11,7,14,5,11,9,2,5,6,6,8,5,8,7,5,8,5,3,10,1,4,4,6,6,6,10,4,5,3,9,3,5,8,5,5,2,9,0,8,10,6,7,7,6,5,8,10,7,10,11,8,8,1,6,5,3,5,10,9,8,6,8,6,7,13,8,5,6,3,4,11,8,4,5,11,11,7,4,12,4,5,10,7,13,11,7,8,11,9,4,8,4,2,11,9,7,12,9,6,10,17,10,6,2,5,7,6,11,15,13,10,,0
92558,78620,Texas,4577,4,2,3,6,4,9,3,5,2,4,2,1,5,4,3,4,5,4,1,4,3,1,0,2,6,3,1,4,1,4,1,2,0,2,0,3,2,1,3,2,3,2,3,2,3,4,2,2,5,4,2,5,5,0,3,1,0,1,1,6,1,4,8,6,14,3,4,6,2,5,2,3,3,9,8,10,9,3,4,5,1,5,2,4,4,4,9,6,11,6,5,3,5,4,1,3,4,6,6,13,8,14,4,9,2,6,8,2,12,6,6,6,4,9,10,3,1,2,2,4,5,3,12,3,9,10,5,0
86311,64064,Missouri,4578,4,5,10,4,9,8,5,2,3,6,1,3,5,4,12,3,6,2,5,3,7,3,3,1,2,9,11,14,2,3,4,2,5,4,3,0,4,3,9,6,4,5,8,6,3,2,3,3,3,3,5,9,5,6,3,3,3,1,3,2,4,6,7,6,12,14,6,6,11,0,1,1,9,11,7,13,5,8,8,5,4,5,0,3,7,10,5,4,7,10,2,8,5,7,3,5,13,2,4,16,10,12,9,3,7,8,5,1,4,4,12,11,10,11,8,11,8,11,8,4,6,3,9,7,7,5,15,0
64930,17104,Pennsylvania,4579,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,3,1,3,0,0,1,2,1,3,4,3,2,3,5,2,3,1,1,3,2,1,1,2,2,5,3,1,,0
78916,48034,Michigan,4580,0,4,1,2,4,2,6,6,4,3,5,3,5,2,2,5,3,7,5,3,4,3,5,0,10,1,9,1,4,5,0,3,1,5,5,5,7,5,3,3,1,6,5,2,4,5,5,2,4,4,3,7,5,5,2,6,6,3,6,1,2,2,4,4,2,2,5,5,9,10,1,4,4,2,3,7,3,9,3,5,1,4,3,1,2,6,5,3,0,5,5,2,4,7,4,5,4,3,1,3,5,5,4,5,8,5,2,1,2,1,10,5,8,5,6,8,3,1,3,1,3,7,5,6,5,8,,0
63835,15017,Pennsylvania,4581,8,6,5,11,17,8,10,8,9,8,2,6,5,8,8,14,12,10,13,12,16,12,9,4,13,12,7,12,8,11,8,6,10,15,5,3,4,8,10,8,10,9,4,6,7,10,2,4,10,5,15,8,18,6,10,12,4,4,7,6,10,6,8,11,12,11,6,13,8,6,12,5,11,9,14,8,21,11,13,10,7,10,4,8,5,9,11,15,15,13,11,14,7,12,6,8,6,18,21,11,13,17,15,3,17,15,14,4,8,15,12,17,10,19,15,15,15,10,5,4,13,16,16,22,13,,,0
84348,60093,Illinois,4582,1,0,0,1,2,1,0,0,0,2,1,0,1,0,1,1,1,0,1,0,0,2,1,2,1,1,1,5,1,3,1,2,1,2,2,0,1,1,2,1,1,1,0,3,5,3,2,2,1,0,1,3,0,2,1,2,1,3,1,2,0,2,0,4,1,1,2,3,1,2,1,2,3,0,4,2,2,3,5,7,4,8,1,3,3,4,4,4,1,2,2,3,2,4,0,6,1,2,1,9,1,5,2,3,2,1,4,0,2,1,3,3,2,2,5,5,5,1,3,2,1,1,2,4,2,2,2,0
91213,76052,Texas,4583,5,10,7,10,9,7,8,9,3,4,3,2,6,4,2,6,4,5,7,2,7,6,6,2,4,7,2,10,5,5,1,3,3,3,3,2,4,5,6,7,2,4,1,4,2,0,1,6,7,11,8,8,7,5,3,5,1,2,2,9,12,10,14,8,10,22,12,12,12,4,10,15,11,24,10,26,18,25,11,4,10,14,14,11,17,21,21,26,24,33,17,24,15,18,15,20,28,23,24,27,26,37,9,18,23,35,7,19,29,22,31,48,25,29,19,22,22,28,26,14,30,20,38,27,36,23,15,0
60782,07735,New Jersey,4584,0,1,4,0,1,2,1,3,1,1,0,1,1,0,1,2,3,2,1,2,1,1,1,0,3,0,0,1,1,2,1,1,1,0,0,2,0,1,3,0,2,3,1,0,2,3,0,0,0,0,6,1,2,0,1,3,1,3,2,0,0,0,3,2,6,3,3,2,4,1,1,2,1,0,2,3,0,1,1,4,4,1,1,0,3,3,2,4,1,3,4,3,3,0,2,2,0,2,2,4,3,5,1,2,2,6,4,0,1,4,8,2,3,5,13,5,8,5,5,6,5,8,8,6,11,9,,0
89965,73142,Oklahoma,4585,4,5,4,6,5,2,5,1,2,2,2,1,2,3,5,3,11,1,3,6,5,1,0,4,5,8,0,6,6,2,2,3,1,2,4,2,3,1,1,5,3,6,1,3,2,1,1,3,5,6,7,7,6,10,2,10,7,5,3,2,5,3,12,4,5,5,5,7,6,5,2,4,3,4,6,8,8,8,7,6,8,5,3,3,6,2,5,1,6,1,2,1,3,5,2,4,4,5,10,7,6,11,7,7,5,4,2,4,8,8,5,12,13,14,7,6,8,3,6,7,5,4,8,11,5,12,4,0
100166,99217,Washington,4586,7,2,11,8,4,12,6,7,5,2,0,0,7,3,7,2,13,6,10,6,4,5,4,2,1,10,10,6,2,2,2,3,3,0,1,4,1,4,3,4,5,3,4,4,2,4,0,4,4,4,7,4,9,7,5,8,4,2,1,5,6,4,8,6,10,12,1,6,5,3,6,6,7,7,10,4,7,5,10,6,5,2,4,3,3,4,10,17,9,9,8,12,4,6,7,2,12,7,12,14,8,16,13,6,6,3,7,6,7,9,14,12,7,10,6,8,13,3,8,6,12,11,17,11,12,13,9,0
96092,90222,California,4587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63010,13203,New York,4588,2,1,0,2,2,3,0,3,1,0,1,0,1,2,1,2,2,3,1,2,0,1,0,1,1,3,2,3,2,3,0,2,1,2,0,0,0,1,2,2,2,1,1,1,1,1,0,1,1,2,3,3,1,2,3,1,0,1,0,0,1,5,0,1,1,1,4,2,1,1,0,1,2,2,2,0,1,5,1,7,1,4,2,4,1,4,1,2,5,1,0,2,2,0,2,1,1,1,2,2,1,2,0,4,2,0,1,1,0,3,0,7,1,3,6,0,2,0,2,0,,,,,,,,0
63514,14420,New York,4589,7,6,8,13,12,14,12,6,11,6,6,6,7,4,5,3,12,6,10,6,5,7,0,1,11,10,4,11,6,5,5,7,4,4,4,3,1,5,9,10,3,6,4,7,1,6,1,6,2,10,1,8,6,11,7,9,2,6,5,2,2,5,3,8,9,6,7,6,7,5,0,2,1,5,6,7,10,13,8,6,8,6,5,2,8,3,8,7,11,8,10,9,4,11,7,4,7,11,10,16,12,18,7,7,9,4,7,7,5,4,4,18,7,5,7,10,13,11,7,7,2,4,16,12,8,19,,0
58904,02790,Massachusetts,4590,2,3,3,4,7,2,7,3,3,2,1,1,0,1,2,0,3,3,1,7,2,6,2,1,6,4,3,3,1,3,2,2,2,4,0,0,4,1,2,2,2,3,2,4,3,0,2,1,1,2,1,1,4,3,6,3,3,5,2,1,2,1,4,2,0,5,0,5,5,1,2,1,1,4,4,6,13,5,5,2,5,4,4,1,1,4,2,2,7,8,6,4,2,5,2,3,1,7,7,5,2,6,4,7,8,7,4,6,5,2,7,6,5,1,5,6,2,10,2,5,4,2,9,6,7,5,,0
84404,60154,Illinois,4591,1,7,10,14,9,4,15,13,7,11,1,0,5,6,8,10,19,13,9,12,11,12,6,3,6,16,14,16,14,7,6,9,8,6,8,1,5,10,11,10,7,12,7,10,8,15,13,6,13,9,10,6,14,12,11,11,14,9,8,6,16,13,15,20,35,17,16,28,15,11,13,11,15,9,19,22,17,15,29,29,15,19,15,11,16,16,26,27,39,19,34,23,13,23,10,13,21,23,30,44,38,37,25,30,19,18,20,9,17,13,34,40,26,48,19,27,29,18,15,9,13,27,33,45,41,37,29,0
58875,02724,Massachusetts,4592,0,0,0,1,1,0,1,2,0,0,1,0,1,0,0,2,1,4,1,0,0,1,1,0,1,0,2,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,3,0,3,1,3,0,0,0,0,1,1,2,0,1,3,1,2,0,0,2,0,1,0,2,2,3,1,2,1,0,1,2,2,1,3,0,1,1,2,0,0,2,1,1,2,1,4,3,7,0,3,2,1,2,2,0,3,1,0,1,3,2,0,1,1,0,1,2,2,3,2,4,3,3,3,3,0,1,2,4,3,4,2,5,,0
90879,75407,Texas,4593,2,2,1,4,1,9,3,1,2,4,7,1,4,3,2,5,6,2,5,2,4,2,3,1,4,6,5,4,1,3,2,2,1,0,1,1,3,0,2,2,2,2,3,1,3,0,3,1,0,1,2,5,5,4,3,4,1,5,2,1,6,5,4,7,3,8,7,7,7,3,1,5,6,12,9,7,10,5,10,14,2,9,4,5,5,6,16,21,13,14,15,9,9,7,6,6,7,17,18,16,8,14,14,12,7,10,4,4,8,13,13,26,15,11,13,11,9,14,12,14,14,17,21,12,10,14,8,0
99591,98136,Washington,4594,13,12,13,13,8,5,6,6,2,2,3,4,9,7,8,7,7,6,20,8,9,4,3,4,10,10,3,7,5,8,3,4,10,5,5,4,11,7,13,10,2,7,6,6,2,7,4,4,8,5,13,10,8,9,2,8,9,7,4,2,7,9,10,7,9,5,11,14,12,5,5,6,10,11,9,11,13,13,12,15,6,10,7,2,12,10,14,13,12,18,11,15,7,7,5,8,10,12,14,13,12,11,13,7,18,7,7,5,14,8,11,11,14,16,5,11,9,7,2,6,9,12,13,11,9,9,4,0
73058,34239,Florida,4595,6,10,7,6,4,8,5,4,6,6,4,1,4,12,7,7,9,5,9,17,9,15,3,6,16,11,8,8,9,5,11,2,2,11,9,7,7,11,8,19,13,12,15,5,11,14,11,14,9,12,15,12,13,18,13,18,3,19,8,15,8,21,15,16,13,19,16,19,22,19,5,15,21,15,18,14,12,13,20,23,16,19,18,10,22,19,20,20,19,26,22,12,16,13,13,14,22,22,25,21,19,20,16,15,12,16,16,17,26,21,16,19,23,24,11,21,12,13,11,16,17,21,15,13,14,19,19,0
58787,02492,Massachusetts,4596,0,0,0,5,2,0,2,0,2,1,0,1,0,1,2,3,3,0,0,1,1,2,1,0,0,0,1,1,2,1,2,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,3,0,1,1,2,3,2,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,2,0,1,0,0,1,0,1,0,1,3,2,2,0,0,0,3,3,1,4,2,0,1,1,2,3,0,1,1,0,0,1,2,1,4,1,2,2,0,2,0,1,2,3,1,2,1,1,1,,,0
97027,92808,California,4597,6,6,6,7,7,5,5,5,2,7,3,3,7,6,9,11,7,18,8,15,14,5,4,12,13,5,14,17,8,4,12,10,6,13,7,7,7,6,6,12,13,5,3,10,10,7,4,7,6,10,13,11,11,15,11,11,14,9,4,9,14,15,13,16,15,21,18,18,9,9,10,8,6,6,6,12,14,14,12,8,6,11,8,4,19,14,16,13,15,17,16,9,12,14,7,9,14,13,13,15,8,10,15,11,12,13,9,5,12,16,7,22,16,10,14,9,9,5,9,8,16,11,10,12,8,8,13,0
72817,33777,Florida,4598,7,4,4,5,6,7,7,9,5,3,7,3,10,2,12,8,4,7,6,7,7,11,8,10,15,9,12,10,10,11,8,5,6,10,8,6,8,10,8,13,10,5,9,4,5,13,6,6,11,13,13,10,10,12,9,11,5,5,16,8,10,18,13,9,19,17,12,11,9,12,5,4,7,14,14,14,17,16,13,17,4,14,12,9,15,18,21,27,16,21,13,22,11,21,10,15,23,24,21,32,21,15,27,18,19,14,22,14,24,16,18,24,18,21,19,14,16,20,5,17,14,12,21,16,23,15,10,0
99790,98408,Washington,4599,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,1,,,,,,0
60701,07508,New Jersey,4600,4,7,7,4,5,3,6,5,9,6,3,6,4,4,7,9,7,3,5,4,13,11,5,3,3,2,8,7,8,6,7,5,3,4,3,2,3,4,6,7,4,8,6,4,1,4,3,2,6,3,0,6,8,7,3,2,4,1,2,6,1,5,7,3,9,5,7,4,4,6,6,4,3,2,5,8,5,7,7,5,7,9,4,7,4,5,8,5,10,10,10,12,9,6,5,6,1,6,5,12,15,13,17,10,9,15,7,10,7,9,10,12,15,17,10,7,12,12,19,12,4,8,12,5,7,16,,0
72550,33331,Florida,4601,7,7,11,5,13,8,6,12,4,8,6,9,8,5,8,8,12,5,10,7,4,10,2,4,7,6,3,7,3,8,5,3,4,2,7,3,6,4,9,6,3,12,5,5,7,8,2,1,4,8,7,6,7,10,1,9,5,4,7,3,5,10,5,5,6,6,5,8,4,3,8,4,7,8,4,5,10,7,8,8,9,5,5,5,3,3,9,12,8,9,8,5,5,7,4,3,10,7,3,7,13,8,7,3,7,16,8,4,7,5,7,10,9,8,11,7,9,8,9,4,9,8,9,12,8,8,6,0
85337,62208,Illinois,4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,4,2,2,6,4,5,3,2,3,4,4,3,9,7,2,3,6,5,3,6,6,2,6,5,2,4,1,9,6,6,3,9,9,6,4,6,7,3,3,3,9,9,6,7,3,8,2,7,7,2,1,3,13,7,10,11,6,11,8,9,4,3,5,6,8,13,10,10,14,11,10,14,9,3,1,10,7,13,20,16,10,15,10,11,5,5,5,8,16,11,13,19,13,,0
67752,23508,Virginia,4603,7,11,13,7,7,6,4,3,2,8,1,1,1,2,5,3,6,9,7,3,6,3,2,3,2,5,5,8,2,3,4,3,1,5,2,1,6,1,1,4,3,5,5,3,3,0,4,4,8,4,4,6,2,1,4,3,4,2,2,2,10,7,5,10,4,2,1,1,3,0,0,1,0,4,5,3,2,2,9,9,3,0,3,1,9,6,8,8,7,5,4,5,4,3,4,3,9,3,11,5,11,9,3,5,2,7,5,5,4,6,7,2,4,9,10,8,6,10,3,5,8,5,10,18,8,11,2,0
