"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"94534","CA","Vallejo-Fairfield","Solano","Fairfield",2371,2085,0.0170731707317073,0.0326894502228826,-0.0109108159392789,239
2018-09-30,"21703","MD","Washington-Arlington-Alexandria","Frederick","Frederick",2372,1542,0,0.000648929266709929,-0.00451904454486766,5853
2018-09-30,"75087","TX","Dallas-Fort Worth-Arlington","Rockwall","Rockwall",2373,2181,0.00137741046831956,0.00460617227084293,-0.0149051490514905,725
2018-09-30,"37217","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",2374,1241,0,0.000806451612903226,0.0147179067865904,2233
2018-09-30,"98031","WA","Seattle-Tacoma-Bellevue","King","Kent",2375,1670,0.000599161174355902,0.00360576923076923,0.0470219435736677,1092
2018-09-30,"76248","TX","Dallas-Fort Worth-Arlington","Tarrant","Keller",2376,1313,-0.00379362670713202,-0.0120391271632807,-0.0373900293255132,312
2018-09-30,"80209","CO","Denver-Aurora-Lakewood","Denver","Denver",2377,2096,0.00143334925943622,0.00624099855976956,-0.00474833808167141,3566
2018-09-30,"78596","TX","McAllen-Edinburg-Mission","Hidalgo","Weslaco",2378,850,0.00235849056603774,-0.00234741784037559,-0.0700218818380744,343
2018-09-30,"97214","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",2379,1432,-0.000697836706210747,-0.00139470013947001,-0.0585141354372124,1727
2018-09-30,"19114","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",2380,1289,0.00077639751552795,0.00467653936087295,-0.0387770320656227,5135
2018-09-30,"08080","NJ","Philadelphia-Camden-Wilmington","Gloucester","Washington",2381,1347,0.000742942050520059,0.000742942050520059,-0.0203636363636364,1514
2018-09-30,"30014","GA","Atlanta-Sandy Springs-Roswell","Newton","Covington",2382,847,0,0.00118203309692671,0.0482673267326733,105
2018-09-30,"44039","OH","Cleveland-Elyria","Lorain","North Ridgeville",2383,957,-0.00623052959501558,-0.023469387755102,-0.0954631379962193,1194
2018-09-30,"32205","FL","Jacksonville","Duval","Jacksonville",2384,941,-0.00212089077412513,-0.00528541226215645,-0.00212089077412513,901
2018-09-30,"70806","LA","Baton Rouge","East Baton Rouge","Baton Rouge",2385,956,-0.00312825860271116,-0.012396694214876,-0.0164609053497942,1205
2018-09-30,"43613","OH","Toledo","Lucas","Toledo",2386,699,0,0,-0.00285306704707561,431
2018-09-30,"16101","PA","New Castle","Lawrence","New Castle",2387,610,-0.0016366612111293,0,-0.0177133655394525,137
2018-09-30,"80027","CO","Boulder","Boulder","Louisville",2388,1643,0,0.000609013398294762,0.0249532127261385,1246
2018-09-30,"37312","TN","Cleveland","Bradley","Cleveland",2389,790,-0.00126422250316056,-0.00878293601003764,-0.0950744558991982,1351
2018-09-30,"32904","FL","Palm Bay-Melbourne-Titusville","Brevard","West Melbourne",2390,1209,0,0.00248756218905473,0.0315699658703072,1099
2018-09-30,"80010","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",2391,1504,-0.0026525198938992,-0.0019907100199071,0.0053475935828877,880
2018-09-30,"02893","RI","Providence-Warwick","Kent","West Warwick",2392,1199,0,0,-0.129266521423384,3226
2018-09-30,"10012","NY","New York-Newark-Jersey City","New York","New York",2393,4161,-0.00215827338129496,-0.0125771238728049,-0.083883751651255,8602
2018-09-30,"60607","IL","Chicago-Naperville-Elgin","Cook","Chicago",2394,1864,-0.00480512546716498,-0.0116648992576882,-0.0665998998497747,16296
2018-09-30,"32578","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Niceville",2395,1199,0.000834724540901503,0.00167084377610693,-0.0155993431855501,1481
2018-09-30,"92570","CA","Riverside-San Bernardino-Ontario","Riverside","Perris",2396,1902,0.00157977883096367,0.00528541226215645,0.0485115766262404,331
2018-09-30,"62269","IL","St. Louis","Saint Clair","O Fallon",2397,849,0,0.00117924528301887,-0.0127906976744186,1463
2018-09-30,"94061","CA","San Francisco-Oakland-Hayward","San Mateo","Redwood City",2398,3211,-0.0015547263681592,-0.00803212851405622,-0.0302023557837511,2289
2018-09-30,"92374","CA","Riverside-San Bernardino-Ontario","San Bernardino","Redlands",2399,1392,-0.00143472022955524,-0.00357909806728704,-0.054989816700611,636
2018-09-30,"93635","CA","Merced","Merced","Los Banos",2400,1199,-0.00166527893422148,-0.00415282392026578,0.0890099909173479,510
2018-09-30,"01930","MA","Boston-Cambridge-Newton","Essex","Gloucester",2401,1715,-0.00290697674418605,-0.010957324106113,-0.0784524449220849,3331
2018-09-30,"07666","NJ","New York-Newark-Jersey City","Bergen","Teaneck",2402,2129,0.00329877474081056,0.00614366729678639,0.0133269871489767,649
2018-09-30,"48195","MI","Detroit-Warren-Dearborn","Wayne","Southgate",2403,887,-0.00112612612612613,-0.00782997762863535,0.0125570776255708,264
2018-09-30,"28031","NC","Charlotte-Concord-Gastonia","Mecklenburg","Cornelius",2404,1302,0.0023094688221709,0.00308166409861325,0.00773993808049536,3805
2018-09-30,"10801","NY","New York-Newark-Jersey City","Westchester","New Rochelle",2405,2396,-0.000417188151856487,0.00167224080267559,0.0403821102909249,2541
2018-09-30,"60612","IL","Chicago-Naperville-Elgin","Cook","Chicago",2406,1633,0,0.0043050430504305,-0.000611995104039168,5674
2018-09-30,"01604","MA","Worcester","Worcester","Worcester",2407,1243,0,0,0.00485044462409054,4627
2018-09-30,"23321","VA","Virginia Beach-Norfolk-Newport News","Chesapeake City","Chesapeake",2408,1264,0.00237906423473434,0.00797448165869218,0.0318367346938776,2728
2018-09-30,"98203","WA","Seattle-Tacoma-Bellevue","Snohomish","Everett",2409,1506,-0.00264900662251656,-0.0124590163934426,-0.0407643312101911,2011
2018-09-30,"33029","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Pembroke Pines",2410,2165,-0.00413983440662373,-0.0114155251141552,0.0912298387096774,266
2018-09-30,"07202","NJ","New York-Newark-Jersey City","Union","Elizabeth",2411,1515,-0.00328947368421053,-0.0123859191655802,-0.0676923076923077,341
2018-09-30,"45036","OH","Cincinnati","Warren","Lebanon",2412,1331,-0.00224887556221889,-0.00745712155108128,-0.032,1040
2018-09-30,"19901","DE","Dover","Kent","Dover",2413,1197,0,0.00167364016736402,-0.00166805671392827,322
2018-09-30,"77381","TX","Houston-The Woodlands-Sugar Land","Montgomery","The Woodlands",2414,1130,0.000885739592559787,-0.00352733686067019,0.0329067641681901,396
2018-09-30,"48312","MI","Detroit-Warren-Dearborn","Macomb","Sterling Heights",2415,1180,0.00511073253833049,0.0207612456747405,0.0323709536307962,3154
2018-09-30,"40218","KY","Louisville/Jefferson County","Jefferson","Louisville",2416,838,0,0,-0.0233100233100233,2256
2018-09-30,"23832","VA","Richmond","Chesterfield","Chesterfield",2417,1194,0.00167785234899329,0.00420521446593776,0.0679785330948122,337
2018-09-30,"33905","FL","Cape Coral-Fort Myers","Lee","Fort Myers",2418,1167,-0.00171086398631309,-0.00680851063829787,0.0147826086956522,1766
2018-09-30,"77520","TX","Houston-The Woodlands-Sugar Land","Harris","Baytown",2419,1238,0.000808407437348424,0.00242914979757085,-0.0111821086261981,626
2018-09-30,"72204","AR","Little Rock-North Little Rock-Conway","Pulaski","Little Rock",2420,688,-0.00145137880986938,-0.00289855072463768,-0.0364145658263305,264
2018-09-30,"54880","WI","Duluth","Douglas","Superior",2421,831,0,0.00241254523522316,0,194
2018-09-30,"48313","MI","Detroit-Warren-Dearborn","Macomb","Sterling Heights",2422,1241,0,0.000806451612903226,0.0384937238493724,2668
2018-09-30,"92410","CA","Riverside-San Bernardino-Ontario","San Bernardino","San Bernardino",2423,1244,0,-0.00240577385725742,-0.0511060259344012,856
2018-09-30,"25801","WV","Beckley","Raleigh","Beckley",2424,997,-0.00499001996007984,-0.0128712871287129,-0.107430617726052,394
2018-09-30,"33404","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Riviera Beach",2425,2046,-0.0115942028985507,-0.0416861826697892,0.0108695652173913,9607
2018-09-30,"98683","WA","Portland-Vancouver-Hillsboro","Clark","Vancouver",2426,1438,0,0.00139275766016713,-0.0150684931506849,929
2018-09-30,"56601","MN","Bemidji","Beltrami","Bemidji",2427,1256,-0.00238284352660842,0.000796812749003984,0.0363036303630363,133
2018-09-30,"28052","NC","Charlotte-Concord-Gastonia","Gaston","Gastonia",2428,739,0,-0.0053835800807537,-0.0133511348464619,332
2018-09-30,"80503","CO","Boulder","Boulder","Longmont",2429,1596,0.00125470514429109,0.00314267756128221,0.0126903553299492,764
2018-09-30,"85367","AZ","Yuma","Yuma","Yuma",2430,873,0,0,-0.0267558528428094,495
2018-09-30,"37830","TN","Knoxville","Anderson","Oak Ridge",2431,841,0,-0.00237247924080664,0.0268620268620269,931
2018-09-30,"95134","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara","San Jose",2432,3032,0.000329924117452986,0.00132100396301189,-0.00394218134034166,1529
2018-09-30,"96001","CA","Redding","Shasta","Redding",2433,1040,0,-0.000960614793467819,-0.040590405904059,749
2018-09-30,"92879","CA","Riverside-San Bernardino-Ontario","Riverside","Corona",2434,1779,0.0028184892897407,0.00508474576271186,0.0247695852534562,2679
2018-09-30,"10705","NY","New York-Newark-Jersey City","Westchester","Yonkers",2435,1887,0,-0.00211528291909043,-0.0498489425981873,1790
2018-09-30,"29301","SC","Spartanburg","Spartanburg","Spartanburg",2436,790,-0.00126422250316056,-0.0137328339575531,-0.0909090909090909,386
2018-09-30,"18951","PA","Philadelphia-Camden-Wilmington","Bucks","Richland",2437,1349,-0.000740740740740741,-0.00295639320029564,0.0120030007501875,3217
2018-09-30,"27511","NC","Raleigh","Wake","Cary",2438,1194,0,-0.000836820083682008,-0.00582847626977519,881
2018-09-30,"53402","WI","Racine","Racine","Caledonia",2439,778,0.00128700128700129,0.00257731958762887,-0.0792899408284024,1037
2018-09-30,"98121","WA","Seattle-Tacoma-Bellevue","King","Seattle",2440,2213,-0.0018042399639152,-0.00628648405927256,-0.0306614104248795,6043
2018-09-30,"91362","CA","Oxnard-Thousand Oaks-Ventura","Ventura","Thousand Oaks",2441,2839,0.000352360817477097,0.000704970038773352,0.0139285714285714,4330
2018-09-30,"78415","TX","Corpus Christi","Nueces","Corpus Christi",2442,1094,0.00183150183150183,0.00829493087557604,0.00643974241030359,178
2018-09-30,"19606","PA","Reading","Berks","Exeter",2443,1059,-0.00282485875706215,-0.000943396226415094,0.0412979351032448,1747
2018-09-30,"95380","CA","Modesto","Stanislaus","Turlock",2444,1177,0,-0.00338696020321761,-0.0167084377610693,736
2018-09-30,"23059","VA","Richmond","Henrico","Glen Allen",2445,1691,0,-0.000591016548463357,0.00356083086053412,2728
2018-09-30,"91311","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",2446,2485,-0.00160707111289675,-0.00360866078588613,0.00485240598463405,3055
2018-09-30,"94531","CA","San Francisco-Oakland-Hayward","Contra Costa","Antioch",2447,1834,-0.00108932461873638,-0.00163309744148067,0.0522088353413655,330
2018-09-30,"20815","MD","Washington-Arlington-Alexandria","Montgomery","Chevy Chase",2448,2295,0.00746268656716418,0.0132450331125828,0.0408163265306122,5425
2018-09-30,"77377","TX","Houston-The Woodlands-Sugar Land","Harris","Tomball",2449,1389,-0.000719424460431655,-0.0043010752688172,0.00216450216450216,242
2018-09-30,"60007","IL","Chicago-Naperville-Elgin","Cook","Elk Grove Village",2450,1497,0.000668449197860962,0.00335120643431635,-0.000667556742323097,4479
2018-09-30,"55418","MN","Minneapolis-St. Paul-Bloomington","Hennepin","Minneapolis",2451,1391,0.000719424460431655,0.00797101449275362,0.012372634643377,2173
2018-09-30,"53132","WI","Milwaukee-Waukesha-West Allis","Milwaukee","Franklin",2452,1282,-0.00233463035019455,-0.00543056633048875,-0.0046583850931677,3010
2018-09-30,"90007","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",2453,2418,-0.000826446280991736,-0.00861008610086101,-0.0710718401844026,1886
2018-09-30,"92240","CA","Riverside-San Bernardino-Ontario","Riverside","Desert Hot Springs",2454,1349,0,0,0.0266362252663623,1064
2018-09-30,"92703","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",2455,2349,0,0.000425894378194208,-0.000425531914893617,1657
2018-09-30,"06405","CT","New Haven-Milford","New Haven","Branford",2456,1398,-0.00142857142857143,-0.00991501416430595,-0.0325259515570934,5309
2018-09-30,"94401","CA","San Francisco-Oakland-Hayward","San Mateo","San Mateo",2457,3079,-0.000973393900064893,-0.00420439844760673,0.00686723348593852,4343
2018-09-30,"96786","HI","Urban Honolulu","Honolulu","Wahiawa",2458,1690,-0.000591366055588409,0,0.015015015015015,939
2018-09-30,"95695","CA","Sacramento--Roseville--Arden-Arcade","Yolo","Woodland",2459,1634,-0.0048721071863581,-0.0132850241545894,0.0180685358255452,753
2018-09-30,"30117","GA","Atlanta-Sandy Springs-Roswell","Carroll","Carrollton",2460,844,0,0,0.00118623962040332,172
2018-09-30,"08723","NJ","New York-Newark-Jersey City","Ocean","Brick",2461,1698,0,0,-0.00352112676056338,575
2018-09-30,"55433","MN","Minneapolis-St. Paul-Bloomington","Anoka","Coon Rapids",2462,1278,0.00156739811912226,0.00709219858156028,-0.00234192037470726,1134
2018-09-30,"13502","NY","Utica-Rome","Oneida","Utica",2463,679,0,-0.0159420289855072,-0.0543175487465181,1894
2018-09-30,"46222","IN","Indianapolis-Carmel-Anderson","Marion","Indianapolis",2464,720,0.00139082058414465,0.00840336134453781,0.0315186246418338,952
2018-09-30,"33713","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Saint Petersburg",2465,1094,0.000914913083257091,0.000914913083257091,-0.00364298724954463,1018
2018-09-30,"34683","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Palm Harbor",2466,1144,-0.00174520069808028,-0.00521739130434783,-0.00174520069808028,2935
2018-09-30,"90048","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",2467,3436,-0.00203311065930874,-0.0129273197357081,-0.0423634336677815,3151
2018-09-30,"60565","IL","Chicago-Naperville-Elgin","DuPage","Naperville",2468,1441,0,0.000694444444444444,0.0285510349750178,1673
2018-09-30,"08618","NJ","Trenton","Mercer","Trenton",2469,1697,0.000589622641509434,0.00177095631641086,0.013134328358209,612
2018-09-30,"62002","IL","St. Louis","Madison","Alton",2470,724,0,0.00277008310249307,-0.0893081761006289,770
2018-09-30,"80017","CO","Denver-Aurora-Lakewood","Arapahoe","Aurora",2471,1495,0,0.00201072386058981,0.0513361462728551,4127
2018-09-30,"91701","CA","Riverside-San Bernardino-Ontario","San Bernardino","Rancho Cucamonga",2472,1671,0.0011983223487118,0.0023995200959808,-0.0329861111111111,656
2018-09-30,"85258","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Scottsdale",2473,1633,-0.00305250305250305,-0.0109024833434282,0.0381436745073109,7919
2018-09-30,"89178","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",2474,1190,0,0,0.0214592274678112,1090
2018-09-30,"78723","TX","Austin-Round Rock","Travis","Austin",2475,1503,-0.00331564986737401,-0.00660938532716457,-0.0493358633776091,1024
2018-09-30,"64068","MO","Kansas City","Clay","Liberty",2476,1068,-0.00186915887850467,-0.00465983224603914,-0.0343580470162749,955
2018-09-30,"77706","TX","Beaumont-Port Arthur","Jefferson","Beaumont",2477,1087,0.00184331797235023,0,0.0274102079395085,2024
2018-09-30,"97213","OR","Portland-Vancouver-Hillsboro","Multnomah","Portland",2478,1393,0,-0.000717360114777619,-0.0568720379146919,909
2018-09-30,"50310","IA","Des Moines-West Des Moines","Polk","Des Moines",2479,986,0.00101522842639594,0.00612244897959184,-0.00202429149797571,778
2018-09-30,"98002","WA","Seattle-Tacoma-Bellevue","King","Auburn",2480,1635,0.00183823529411765,0.00306748466257669,-0.00426309378806334,2234
2018-09-30,"30341","GA","Atlanta-Sandy Springs-Roswell","Dekalb","Chamblee",2481,1177,0.000850340136054422,0.00598290598290598,-0.0232365145228216,987
2018-09-30,"45103","OH","Cincinnati","Clermont","Batavia",2482,924,0,0,-0.071356783919598,1376
2018-09-30,"11040","NY","New York-Newark-Jersey City","Nassau","North New Hyde Park",2483,2424,-0.000824402308326463,-0.00492610837438424,-0.0619195046439629,1185
2018-09-30,"40245","KY","Louisville/Jefferson County","Jefferson","Louisville",2484,1489,-0.00134138162307176,-0.00267916945746818,-0.0593809222994315,2363
2018-09-30,"37206","TN","Nashville-Davidson--Murfreesboro--Franklin","Davidson","Nashville",2485,1598,-0.000625390869293308,-0.000625390869293308,-0.0538780343398461,1571
2018-09-30,"30342","GA","Atlanta-Sandy Springs-Roswell","Fulton","Sandy Springs",2486,1747,-0.0005720823798627,0.00114613180515759,0,3089
2018-09-30,"92707","CA","Los Angeles-Long Beach-Anaheim","Orange","Santa Ana",2487,2259,0.000886132033673017,0.00132978723404255,0.0315068493150685,2720
2018-09-30,"14086","NY","Buffalo-Cheektowaga-Niagara Falls","Erie","Lancaster",2488,982,0.00511770726714432,0.0229166666666667,0.046908315565032,709
2018-09-30,"15236","PA","Pittsburgh","Allegheny","Whitehall",2489,1141,0,0.00087719298245614,-0.0264505119453925,820
2018-09-30,"72653","AR","Mountain Home","Baxter","Mountain Home",2490,795,-0.00250941028858218,-0.0037593984962406,-0.0245398773006135,103
2018-09-30,"48178","MI","Detroit-Warren-Dearborn","Oakland","South Lyon",2491,2119,0.00283956460009465,0.00760817879220162,0.0251572327044025,4140
2018-09-30,"98229","WA","Bellingham","Whatcom","Bellingham",2492,1336,-0.00149476831091181,-0.00149476831091181,0.0128885519332828,1678
2018-09-30,"77571","TX","Houston-The Woodlands-Sugar Land","Harris","La Porte",2493,1243,0,0.0016116035455278,-0.0119236883942766,336
2018-09-30,"78210","TX","San Antonio-New Braunfels","Bexar","San Antonio",2494,1248,0.000801924619085806,0.00160513643659711,0.0417362270450751,555
2018-09-30,"33162","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","North Miami Beach",2495,1395,-0.00214592274678112,-0.00570206699928724,-0.0385940730530668,4369
2018-09-30,"85741","AZ","Tucson","Pima","Tucson",2496,1139,0,0.000878734622144112,0.0411334552102377,530
2018-09-30,"95765","CA","Sacramento--Roseville--Arden-Arcade","Placer","Rocklin",2497,1640,0.00183262064752596,0.00675260896255371,0.083223249669749,726
2018-09-30,"20817","MD","Washington-Arlington-Alexandria","Montgomery","Bethesda",2498,1895,-0.000527426160337553,-0.00158061116965227,-0.0331632653061225,2557
2018-09-30,"27614","NC","Raleigh","Wake","Raleigh",2499,1235,0,0.00243506493506494,0.0300250208507089,483
2018-09-30,"95401","CA","Santa Rosa","Sonoma","Santa Rosa",2500,2299,0.000435161009573542,0.00087070091423596,0.0688052068805207,1871
2018-09-30,"89521","NV","Reno","Washoe","Reno",2501,1567,0,0.000638569604086846,0.0630936227951153,1183
2018-09-30,"76013","TX","Dallas-Fort Worth-Arlington","Tarrant","Arlington",2502,1349,0,-0.00148038490007402,-0.0124450951683748,935
2018-09-30,"95835","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",2503,1635,0,0.000611995104039168,0.032849020846494,1845
2018-09-30,"89113","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",2504,1003,0.001998001998002,0.004004004004004,0.049163179916318,4336
2018-09-30,"35601","AL","Decatur","Morgan","Decatur",2505,724,-0.00137931034482759,-0.00821917808219178,-0.0523560209424084,140
2018-09-30,"19152","PA","Philadelphia-Camden-Wilmington","Philadelphia","Philadelphia",2506,1055,-0.000946969696969697,-0.00377714825306893,-0.0426497277676951,592
2018-09-30,"79416","TX","Lubbock","Lubbock","Lubbock",2507,909,-0.0021953896816685,-0.00547045951859956,-0.123432979749277,833
2018-09-30,"74105","OK","Tulsa","Tulsa","Tulsa",2508,799,0,0,0.0012531328320802,1268
2018-09-30,"76006","TX","Dallas-Fort Worth-Arlington","Tarrant","Arlington",2509,1135,0,0,0.0346399270738377,923
2018-09-30,"45150","OH","Cincinnati","Clermont","Milford",2510,1122,0.00808625336927224,0.0246575342465753,-0.0587248322147651,1561
2018-09-30,"33169","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami Gardens",2511,1401,-0.00284697508896797,-0.00849256900212314,-0.0311203319502075,3218
2018-09-30,"27540","NC","Raleigh","Wake","Holly Springs",2512,1097,0,-0.000910746812386157,-0.018783542039356,108
2018-09-30,"35209","AL","Birmingham-Hoover","Jefferson","Homewood",2513,957,-0.00208550573514077,-0.00726141078838174,-0.0690661478599222,1525
2018-09-30,"32092","FL","Jacksonville","Saint Johns","Saint Augustine",2514,1537,0,0.000651041666666667,0.0287817938420348,812
2018-09-30,"60107","IL","Chicago-Naperville-Elgin","Cook","Streamwood",2515,1490,0.000671591672263264,0.00539811066126856,0.00607697501688049,4743
2018-09-30,"32065","FL","Jacksonville","Clay","Orange Park",2516,1149,0,0,0.0168141592920354,1008
2018-09-30,"43214","OH","Columbus","Franklin","Columbus",2517,1149,-0.000869565217391304,-0.00605536332179931,-0.0320134793597304,839
2018-09-30,"63130","MO","St. Louis","Saint Louis","University City",2518,1109,0.0027124773960217,0.000902527075812274,-0.0203180212014134,766
2018-09-30,"20010","DC","Washington-Arlington-Alexandria","District of Columbia","Washington",2519,2712,-0.00294117647058824,-0.0102189781021898,-0.0884033613445378,6732
2018-09-30,"19083","PA","Philadelphia-Camden-Wilmington","Delaware","Havertown",2520,1241,0,0.000806451612903226,0.00976403580146461,446
2018-09-30,"30161","GA","Rome","Floyd","Rome",2521,767,-0.0038961038961039,-0.0229299363057325,-0.0836320191158901,241
2018-09-30,"98604","WA","Portland-Vancouver-Hillsboro","Clark","Battle Ground",2522,1207,-0.000827814569536424,-0.00330305532617671,-0.043581616481775,274
2018-09-30,"37814","TN","Morristown","Hamblen","Morristown",2523,927,0.00107991360691145,-0.00107758620689655,-0.0221518987341772,878
2018-09-30,"34684","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Palm Harbor",2524,1198,0,-0.000834028356964137,0.00503355704697987,4338
2018-09-30,"32541","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Destin",2525,1838,0.00163487738419619,0.0060207991242474,0.0502857142857143,9957
2018-09-30,"04103","ME","Portland-South Portland","Cumberland","Portland",2526,1596,0,-0.00125156445556946,-0.0895607529948659,3305
2018-09-30,"46033","IN","Indianapolis-Carmel-Anderson","Hamilton","Carmel",2527,1347,0.000742942050520059,0.00297840655249442,0.00297840655249442,312
2018-09-30,"55122","MN","Minneapolis-St. Paul-Bloomington","Dakota","Eagan",2528,1416,0.00141442715700141,0.00212314225053079,0.0253439536567705,4359
2018-09-30,"02904","RI","Providence-Warwick","Providence","North Providence",2529,1242,0,0.0008058017727639,-0.0274079874706343,3617
2018-09-30,"92107","CA","San Diego-Carlsbad","San Diego","San Diego",2530,2482,-0.00241157556270096,-0.0146883684001588,-0.0457516339869281,3546
2018-09-30,"80521","CO","Fort Collins","Larimer","Fort Collins",2531,1284,0,-0.0015552099533437,-0.0168453292496172,2111
2018-09-30,"46062","IN","Indianapolis-Carmel-Anderson","Hamilton","Noblesville",2532,1293,0,0,0.0197160883280757,911
2018-09-30,"98926","WA","Ellensburg","Kittitas","Ellensburg",2533,1168,-0.000855431993156544,-0.0282861896838602,-0.0588235294117647,830
2018-09-30,"94561","CA","San Francisco-Oakland-Hayward","Contra Costa","Oakley",2534,2084,0,-0.00382409177820268,0.0814737934613389,211
2018-09-30,"34287","FL","North Port-Sarasota-Bradenton","Sarasota","North Port",2535,1577,0.00445859872611465,0.00190597204574333,0.0300457217504899,764
2018-09-30,"07731","NJ","New York-Newark-Jersey City","Monmouth","Howell",2536,1876,0.0048205677557579,0.00914470145239376,-0.00318809776833156,185
2018-09-30,"94131","CA","San Francisco-Oakland-Hayward","San Francisco","San Francisco",2537,4205,-0.000712927756653992,-0.00591016548463357,-0.0277456647398844,3193
2018-09-30,"29708","SC","Charlotte-Concord-Gastonia","York","Fort Mill",2538,1149,0,-0.000869565217391304,0.0168141592920354,113
2018-09-30,"33764","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Clearwater",2539,1140,0,0,0,3753
2018-09-30,"06053","CT","Hartford-West Hartford-East Hartford","Hartford","New Britain",2540,1156,-0.000864304235090752,-0.000864304235090752,-0.0277544154751892,2743
2018-09-30,"78727","TX","Austin-Round Rock","Travis","Austin",2541,1499,0,0,-0.027255029201817,1115
2018-09-30,"47304","IN","Muncie","Delaware","Muncie",2542,1000,-0.00793650793650794,-0.0224828934506354,-0.0601503759398496,1234
2018-09-30,"46074","IN","Indianapolis-Carmel-Anderson","Hamilton","Westfield",2543,1395,-0.000716332378223496,-0.00143163922691482,-0.0237928621413576,1107
2018-09-30,"03038","NH","Boston-Cambridge-Newton","Rockingham","Derry",2544,1580,0.00126742712294043,0.00445009535918627,0.00190234622701332,4956
2018-09-30,"11357","NY","New York-Newark-Jersey City","Queens","New York",2545,2201,0.000454545454545455,0,0.0156898938624827,6344
2018-09-30,"11756","NY","New York-Newark-Jersey City","Nassau","Levittown",2546,2645,0.00113550340651022,0.000756715853197125,-0.00675929402929027,669
2018-09-30,"49417","MI","Grand Rapids-Wyoming","Ottawa","Grand Haven",2547,1239,0.00161681487469685,0.0081366965012205,0.0205930807248764,1318
2018-09-30,"39532","MS","Gulfport-Biloxi-Pascagoula","Harrison","Biloxi",2548,794,0,-0.00625782227784731,-0.0352369380315917,238
2018-09-30,"98116","WA","Seattle-Tacoma-Bellevue","King","Seattle",2549,2294,0.000436109899694723,0.000436109899694723,-0.0544105523495466,3002
2018-09-30,"55109","MN","Minneapolis-St. Paul-Bloomington","Ramsey","Maplewood",2550,1434,0,0,0.0272206303724928,1377
2018-09-30,"27302","NC","Burlington","Alamance","Mebane",2551,799,0,0,0.00376884422110553,191
2018-09-30,"76065","TX","Dallas-Fort Worth-Arlington","Ellis","Midlothian",2552,1242,-0.00400962309542903,-0.0166270783847981,-0.0274079874706343,194
2018-09-30,"77304","TX","Houston-The Woodlands-Sugar Land","Montgomery","Conroe",2553,1159,-0.000862068965517241,-0.000862068965517241,-0.0284995808885163,135
2018-09-30,"72032","AR","Little Rock-North Little Rock-Conway","Faulkner","Conway",2554,648,0,0.00309597523219814,-0.0581395348837209,398
2018-09-30,"20746","MD","Washington-Arlington-Alexandria","Prince Georges","Suitland-Silver Hill",2555,1749,0,0.00114481969089868,0.036751630112626,2814
2018-09-30,"33801","FL","Lakeland-Winter Haven","Polk","Lakeland",2556,793,0,-0.00125944584382872,-0.012453300124533,887
2018-09-30,"33709","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Kenneth City",2557,1099,0,-0.000909090909090909,-0.0213713268032057,3659
2018-09-30,"44133","OH","Cleveland-Elyria","Cuyahoga","North Royalton",2558,966,-0.00206611570247934,-0.00617283950617284,-0.069364161849711,2039
2018-09-30,"45215","OH","Cincinnati","Hamilton","Reading",2559,1072,-0.000931966449207828,-0.00740740740740741,0.0180436847103514,851
2018-09-30,"33071","FL","Miami-Fort Lauderdale-West Palm Beach","Broward","Coral Springs",2560,1437,0.000696378830083565,0.00771388499298738,0.0301075268817204,4506
2018-09-30,"92612","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",2561,2838,0.000352485019386676,-0.00175870559268378,0.0031813361611877,4845
2018-09-30,"92264","CA","Riverside-San Bernardino-Ontario","Riverside","Palm Springs",2562,2154,0,0.00232666356444858,0.101790281329923,10705
2018-09-30,"93555","CA","Bakersfield","Kern","Ridgecrest",2563,799,-0.00125,-0.0147965474722565,-0.110244988864143,1537
2018-09-30,"20735","MD","Washington-Arlington-Alexandria","Prince Georges","Clinton",2564,1843,-0.000542299349240781,-0.000542299349240781,-0.00270562770562771,1618
