"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-09-30,58579,"02021","MA","Boston-Cambridge-Newton","Norfolk","Canton",4859,542400,0.00332963374028857,0.0138317757009346,0.0471042471042471,,,"2018-09","2018-Q3",542400,0,"2018-09"
2018-09-30,93021,"79602","TX","Abilene","Taylor","Abilene",4860,167700,-0.00237953599048186,-0.0035650623885918,0.088961038961039,,,"2018-07","2018-Q3",168500,-0.00474777448071217,"2018-06"
2018-09-30,75772,"40741","KY","London","Laurel","London",4861,119100,0.00676246830092984,0.0293863439930856,0.179207920792079,,,"2018-09","2018-Q3",119100,0,"2018-09"
2018-09-30,86298,"64050","MO","Kansas City","Jackson","Independence",4862,93400,0.00322234156820623,0.0207650273224044,0.14601226993865,,,"2007-06","2007-Q2",98200,-0.0488798370672098,"2005-08"
2018-09-30,67276,"22485","VA",,"King George","King George",4863,265300,-0.000376789751318764,-0.0018811136192626,0.018426103646833,,,"2006-09","2006-Q3",299800,-0.115076717811875,"2005-06"
2018-09-30,86615,"64836","MO","Joplin","Jasper","Carthage",4864,105600,0.00284900284900285,0.0173410404624277,0.065590312815338,,,"2018-09","2018-Q3",105600,0,"2018-09"
2018-09-30,99681,"98275","WA","Seattle-Tacoma-Bellevue","Snohomish","Mukilteo",4865,594000,-0.00168067226890756,0.000505305709954523,0.0839416058394161,,,"2018-07","2018-Q3",595800,-0.00302114803625378,"2018-07"
2018-09-30,73088,"34292","FL","North Port-Sarasota-Bradenton","Sarasota","Venice",4866,309900,-0.000644953240890035,0.000322788896061975,0.00977517106549365,,,"2006-04","2006-Q2",376800,-0.177547770700637,"2005-05"
2018-09-30,81170,"53045","WI","Milwaukee-Waukesha-West Allis","Waukesha","Brookfield",4867,330800,0.0027280994240679,0.0122399020807834,0.0273291925465838,,,"2018-09","2018-Q3",330800,0,"2018-09"
2018-09-30,68640,"25526","WV","Huntington-Ashland","Putnam","Hurricane",4868,176900,-0.0028184892897407,0,0.0266976204294835,,,"2018-07","2018-Q3",177500,-0.00338028169014085,"2018-06"
2018-09-30,99848,"98532","WA","Centralia","Lewis","Chehalis",4869,257300,0.00586395621579359,0.0341639871382637,0.170077307867212,,,"2018-09","2018-Q3",257300,0,"2018-09"
2018-09-30,65655,"18944","PA","Philadelphia-Camden-Wilmington","Bucks","Perkasie",4870,313000,0.000959385992964503,0.00902643455834945,0.0478741211918313,,,"2007-04","2007-Q2",333000,-0.0600600600600601,"2005-08"
2018-09-30,58654,"02140","MA","Boston-Cambridge-Newton","Middlesex","Cambridge",4871,773600,-0.000904042360842051,-0.00180645161290323,0.0445584661085606,,,"2018-07","2018-Q3",775500,-0.00245003223726628,"2018-06"
2018-09-30,96086,"90210","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Beverly Hills",4872,4912300,0.00251020408163265,-0.0014838604764615,0.0517267219046396,,,"2018-04","2018-Q2",4933700,-0.0043375154549324,"2018-03"
2018-09-30,79151,"48346","MI","Detroit-Warren-Dearborn","Oakland","Clarkston",4873,228900,0.000437062937062937,0.00659630606860158,0.0792079207920792,,,"2018-09","2018-Q3",228900,0,"2018-09"
2018-09-30,96830,"92354","CA","Riverside-San Bernardino-Ontario","San Bernardino","Loma Linda",4874,429300,0.000699300699300699,0.00798309462315097,0.0419902912621359,,,"2006-07","2006-Q3",465400,-0.0775676837129351,"2005-08"
2018-09-30,87132,"66216","KS","Kansas City","Johnson","Shawnee",4875,258400,0.00155038759689922,0.0101641907740422,0.0699792960662526,,,"2018-09","2018-Q3",258400,0,"2018-09"
2018-09-30,75638,"40342","KY","Frankfort","Anderson","Lawrenceburg",4876,149000,0.00743745774171738,0.0205479452054795,0.0681003584229391,,,"2018-09","2018-Q3",149000,0,"2018-09"
2018-09-30,88040,"68510","NE","Lincoln","Lancaster","Lincoln",4877,161100,0.0075046904315197,0.0261146496815287,0.0732844770153231,,,"2018-09","2018-Q3",161100,0,"2018-09"
2018-09-30,84194,"59808","MT","Missoula","Missoula","Missoula",4878,303000,-0.000659630606860158,-0.000989119683481701,0.0616678346180799,,,"2018-07","2018-Q3",303600,-0.00197628458498024,"2018-06"
2018-09-30,58732,"02346","MA","Boston-Cambridge-Newton","Plymouth","Middleborough",4879,332000,0.00332426715019643,0.0118866199329473,0.0463283958398991,,,"2006-01","2006-Q1",340300,-0.024390243902439,"2005-01"
2018-09-30,72004,"32444","FL","Panama City","Bay","Lynn Haven",4880,207600,0.00678952473326867,0.0171484566389025,0.0495449949443883,,,"2006-05","2006-Q2",229900,-0.0969986950848195,"2005-07"
2018-09-30,77083,"44236","OH","Akron","Summit","Hudson",4881,334000,0.00149925037481259,0.0042092603728202,0.0414717804801996,,,"2018-09","2018-Q3",334000,0,"2018-09"
2018-09-30,73270,"35022","AL","Birmingham-Hoover","Jefferson","Bessemer",4882,164100,0.00551470588235294,0.0230673316708229,0.0438931297709924,,,"2006-08","2006-Q3",171100,-0.0409117475160725,"2006-03"
2018-09-30,78092,"46321","IN","Chicago-Naperville-Elgin","Lake","Munster",4883,240100,0.000833680700291788,0.00418235048097031,0.032244196044712,,,"2018-09","2018-Q3",240100,0,"2018-09"
2018-09-30,84510,"60459","IL","Chicago-Naperville-Elgin","Cook","Burbank",4884,181700,0.00553403431101273,0.0116926503340757,0.0588578088578089,,,"2007-02","2007-Q1",250800,-0.275518341307815,"2003-12"
2018-09-30,69765,"28202","NC","Charlotte-Concord-Gastonia","Mecklenburg","Charlotte",4885,296000,0.0013531799729364,-0.00403768506056528,0.0109289617486339,,,"2018-03","2018-Q1",300900,-0.0162844798936524,"2017-11"
2018-09-30,77039,"44139","OH","Cleveland-Elyria","Cuyahoga","Solon",4886,284400,0.00140845070422535,-0.00698324022346369,0.0311820159535896,,,"2018-05","2018-Q2",286500,-0.00732984293193717,"2018-02"
2018-09-30,96525,"91792","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","West Covina",4887,546000,0.000916590284142988,0.000916590284142988,0.0429799426934097,,,"2018-03","2018-Q1",547500,-0.00273972602739726,"2018-02"
2018-09-30,72610,"33444","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach","Delray Beach",4888,241200,0.00667779632721202,0.0211685012701101,0.0672566371681416,,,"2006-07","2006-Q3",289000,-0.165397923875433,"2005-06"
2018-09-30,399547,"17015","PA","Harrisburg-Carlisle","Cumberland","South Middleton",4889,225500,0.00579839429081177,0.0166816952209197,0.0616760828625235,,,"2018-09","2018-Q3",225500,0,"2018-09"
2018-09-30,93289,"80212","CO","Denver-Aurora-Lakewood","Denver","Denver",4890,511100,0.00590434953749262,0.0104784499802293,0.081922099915326,,,"2018-09","2018-Q3",511100,0,"2018-09"
2018-09-30,98424,"95815","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",4891,221900,0.00680580762250454,0.0211688909341924,0.0974282888229476,,,"2018-09","2018-Q3",221900,0,"2018-09"
2018-09-30,95852,"89156","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",4892,217500,0.0173058933582788,0.061493411420205,0.209005002779322,,,"2006-09","2006-Q3",262700,-0.172059383326989,"2005-02"
2018-09-30,69268,"27263","NC","Greensboro-High Point","Randolph","Archdale",4893,114600,0.00880281690140845,0.0177619893428064,0.0456204379562044,,,"2018-09","2018-Q3",114600,0,"2018-09"
2018-09-30,91859,"77345","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",4894,290100,-0.000688942473303479,-0.00650684931506849,-0.00446122168840082,,,"2018-04","2018-Q2",295000,-0.0166101694915254,"2017-09"
2018-09-30,61910,"10901","NY","New York-Newark-Jersey City","Rockland","Ramapo",4895,469900,-0.00106292517006803,-0.00718360447918868,0.0442222222222222,,,"2005-11","2005-Q4",550500,-0.146412352406903,"2004-06"
2018-09-30,96106,"90249","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Gardena",4896,550000,0.00364963503649635,0.00127434917167304,0.018895887365691,,,"2018-01","2018-Q1",555600,-0.0100791936645068,"2017-12"
2018-09-30,88415,"70002","LA","New Orleans-Metairie","Jefferson","Metairie",4897,256600,0.00785545954438335,-0.0198624904507257,-0.0829163688348821,,,"2017-12","2017-Q4",282400,-0.0913597733711048,"2017-04"
2018-09-30,91462,"76541","TX","Killeen-Temple","Bell","Killeen",4898,58000,0.00519930675909879,-0.0102389078498294,0.0357142857142857,,,"2006-05","2006-Q2",81700,-0.290085679314565,"2004-07"
2018-09-30,81632,"54235","WI",,"Door","Sturgeon Bay",4899,166300,0.00362100181050091,0.0140243902439024,-0.00419161676646707,,,"2017-12","2017-Q4",169600,-0.0194575471698113,"2017-09"
2018-09-30,84362,"60108","IL","Chicago-Naperville-Elgin","DuPage","Bloomingdale",4900,285700,0.00669485553206483,0.0131205673758865,0.0550221565731167,,,"2006-10","2006-Q4",334500,-0.145889387144993,"2004-08"
2018-09-30,73152,"34638","FL","Tampa-St. Petersburg-Clearwater","Pasco","Land O Lakes",4901,253200,0.00436334787782626,0.00516077808654228,0.0449855550969872,,,"2006-06","2006-Q2",290700,-0.128998968008256,"2005-08"
2018-09-30,90131,"73701","OK","Enid","Garfield","Enid",4902,49700,-0.006,-0.00200803212851406,0.0142857142857143,,,"2018-04","2018-Q2",50500,-0.0158415841584158,"2018-03"
2018-09-30,74476,"37774","TN","Knoxville","Loudon","Loudon",4903,238900,0.0127172530733362,0.0373425966131133,0.139790076335878,,,"2018-09","2018-Q3",238900,0,"2018-09"
2018-09-30,62089,"11378","NY","New York-Newark-Jersey City","Queens","New York",4904,690700,0.00115958834613712,-0.00101243853051779,0.0398976211984342,,,"2018-05","2018-Q2",691700,-0.00144571345959231,"2018-05"
2018-09-30,79797,"49534","MI","Grand Rapids-Wyoming","Kent","Walker",4905,208500,0.00968523002421308,0.0291214215202369,0.103758602435151,,,"2018-09","2018-Q3",208500,0,"2018-09"
2018-09-30,97521,"94030","CA","San Francisco-Oakland-Hayward","San Mateo","Millbrae",4906,1747500,-0.000629074688322086,-0.000114436116038222,0.0990566037735849,,,"2018-07","2018-Q3",1749500,-0.00114318376679051,"2018-06"
2018-09-30,99505,"98020","WA","Seattle-Tacoma-Bellevue","Snohomish","Edmonds",4907,701400,0.00271622587562545,0.00804828973843058,0.0829087540528022,,,"2018-09","2018-Q3",701400,0,"2018-09"
2018-09-30,78364,"46952","IN","Marion","Grant","Marion",4908,86100,0.0058411214953271,0.00937866354044549,0.131406044678055,,,"2007-04","2007-Q2",98600,-0.126774847870183,"2005-12"
2018-09-30,77119,"44305","OH","Akron","Summit","Akron",4909,61100,0.00493421052631579,0.00493421052631579,0.0910714285714286,,,"2006-05","2006-Q2",81500,-0.250306748466258,"1998-01"
2018-09-30,73261,"35010","AL","Alexander City","Tallapoosa","Alexander City",4910,91200,0.0033003300330033,0.00996677740863787,0.0679156908665105,,,"2005-07","2005-Q3",104900,-0.130600571973308,"2004-10"
2018-09-30,89007,"71292","LA","Monroe","Ouachita","West Monroe",4911,91500,0.0066006600660066,0.00993377483443709,0.0714285714285714,,,"2017-03","2017-Q1",91600,-0.00109170305676856,"2017-03"
2018-09-30,58590,"02043","MA","Boston-Cambridge-Newton","Plymouth","Hingham",4912,811300,0.00433275563258232,0.006201165819174,0.0590001305312622,,,"2018-09","2018-Q3",811300,0,"2018-09"
2018-09-30,91311,"76208","TX","Dallas-Fort Worth-Arlington","Denton","Denton",4913,276300,-0.00180635838150289,0.00545851528384279,0.0537757437070938,,,"2018-08","2018-Q3",276800,-0.00180635838150289,"2018-07"
2018-09-30,94469,"84109","UT","Salt Lake City","Salt Lake","East Millcreek",4914,480200,0.00313348652600794,0.0234441602728048,0.109263109263109,,,"2018-09","2018-Q3",480200,0,"2018-09"
2018-09-30,62107,"11421","NY","New York-Newark-Jersey City","Queens","New York",4915,568000,0.00691366778939904,0.0228705204394021,0.120757695343331,,,"2018-09","2018-Q3",568000,0,"2018-09"
2018-09-30,85959,"63141","MO","St. Louis","Saint Louis","Creve Coeur",4916,472100,0.00746905676483141,0.0207567567567568,0.0635278215814373,,,"2018-09","2018-Q3",472100,0,"2018-09"
2018-09-30,89846,"73008","OK","Oklahoma City","Oklahoma","Bethany",4917,111800,0.000895255147717099,0.0017921146953405,0.0256880733944954,,,"2018-04","2018-Q2",112100,-0.00267618198037467,"2018-02"
2018-09-30,58988,"02914","RI","Providence-Warwick","Providence","East Providence",4918,221600,0,-0.00404494382022472,0.0669234472797304,,,"2005-11","2005-Q4",246800,-0.102106969205835,"2004-08"
2018-09-30,87022,"65810","MO","Springfield","Greene","Springfield",4919,208200,-0.00525561395126613,0.000480538202787122,0.0952130457653866,,,"2018-07","2018-Q3",209700,-0.00715307582260372,"2018-07"
2018-09-30,74170,"37091","TN","Lewisburg","Marshall","Lewisburg",4920,131000,0.0139318885448916,0.0339384372533544,0.0944026733500418,,,"2018-09","2018-Q3",131000,0,"2018-09"
2018-09-30,72705,"33602","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",4921,314400,0.00447284345047923,0.0274509803921569,0.135018050541516,,,"2018-09","2018-Q3",314400,0,"2018-09"
2018-09-30,98122,"95341","CA","Merced","Merced","Merced",4922,199700,0.00807672892478546,0.0256805341551104,0.138540478905359,,,"2006-02","2006-Q1",290600,-0.312801101169993,"2004-10"
2018-09-30,78961,"48088","MI","Detroit-Warren-Dearborn","Macomb","Warren",4923,162200,0.00185299567634342,0.0124843945068664,0.115543328748281,,,"2005-04","2005-Q2",165600,-0.0205314009661836,"2004-08"
2018-09-30,84588,"60560","IL","Chicago-Naperville-Elgin","Kendall","Yorkville",4924,248800,0.00728744939271255,0.025979381443299,0.0756593169044531,,,"2007-01","2007-Q1",271700,-0.0842841369157159,"2005-03"
2018-09-30,92284,"78148","TX","San Antonio-New Braunfels","Bexar","Universal City",4925,189200,0.0079914757591902,0.0271444082519001,0.0659154929577465,,,"2018-09","2018-Q3",189200,0,"2018-09"
2018-09-30,82088,"55076","MN","Minneapolis-St. Paul-Bloomington","Dakota","Inver Grove Heights",4926,234200,0,-0.00255536626916525,0.0606884057971014,,,"2018-06","2018-Q2",234800,-0.00255536626916525,"2018-05"
2018-09-30,70156,"28712","NC","Brevard","Transylvania","Brevard",4927,216600,0.0032422417786012,0.0126227208976157,0.043855421686747,,,"2018-09","2018-Q3",216600,0,"2018-09"
2018-09-30,63896,"15090","PA","Pittsburgh","Allegheny","Wexford",4928,359800,-0.00111049416990561,-0.00552791597567717,0.052354489616847,,,"2018-06","2018-Q2",361800,-0.00552791597567717,"2018-05"
2018-09-30,89895,"73064","OK","Oklahoma City","Canadian","Mustang",4929,168600,0.00416914830256105,0.0150511739915713,0.0330882352941176,,,"2018-09","2018-Q3",168600,0,"2018-09"
2018-09-30,100171,"99224","WA","Spokane-Spokane Valley","Spokane","Spokane",4930,318800,0.00504413619167718,0.0182050463110827,0.113906359189378,,,"2018-09","2018-Q3",318800,0,"2018-09"
2018-09-30,62644,"12533","NY","New York-Newark-Jersey City","Dutchess","East Fishkill",4931,336400,0.000892591490627789,0.0123382485705688,0.0785508175697339,,,"2006-11","2006-Q4",414300,-0.188027999034516,"2003-12"
2018-09-30,79166,"48371","MI","Detroit-Warren-Dearborn","Oakland","Oxford",4932,262300,0.000763067531476536,0.00652340752110514,0.0593699515347334,,,"2018-09","2018-Q3",262300,0,"2018-09"
2018-09-30,96486,"91741","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Glendora",4933,711500,0.00324309080654258,0.00664968873797397,0.0155580930630888,,,"2018-09","2018-Q3",711500,0,"2018-09"
2018-09-30,62209,"11729","NY","New York-Newark-Jersey City","Suffolk","Deer Park",4934,350600,0.010957324106113,0.0215617715617716,0.0544360902255639,,,"2006-06","2006-Q2",410600,-0.146127618119825,"2004-08"
2018-09-30,90047,"73507","OK","Lawton","Comanche","Lawton",4935,77300,0.00259403372243839,-0.00258064516129032,0.0431848852901484,,,"2008-04","2008-Q2",86700,-0.108419838523645,"2006-07"
2018-09-30,77546,"45255","OH","Cincinnati","Hamilton","Cincinnati",4936,216300,0.00464468183929401,0.026578073089701,0.0968559837728195,,,"2018-09","2018-Q3",216300,0,"2018-09"
2018-09-30,58635,"02121","MA","Boston-Cambridge-Newton","Suffolk","Boston",4937,405200,0.00796019900497512,0.0339372288849196,0.0024740227610094,,,"2018-09","2018-Q3",405200,0,"2018-09"
2018-09-30,97048,"92841","CA","Los Angeles-Long Beach-Anaheim","Orange","Garden Grove",4938,615900,0.00407564395174438,0.0166721690326841,0.0557079190949606,,,"2018-09","2018-Q3",615900,0,"2018-09"
2018-09-30,65513,"18504","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna","Scranton",4939,66400,-0.00598802395209581,-0.0206489675516224,0.0456692913385827,,,"2008-09","2008-Q3",102600,-0.352826510721248,"2003-05"
2018-09-30,96518,"91784","CA","Riverside-San Bernardino-Ontario","San Bernardino","Upland",4940,658500,-0.00302800908402725,0.00167325829023426,0.0269806612601372,,,"2006-06","2006-Q2",715000,-0.079020979020979,"2005-06"
2018-09-30,62424,"12144","NY","Albany-Schenectady-Troy","Rensselaer","East Greenbush",4941,174700,-0.00285388127853881,-0.00399087799315849,0.0318960425280567,,,"2018-07","2018-Q3",175600,-0.005125284738041,"2018-05"
2018-09-30,65927,"19438","PA","Philadelphia-Camden-Wilmington","Montgomery","Harleysville",4942,331500,0.0036330608537693,0.011287370347773,0.0417976115650534,,,"2006-10","2006-Q4",334700,-0.00956080071706005,"2006-05"
2018-09-30,399670,"89169","NV","Las Vegas-Henderson-Paradise","Clark","Las Vegas",4943,188800,0.0210924824229313,0.0648618161308517,0.22279792746114,,,"2007-01","2007-Q1",256700,-0.264511102454227,"2005-05"
2018-09-30,77499,"45208","OH","Cincinnati","Hamilton","Cincinnati",4944,395100,0.00432130147432639,0.00971121901354459,0.0586816720257235,,,"2018-09","2018-Q3",395100,0,"2018-09"
2018-09-30,96420,"91411","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4945,721000,-0.00193798449612403,-0.00866217516843118,0.0150640574405181,,,"2018-03","2018-Q1",733400,-0.0169075538587401,"2018-01"
2018-09-30,94423,"84058","UT","Provo-Orem","Utah","Orem",4946,302200,0.0117174422497489,0.033869312350325,0.132683658170915,,,"2018-09","2018-Q3",302200,0,"2018-09"
2018-09-30,96217,"90717","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lomita",4947,664700,0.00362373546731089,0.0112581773923627,0.0509090909090909,,,"2018-09","2018-Q3",664700,0,"2018-09"
2018-09-30,86499,"64506","MO","St. Joseph","Buchanan","Saint Joseph",4948,159400,-0.000626959247648903,-0.00685358255451713,-0.0208845208845209,,,"2018-03","2018-Q1",166700,-0.0437912417516497,"2017-04"
2018-09-30,87862,"68111","NE","Omaha-Council Bluffs","Douglas","Omaha",4949,46200,0.0176211453744493,0.05,0.265753424657534,,,"2018-09","2018-Q3",46200,0,"2018-09"
2018-09-30,94947,"85373","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Sun City",4950,229700,0.00481189851268591,0.0263628239499553,0.135442412259021,,,"2006-03","2006-Q1",250400,-0.082667731629393,"2005-09"
2018-09-30,65049,"17356","PA","York-Hanover","York","Windsor",4951,174800,0.0011454753722795,0.0104046242774566,0.0454545454545455,,,"2007-08","2007-Q3",182000,-0.0395604395604396,"2006-06"
2018-09-30,77655,"45414","OH","Dayton","Montgomery","Dayton",4952,82200,0.0135635018495684,0.0300751879699248,0.0326633165829146,,,"2003-12","2003-Q4",97100,-0.153450051493306,"1997-03"
2018-09-30,78412,"47025","IN","Cincinnati","Dearborn","Hidden Valley",4953,178300,0.00620767494356659,0.027073732718894,0.0812613705275925,,,"2018-09","2018-Q3",178300,0,"2018-09"
2018-09-30,94842,"85250","AZ","Phoenix-Mesa-Scottsdale","Maricopa","Scottsdale",4954,357200,0.00932466798530658,0.0229095074455899,0.0646795827123696,,,"2018-09","2018-Q3",357200,0,"2018-09"
2018-09-30,74730,"38242","TN","Paris","Henry","Paris",4955,92800,0.0119956379498364,0.032258064516129,0.0841121495327103,,,"2018-09","2018-Q3",92800,0,"2018-09"
2018-09-30,99413,"97754","OR","Prineville","Crook","Prineville",4956,225000,0,0.0107816711590297,0.0812109562710235,,,"2018-09","2018-Q3",225000,0,"2018-09"
2018-09-30,91710,"77061","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",4957,164300,0.00921375921375921,0.0372474747474747,0.0909694555112882,,,"2018-09","2018-Q3",164300,0,"2018-09"
2018-09-30,78955,"48081","MI","Detroit-Warren-Dearborn","Macomb","Saint Clair Shores",4958,153900,-0.00194552529182879,-0.00194552529182879,0.0807584269662922,,,"2018-07","2018-Q3",154400,-0.00323834196891192,"2018-06"
2018-09-30,72802,"33761","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Clearwater",4959,213600,0.00234631628343501,-0.00373134328358209,0.0931422722620266,,,"2006-08","2006-Q3",223200,-0.043010752688172,"2005-12"
2018-09-30,78365,"46953","IN","Marion","Grant","Marion",4960,54700,0.00922509225092251,0.0186219739292365,0.125514403292181,,,"2007-04","2007-Q2",65900,-0.169954476479514,"2005-08"
2018-09-30,98134,"95354","CA","Modesto","Stanislaus","Modesto",4961,250000,0.00040016006402561,0.00280786201363819,0.0808473843493299,,,"2006-04","2006-Q2",318100,-0.214083621502672,"2004-12"
2018-09-30,63909,"15122","PA","Pittsburgh","Allegheny","West Mifflin",4962,100000,0.0121457489878542,0.0515247108307045,0.162790697674419,,,"2018-09","2018-Q3",100000,0,"2018-09"
2018-09-30,67309,"22556","VA","Washington-Arlington-Alexandria","Stafford","Stafford",4963,332800,0.00210779885576634,0.00513440048323769,0.0393504059962523,,,"2006-01","2006-Q1",404200,-0.176645225136071,"2005-01"
2018-09-30,84812,"61081","IL","Sterling","Whiteside","Sterling",4964,79600,-0.005,-0.00748129675810474,-0.0316301703163017,,,"1996-12","1996-Q4",105600,-0.246212121212121,
2018-09-30,98510,"95959","CA","Truckee-Grass Valley","Nevada","Nevada City",4965,429700,0.00585205992509363,0.0115348399246704,0.0804626602967061,,,"2006-06","2006-Q2",481300,-0.107209640556825,"2005-03"
2018-09-30,73053,"34234","FL","North Port-Sarasota-Bradenton","Sarasota","Sarasota",4966,157700,0.00254291163382072,0.024025974025974,0.147743813682678,,,"2006-06","2006-Q2",195100,-0.19169656586366,"2005-05"
2018-09-30,98449,"95841","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",4967,295600,0.0051003060183611,0.0193103448275862,0.0667629014796103,,,"2005-11","2005-Q4",328800,-0.100973236009732,"2005-01"
2018-09-30,81479,"53913","WI","Baraboo","Sauk","Baraboo",4968,165600,0.00363636363636364,0.000604229607250755,0.044794952681388,,,"2018-05","2018-Q2",166700,-0.00659868026394721,"2018-04"
2018-09-30,99058,"97058","OR","The Dalles","Wasco","The Dalles",4969,232000,-0.00257953568357696,-0.00599828620394173,0.0256410256410256,,,"2018-03","2018-Q1",237200,-0.0219224283305228,"2017-12"
2018-09-30,60943,"08052","NJ","Philadelphia-Camden-Wilmington","Burlington","Maple Shade",4970,176200,0.00858614768174013,0.0292056074766355,0.0620855937311634,,,"2007-03","2007-Q1",214900,-0.18008375988832,"2005-02"
2018-09-30,78287,"46805","IN","Fort Wayne","Allen","Fort Wayne",4971,88800,0.00566251415628539,0.0242214532871972,0.0546318289786223,,,"2018-09","2018-Q3",88800,0,"2018-09"
2018-09-30,90303,"74115","OK","Tulsa","Tulsa","Tulsa",4972,45600,-0.0108459869848156,-0.0151187904967603,0.0410958904109589,,,"2006-09","2006-Q3",51200,-0.109375,"2004-06"
2018-09-30,74517,"37857","TN","Kingsport-Bristol-Bristol","Hawkins","Rogersville",4973,108700,0.00928505106778087,0.0303317535545024,0.111451942740286,,,"2018-09","2018-Q3",108700,0,"2018-09"
2018-09-30,96210,"90710","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4974,582400,0.00310024112986566,0.0104094378903539,0.0208588957055215,,,"2006-07","2006-Q3",604600,-0.0367184915646709,"2005-12"
2018-09-30,95083,"85747","AZ","Tucson","Pima","Tucson",4975,217400,0.00928505106778087,0.0303317535545024,0.083208769307424,,,"2006-06","2006-Q2",264900,-0.179312948282371,"2005-05"
2018-09-30,93253,"80124","CO","Denver-Aurora-Lakewood","Douglas","Lone Tree",4976,552500,0.00272232304900181,0.0063752276867031,0.0614793467819404,,,"2018-09","2018-Q3",552500,0,"2018-09"
2018-09-30,79003,"48134","MI","Detroit-Warren-Dearborn","Wayne","Flat Rock",4977,206400,0.00145560407569141,0.0078125,0.0755601875977071,,,"2018-09","2018-Q3",206400,0,"2018-09"
2018-09-30,60848,"07869","NJ","New York-Newark-Jersey City","Morris","Randolph",4978,516000,0.0015527950310559,0.0015527950310559,0.0109717868338558,,,"2006-05","2006-Q2",588900,-0.123790117167601,"2005-02"
2018-09-30,72814,"33774","FL","Tampa-St. Petersburg-Clearwater","Pinellas","Largo",4979,235500,0.00298126064735946,0.0155239327296248,0.0651289009497965,,,"2006-05","2006-Q2",243800,-0.0340442986054143,"2005-11"
2018-09-30,77584,"45322","OH","Dayton","Montgomery","Englewood",4980,120300,0.00753768844221105,0.0273270708795901,0.0956284153005464,,,"2006-08","2006-Q3",122400,-0.017156862745098,"2005-08"
2018-09-30,99507,"98022","WA","Seattle-Tacoma-Bellevue","King","Enumclaw",4981,390100,0.00282776349614396,-0.00102432778489117,0.0206698063840921,,,"2018-02","2018-Q1",395000,-0.0124050632911392,"2018-01"
2018-09-30,67246,"22406","VA","Washington-Arlington-Alexandria","Spotsylvania","Fredericksburg",4982,348100,0.00115041702617199,0.00490762124711316,0.02262044653349,,,"2006-01","2006-Q1",443100,-0.214398555630783,"2004-10"
2018-09-30,60931,"08037","NJ","Atlantic City-Hammonton","Atlantic","Hammonton",4983,180300,-0.00386740331491713,0.000554938956714761,0.0112170499158721,,,"2007-01","2007-Q1",234200,-0.230145175064048,"2004-11"
2018-09-30,91988,"77504","TX","Houston-The Woodlands-Sugar Land","Harris","Pasadena",4984,181900,0.0111172873818788,0.0323496027241771,0.0944645006016847,,,"2018-09","2018-Q3",181900,0,"2018-09"
2018-09-30,84424,"60178","IL","Chicago-Naperville-Elgin","DeKalb","Sycamore",4985,192100,-0.00620796689084325,-0.00826019617965927,0.0989702517162471,,,"2007-03","2007-Q1",203000,-0.0536945812807882,"2005-10"
2018-09-30,72709,"33606","FL","Tampa-St. Petersburg-Clearwater","Hillsborough","Tampa",4986,541300,0.0104536120963226,0.0393625192012289,0.151457136779409,,,"2018-09","2018-Q3",541300,0,"2018-09"
2018-09-30,72469,"33166","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade","Miami Springs",4987,345900,-0.00144341801385681,0.00581564408258215,0.0699041138261677,,,"2006-08","2006-Q3",362600,-0.0460562603419746,"2006-03"
2018-09-30,91356,"76308","TX","Wichita Falls","Wichita","Wichita Falls",4988,133400,0.00376222723852521,0.0190985485103132,0.0872045639771801,,,"2018-09","2018-Q3",133400,0,"2018-09"
2018-09-30,58506,"01832","MA","Boston-Cambridge-Newton","Essex","Haverhill",4989,286400,-0.000697836706210747,0.00209937018894332,0.0521675238795004,,,"2018-08","2018-Q3",286600,-0.000697836706210747,"2018-07"
2018-09-30,86330,"64083","MO","Kansas City","Cass","Raymore",4990,215700,0.00888681010289991,0.0271428571428571,0.109567901234568,,,"2018-09","2018-Q3",215700,0,"2018-09"
2018-09-30,58269,"01104","MA","Springfield","Hampden","Springfield",4991,143000,0.00846262341325811,0.0236220472440945,0.0957854406130268,,,"2018-09","2018-Q3",143000,0,"2018-09"
