"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2018-09-30,"75205","TX","Dallas-Fort Worth-Arlington","Dallas","University Park",4547,7049,0.0021324992891669,0.00170527213301123,-0.140889701401584,6407
2018-09-30,"95824","CA","Sacramento--Roseville--Arden-Arcade","Sacramento","Sacramento",4548,1446,0,0.000692041522491349,0.0306486101211689,5967
2018-09-30,"68022","NE","Omaha-Council Bluffs","Douglas","Omaha",4549,1935,-0.000516528925619835,-0.00103252452245741,-0.0300751879699248,11137
2018-09-30,"77067","TX","Houston-The Woodlands-Sugar Land","Harris","Houston",4550,1322,0.000757002271006813,0.000757002271006813,0.0208494208494209,5317
2018-09-30,"91752","CA","Riverside-San Bernardino-Ontario","Riverside","Eastvale",4551,2281,0,-0.00305944055944056,0.00929203539823009,5991
2018-09-30,"47712","IN","Evansville","Vanderburgh","Evansville",4552,891,0,0.00112359550561798,0.00450958286358512,8274
2018-09-30,"35805","AL","Huntsville","Madison","Huntsville",4553,748,0,0.00133868808567604,0.0190735694822888,4738
2018-09-30,"78382","TX","Corpus Christi","Aransas","Rockport",4554,1498,-0.00133333333333333,-0.0059721300597213,-0.0189914865749836,10726
2018-09-30,"35243","AL","Birmingham-Hoover","Jefferson","Vestavia Hills",4555,2044,-0.00341296928327645,-0.0111272375423319,-0.0299003322259136,6188
2018-09-30,"94603","CA","San Francisco-Oakland-Hayward","Alameda","Oakland",4556,2672,0.000374391613627855,-0.000374111485222596,0.0445660672400313,6514
2018-09-30,"71446","LA","Fort Polk South","Vernon","Leesville",4557,1149,-0.00173761946133797,-0.0137339055793991,-0.035264483627204,5213
2018-09-30,"27288","NC","Greensboro-High Point","Rockingham","Eden",4558,723,0,0,-0.0951188986232791,8620
2018-09-30,"78238","TX","San Antonio-New Braunfels","Bexar","San Antonio",4559,1248,0,0,-0.000800640512409928,5646
2018-09-30,"45331","OH","Greenville","Darke","Greenville",4560,982,-0.00203252032520325,-0.00607287449392712,-0.0150451354062187,6009
2018-09-30,"54751","WI","Menomonie","Dunn","Menomonie",4561,1199,0.000834724540901503,0.000834724540901503,0.0909918107370337,7060
2018-09-30,"89084","NV","Las Vegas-Henderson-Paradise","Clark","North Las Vegas",4562,1400,0,-0.000713775874375446,0.0108303249097473,8951
2018-09-30,"92231","CA","El Centro","Imperial","Calexico",4563,1239,-0.00321802091713596,-0.00401929260450161,0.000807754442649435,7088
2018-09-30,"15101","PA","Pittsburgh","Allegheny","Hampton",4564,1579,-0.00189633375474083,0.00190355329949239,-0.0265104808877929,8458
2018-09-30,"28704","NC","Asheville","Buncombe","Arden",4565,1494,0,0.000669792364367046,-0.0112508272667108,5579
2018-09-30,"60002","IL","Chicago-Naperville-Elgin","Lake","Antioch",4566,1687,0.0023767082590612,0.0107849011384062,0.00416666666666667,9485
2018-09-30,"90810","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",4567,2347,0,0.00170721297481861,0.000426257459505541,5764
2018-09-30,"48329","MI","Detroit-Warren-Dearborn","Oakland","Waterford",4568,1332,-0.00224719101123596,-0.00597014925373134,-0.0512820512820513,8352
2018-09-30,"26062","WV","Weirton-Steubenville","Hancock","Weirton",4569,799,0,0,0.0753701211305518,8197
2018-09-30,"64155","MO","Kansas City","Jackson","Kansas City",4570,1430,0.00210231254379818,0.00421348314606742,0.00210231254379818,8252
2018-09-30,"07675","NJ","New York-Newark-Jersey City","Bergen","River Vale",4571,2818,-0.00247787610619469,-0.00949033391915641,-0.0650298606502986,8424
