"RegionName","City","State","Metro","CountyName","SizeRank","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"90034","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,1825,1895,1995,2075,2100,1950,2095,2195,2200,2125,2250,2225,2195,2172.5,2095,2100,2245,2375,2195,2212.5,2295,2200,2250
"10458","New York","NY","New York-Newark-Jersey City","Bronx County",52,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1297,1287.5,1250,1250,1250,1400,1400,1400,1300,1297,1300,1300,1299.5,1250,1200,1200,1200,1237,1300,1300,1300,1300,1300,1375,1300,1275,1300,1300,1350,1397.5,1399.5,1500,1500,1500,1500,1450,1450,1450,1400,1400,1450,1400,1450,1525,1462.5,1537.5,1537.5,1525,1495,1600,1600,1625,1600,1625,1600,1600,1650,1650,1675,1675,1662.5,1650,1650,1650,1625,1650,1650,1800,1700,1825,1850
"44107","Lakewood","OH","Cleveland-Elyria","Cuyahoga County",53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,737.5,750,750,750,850,870,850,797.5,825,750,750,785,827.5,800,800,899,900,925,950,975,987.5
"78745","Austin","TX","Austin-Round Rock","Travis County",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1195,1200,1200,1200,1212.5,1245,1200,1257,1225,1247.5,1200,1266,1358,1297,1275,1300,1250,1297,1299.5,1295,1275,1250
"33025","Miramar","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",55,,,,,,,,,,,,,,,1500,1500,1500,1450,1485,1497.5,1475,1500,1500,1450,1400,1450,1475,1500,1500,1495,1450,1462.5,1462.5,1362.5,1450,1400,1400,1400,1400,1425,1425,1437.5,1450,1537.5,1550,1475,1500,1425,1487.5,1450,1450,1500,1500,1475,1450,1450,1400,1412.5,1412.5,1375,1375,1400,1400,1500,1512.5,1550,1500,1450,1475,1450,1590,1500,1550,1587.5,1600,1650,1500,1600,1600,1600,1650,1600,1600,1600,1599.5,1600,1587,1600,1587.5,1525,1587,1587.5,1600,1600,1650,1695,1637.5
"11377","New York","NY","New York-Newark-Jersey City","Queens County",56,,,,,,,,,,,,,,,,1550,1700,1650,1550,1575,1650,1575,1562.5,1537.5,1562.5,1550,1650,1650,1600,1600,1650,1600,1650,1700,1700,1700,1695,1659,1700,1750,1750,1750,1750,1750,1750,1850,1800,1800,1850,1800,1800,1875,1875,1875,1870.5,1870,1900,1900,1920,1900,1900,1900,1900,1900,1950,1900,1882.5,1900,2000,1925,1950,1992.5,1975,1950,1875,1850,1800,1875,1900,1900,2012.5,2000,1997.5,2000,1950,1900,1925,1897.5,1900,2000,2000,2000,2100,1900,1995,2050,1900
"02169","Quincy","MA","Boston-Cambridge-Newton","Norfolk County",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1525,1512.5,1575,1508,1516,1500,1530,1500,1500,1500,1500,1500,1450,1490,1516.5,1600,1595,1586,1500,1501.5,1495,1550,1495,1550,1550,1550,1650,1697.5,1700,1750,1700,1800,1750,1750,1795,1762.5,1650,1800,1817,1662.5,1900,1750,1682.5,1657.5,1800,1710,1715,1650,1730,1750,1750,1785,1787.5,1775,1762.5,1800,1805,1850,1820,1850,1850,1850,1850,1850,1950,1930
"90044","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1550,1527.5,1495,1685,1672.5,1650,1500,1700,1847.5,1800,1800,1850,1800,1699,1900
"90805","Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.5,1395,1595,1495,1495,1422.5,1497.5,1495,1495,1495,1512.5,1525,1550,1600,1472.5
"10453","New York","NY","New York-Newark-Jersey City","Bronx County",60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1499.5,1550,1550,1600,1497,1600,1650,1600,1600,1650,1600,1674,1650,1650,1600,1697,1650,1650,1650,1662.5,1762.5,1800,1750,1750,1800,1700
"11234","New York","NY","New York-Newark-Jersey City","Kings County",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1875,1995,2000,2000,1900,1800,1850,1825,1899.5,1850,2100,2000,1846,1900,1800,1800,1937.5,1900,1900,1900,2000,1900,1900,1862.5,1825,2000,2000,2200,2100,1975,2000,2000,1895,2100,2100,2200,2025,2000,1900,2000
"11355","New York","NY","New York-Newark-Jersey City","Queens County",62,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1550,1547.5,1525,1549.5,1549,1600,1650,1600,1650,1600,1650,1600,1600,1650,1650,1695,1650,1675,1725,1700,1737.5,1750,1750,1750,1750,1750,2000,2000,2000,2100,1862.5,2090,1975,1800,2000,1800,2070,1825,1900,1750,1757.5,1825,1800,1925,1900,1950,1975,1925,1925,2000,2000,1880,1900,2045,2000,1995,1995,2090,2008
"19143","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965,950,950,975,1000,1037.5,950,882,850,980,925,950,962.5,980,1050,1050,1000,1042.5,1050,1020
"60611","Chicago","IL","Chicago-Naperville-Elgin","Cook County",64,,,,,,,,,,1840,1835,1850,1870,1907.5,1890,1870,1860,1865,2007.5,2125,2000,1975,1925,1950,1913,1890,1865,1885,1925,1907,1950,1962.5,2000,2021,1984.5,1929,1937.5,1890,1900,2032,2035,2150,2100,2175,2180,2227,2237.5,2200,2256.5,2310,2210,2195,2392,2376,2377,2415,2400,2373,2250.5,2503.5,2518,2550,2493,2492,2295,2174,2077,2286,2282,2114,2203.5,2095,2135,2088,2080,2095,2073,2215,2259,2185,2175,2285,2339,2225,2200,2126,2130,2122.5,2156,2299.5,2419,2399,2400,2400,2310,2290,2385
"10314","New York","NY","New York-Newark-Jersey City","Richmond County",65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1800,1700,1600,1725,1800,1650,1800,1800,2000,2000,1800,1700,1650,1650,1750,1800,1700,1800,1750,1800,1800
"60617","Chicago","IL","Chicago-Naperville-Elgin","Cook County",66,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.5,850,950,897.5,912.5,950,950,950,900,900,900,800,875,862.5,800,875,950,950,950,875,900,950,975,1000,1000,1050,1000,1000,1000,1000,1100,1100,1100,1100,1100,1100,1000,1000,1000,1000,1100,1100,1100,1000,1100,1100,1025,995,1097.5,1100,1044,1000,1000,1050,1044,1044,1044,1000,1000,1000,1040,1069,1050,1050,1088,1050,1050,1075,1050,1044
"10452","New York","NY","New York-Newark-Jersey City","Bronx County",67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675,1450,1450,1525,1500,1537.5,1550,1497.5,1495,1525,1535,1550,1550,1700,1790,1797.5,1790,1800,1850,1800,1800,1800,1800,1800,1750,1800,1900
"11215","New York","NY","New York-Newark-Jersey City","Kings County",68,,,,,,1950,1995,2250,2250,2350,2300,2495,2272.5,2325,2300,2500,2400,2400,2500,2400,2500,2550,2500,2600,2700,2572.5,2600,2600,2650,2500,2500,2597.5,2595,2595,2595,2600,2577,2577,2500,2500,2500,2500,2550,2700,2750,2750,2750,2550,2700,2700,2700,2700,2700,2700,2800,2900,3000,2900,2850,2800,2800,2800,2790.5,2750,2700,2700,2700,2700,2700,2695,2725,2800,2900,2720,2700,2775,2700,2695,2696.5,2700,2752.5,2750,2750,2700,2700,2699,2605.5,2700,2699,2600,2700,2775,2750,2800,2900,2900,2900
"11211","New York","NY","New York-Newark-Jersey City","Kings County",69,,,,,,,,,,,,,,2287.5,2395,2400,2550,2500,2550,2800,2860,3040,2897.5,2900,2850,2800,2700,2700,2800,2895,2900,2954,3000,3000,3000,3000,3000,3046,2950,2895,2900,2940,2995,3150,3200,3175,3195,3150,3150,3050,3000,2959,2900,2900,3000,3325,3325,3299,3299,3300,3150,3162.5,3186,3200,3199,2995,3000,3000,3000,3000,2950,3132.5,3270.5,3300,2900,2941.5,2900,2999,3000,3089,3065.5,3100,3093.5,3000,2950,2922,2895,2850,2935,2900,3000,3000,3000,3000,3000,2999,2992.5
"06010","Bristol","CT","Hartford-West Hartford-East Hartford","Hartford County",70,,,,,,,,,,,,,,,,,,,,800,875,875,897.5,925,875,885,900,850,850,850,850,850,850,850,925,875,900,850,895,875,900,900,862.5,800,875,850,862.5,900,900,900,900,850,850,850,850,850,850,875,900,925,900,900,975,925,900,900,912.5,900,925,900,950,912.5,912.5,900,900,925,950,900,950,975,900,975,1000,1000,995,925,925,985,985,1075,1050,995,962.5,950,950,950,925
"85281","Tempe","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,850,847.5,882.5,837.5,800,900,900,832.5,850,850,812,922.5,925,900,925,950,925,980,900,900,950
"11238","New York","NY","New York-Newark-Jersey City","Kings County",72,,,,,,,,,,,,,2172.5,2047.5,2047.5,2150,2075,2095,2050,2075,2172.5,2200,2387.5,2500,2500,2126,2200,2350,2300,2488,2300,2500,2595,2600,2800,2695,2600,2500,2500,2500,2500,2400,2500,2600,2700,2700,2650,2650,2700,2650,2600,2650,2720,2700,2700,2850,2800,2700,2800,2750,2800,2700,2700,2725,2700,2650,2700,2700,2750,2700,2700,2750,2750,2795,2700,2700,2700,2673.5,2700,2750,2840,2850,2887,2900,2899,2750,2750,2680,2680,2700,2800,2800,2950,3083,3100,2936.5,2762.5
"11385","New York","NY","New York-Newark-Jersey City","Queens County",73,,,,,,,,,,,,,,,,,,,,1600,1737.5,1800,1500,1500,1412.5,1400,1450,1500,1500,1500,1500,1500,1550,1600,1625,1688.5,1700,1800,1750,1700,1700,1675,1700,1799.5,1700,1799,1800,1800,1850,1850,1937.5,1900,1950,2100,2150,2262.5,2200,2250,2150,2200,2150,2200,2300,2200,2400,2400,2400,2350,2400,2400,2450,2500,2300,2300,2200,2200,2250,2300,2340,2344,2399.5,2400,2500,2495,2450,2352.5,2300,2385,2375,2399,2400,2500,2550,2600,2600,2550,2599
"33024","Pembroke Pines","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1425,1500,1525,1550,1587.5,1500,1500,1450,1500,1500,1500,1450,1500,1500,1550,1500,1525,1550,1500
"02148","Malden","MA","Boston-Cambridge-Newton","Middlesex County",75,,,,,,,,,,,,,,,,,,,,1320,1300,1195,1162.5,1250,1453,1400,1400,1295,1375,1350,1325,1350,1350,1350,1375,1400,1451,1475,1450,1495,1495,1495,1495,1495,1495,1497.5,1550,1680.5,1783.5,1695,1737.5,1600,1495,1450,1550,1450,1550,1450,1550,1700,1750,1750,1700,1537.5,1537.5,1500,1500,1500,1595,1800,1697.5,1800,1875,1850,1850,1750,1800,1600,1692.5,1765,1800,1825,1850,1975,1975,1900,1862.5,1900,1687.5,1650,1650,1650,1700,1700,1800,1900,2000
"11373","New York","NY","New York-Newark-Jersey City","Queens County",76,,,,,,,,,,,,,,,,,,,,,,,,1485,1400,1450,1450,1520,1437.5,1425,1425,1412.5,1450,1450,1467.5,1600,1600,1575,1600,1600,1600,1600,1597.5,1552.5,1597.5,1675,1615,1595,1695,1700,1700,1700,1697.5,1745,1750,1750,1750,1700,1750,1750,1750,1812.5,1850,1900,1935,1925,1900,1900,1999.5,2148,2214,1950,1900,1900,1700,1700,1950,1850,1900,1925,1830,1900,1830,1815,1810,1820,1895.5,1900,1900,1935,1900,1879,1750,1900,1990,1920,1800
"60620","Chicago","IL","Chicago-Naperville-Elgin","Cook County",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875,900,950,900,950,950,900,925,912.5,962.5,950,1000,1025,1037.5,1100,1100,1100,1100,1050,1032.5,1000,1050,1050,997.5,1000,1000,1000,1040,1000,977.5,1000,1125,1016.5,1050,1000,1000,1000,1000,1000,1000,1040,1040,1000,1069,1000,1000,1000,1000,1000,1044,1000,1000,1000
"10468","New York","NY","New York-Newark-Jersey City","Bronx County",78,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,1200,1300,1372.5,1300,1300,1395,1300,1300,1300,1300,1294,1200,1245,1200,1200,1200,1225,1300,1275,1345,1350,1333,1300,1299.5,1350,1350,1300,1397.5,1400,1382.5,1400,1400,1450,1400,1450,1450,1450,1400,1400,1425,1390,1400,1480.5,1450,1497.5,1492.5,1475,1450,1450,1450,1492.5,1499.5,1500,1500,1550,1575,1597.5,1600,1601.5,1595,1595,1600,1600,1650,1700,1697.5,1700,1700,1750,1737.5
"33009","Hallandale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1425,1525,1497.5,1575,1575,1575,1650,1575,1587.5,1575,1750,1700,1700,1650,1625,1700,1725,1750,1850,1850,1850,1800,1675,1695,1800,1775,1700,1700,1650,1575
"06902","Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield County",80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1800,1800,1800,1897.5,1900,1950,1985,1910,1900,1800,1750,1650,1700,1800,1725,1725,1900,1900,1900,1875,1850
"10028","New York","NY","New York-Newark-Jersey City","New York County",81,,,,2250,2397.5,2300,2375,2350,2350,2350,2350,2400,2450,2500,2400,2400,2397.5,2395,2395,2500,2500,2445,2495,2500,2595,2595,2550,2500,2495,2500,2537.5,2550,2590,2595,2550,2595,2650,2595,2595,2525,2575,2600,2600,2595,2650,2650,2595,2595,2600,2650,2625,2682.5,2650,2612.5,2700,2600,2650,2650,2695,2700,2695,2695,2600,2612.5,2650,2650,2650,2662.5,2600,2600,2595,2650,2600,2650,2600,2650,2700,2700,2650,2695,2717.5,2700,2695,2725,2600,2650,2600,2625,2695,2650,2595,2597.5,2650,2700,2695,2700,2750
"07302","Jersey City","NJ","New York-Newark-Jersey City","Hudson County",82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2700,2700,2500,2425,2420,2400,2522.5,2450,2400,2450,2400,2425,2400,2448,2600,2450,2400,2250,2450,2500,2500,2635,2605,2800,2500,2425,2415,2535,2550,2635,2500,2650,2300,2500,2500,2550,2550,2750,2750
"65203","Columbia","MO","Columbia","Boone County",83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,775,850,800,737.5,797.5,825,850,850,825,850,800,850,737.5,750,700,695,750,750,737.5,750
"98103","Seattle","WA","Seattle-Tacoma-Bellevue","King County",84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.5,1475,1470,1472.5,1462.5,1495,1700,1547.5,1672.5,1647.5,1495,1745,1550,1500,1587.5,1512,1495,1600,1495,1495,1550,1597,1600,1650,1650,1612.5,1585,1595,1695,1647,1625,1737.5,1650,1649.5,1749.5,1695,1750,1650
"90019","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,2295,2500,2500,2547.5,2500,2300,2100,2300,2495,2500,2395,2347.5,2172.5,2075,2050,2100,2400,2299,2297.5,2336.5,2747.5,2699.5,2600
"11233","New York","NY","New York-Newark-Jersey City","Kings County",86,,,,,,,,,,1500,1500,1500,1500,1450,1500,1550,1600,1675,1650,1650,1600,1575,1597.5,1625,1650,1600,1597.5,1572.5,1650,1650,1675,1700,1799,1800,1850,1900,1800,1850,1800,1800,1750,1750,1799,1900,1950,1905,1900,1900,1850,1950,1950,1999,1999,1990,2000,2200,2200,2200,2200,2195,2150,2100,2099,2100,2100,2156,2100,2142,2125,2232,2200,2200,2299,2250,2162.5,2200,2200,2199,2200,2250,2300,2299,2300,2250,2200,2200,2200,2200,2195,2100,2150,2200,2299,2395,2400,2291,2242
"21740","Hagerstown","MD","Hagerstown-Martinsburg","Washington County",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,675,700,700,700,700,700,700,675,675,675,687.5,675,675,675,675,675,655,650,675,675,675
"07002","Bayonne","NJ","New York-Newark-Jersey City","Hudson County",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1425,1400,1600,1500,1450,1495,1495,1400,1400,1400,1495,1550,1550,1550,1450,1425,1400,1475,1497.5,1495
"11236","New York","NY","New York-Newark-Jersey City","Kings County",89,,,,,,,,,,,,,,,,,,,,,1900,1947.5,1775,1775,1700,1700,1600,1697.5,1600,1725,1725,1700,1700,1695,1695,1600,1600,1600,1697.5,1700,1625,1650,1650,1800,1795,1600,1600,1700,1725,1700,1725,1725,1725,1725,1725,1800,1800,1850,1800,1850,1850,1825,1800,1800,1800,1800,1750,1800,1800,1710,1800,1750,1800,1850,1800,1800,1800,1800,1912.5,1995,1975,2000,2000,1950,1900,1900,1810,1900,1850,2000,2000,2100,2100,2000,2000,2100,2100
"10027","New York","NY","New York-Newark-Jersey City","New York County",90,,,,,,,,,,,,,,,,,,,,,,2497.5,2300,2295,2530,2520,2400,2350,2312.5,2295,2272.5,2300,2350,2495,2450,2450,2450,2400,2395,2400,2400,2400,2400,2450,2450,2600,2650,2550,2595,2562.5,2600,2600,2495,2500,2595,2600,2600,2606,2695,2672.5,2595,2550,2566,2500,2550,2500,2550,2695,2595,2697.5,2700,2700,2700,2650,2500,2700,2628,2612,2750,2850,2825,2797.5,2885,2700,2654,2700,2700,2700,2695,2695,2750,2676.5,2797,2762.5,2869,2700,2695
"60628","Chicago","IL","Chicago-Naperville-Elgin","Cook County",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1000,950,1100,1095,1050,1042,1050,1042,1000,1000,1000,995,1037.5,1012.5,1000,1000,1000,1000,995,950,950
"10457","New York","NY","New York-Newark-Jersey City","Bronx County",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1500,1499,1600,1650,1650,1625,1625,1650,1650,1653,1675,1597.5,1550,1650,1700,1800,1850,1875,1821.5,1850,2000,1874.5,1818
"92109","San Diego","CA","San Diego-Carlsbad","San Diego County",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1675,1675,1900,1872.5,1712.5,1800,1625,1585,1575,1622.5,1525,1485,1550,1515,1500,1650,1595,1610,1737.5,1750,1595,1637.5,1750,1747.5,1895,1850,1812.5,1895,1672.5,1795,1600,1795,1750,1850,1797.5,1825,1835,1875,1900,1900,1900,1947.5,1850,1995,1837.5,1950,1897.5,1895,2070,1940,2025,2250,2195,2250,2225,2095
"07093","West New York","NJ","New York-Newark-Jersey City","Hudson County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1700,1500,1595,1595,1700,1750,1775,1797.5,1850,1700,1750,1800,1900,1900,1700,1600,1695,1950,2000,2000,2050
"90004","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.5,1525,1700,1495,1689,1737.5,1625,1650,1595,1612.5,1500,1525,1650,1650,1695,1750,1725,1750,1700,1700,1750,1695
"60626","Chicago","IL","Chicago-Naperville-Elgin","Cook County",96,,,,,,,,,,,,,,,,,1012.5,950,950,987.5,1050,1025,1007.5,875,950,995,1025,975,1037.5,1099,995,1100,1095,1150,1095,975,995,997.5,1050,1050,1050,1050,1050,975,975,975,997.5,1000,1025,1025,995,950,975,967.5,995,1000,995,1000,1000,990,975,950,950,950,965,1050,1050,967.5,1005,1050,1150,1100,1075,1100,1195,1195,1100,1050,1025,1150,1150,1150,1050,1062.5,1195,1155,1150,1150,1125,1150,1200,1195,1150,1200,1250,1197.5,1195
"02155","Medford","MA","Boston-Cambridge-Newton","Middlesex County",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1650,1795,1850,2000,2100,2000,1992.5,1975,1850,1800,1800,1950,1955,1985,2000,2071,2071,2020,1970,2000,1900,1900,1875,2073,2100,2200,2200,2200,2200,2000,2015,2100,2015,2015,2100,2015,2200,2350,2385,2200,2250,2250,2210,2015,2100,2100,2015,2300,2400,2500,2500,2450,2500,2475,2400,2400,2400,2200,2287.5,2400,2400,2400,2400,2400,2300,2395
"10701","Yonkers","NY","New York-Newark-Jersey City","Westchester County",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1387.5,1300,1300,1425,1500,1512.5,1500,1500,1400,1425,1425,1400,1425,1375,1350,1400,1400,1400,1450,1398.5,1350,1500,1650,1650,1625,1525,1500,1550,1562.5,1700,1750,1750,1700,1699.5,1674.5,1750,1625,1650,1612.5,1670,1602.5,1595,1750,1612.5,1725,1699,1797.5,1800,1800,1800,1750,1800,1700,1750,1706,1800,1850,1800,1785,1800,1832.5,1894.5,1800,1850,1850,1945,1900
"60649","Chicago","IL","Chicago-Naperville-Elgin","Cook County",99,,,,,,,,,,,,,,712.5,750,750,750,695,750,750,750,750,772.5,750,720,730,745,750,730,725,750,750,760,800,800,795,750,750,740,750,750,750,760,785,800,850,750,800,850,850,900,900,900,875,900,925,965,1000,950,1100,1100,1000,1000,1000,1000,1050,1050,995,1000,1000,977.5,1000,1000,965,1000,1000,1000,1044,1044,1044,1044,1044,1044,1044,1044,1000,1000,1000,1000,1044,1044,1044,1044,1088,1050,1044,1044
"11372","New York","NY","New York-Newark-Jersey City","Queens County",100,,,,,,,,,,,,,,,,1450,1400,1450,1495,1525,1575,1550,1575,1525,1585,1650,1675,1650,1650,1650,1650,1650,1650,1700,1700,1700,1700,1700,1700,1700,1700,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1750,1775,1750,1750,1750,1800,1800,1850,1850,1850,1850,1850,1850,1850,1850,1850,1750,1795,1800,1800,1800,1875,1825,1762.5,1900,1800,1812.5,1780,1800,1797.5,1800,1800,1850,1800,1795,1900,1850,1900,1850,1850,1800,1800,1820,1850,1850,1895
"33311","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1200,1070,1075,1200,1109.5,1100,1100,1200,1162.5,1218,1299,1295,1250,1250,1225,1272.5,1262.5,1200,1250,1175,1225,1295,1299,1225,1250,1225,1300,1150,1200,1225,1225,1250,1250,1299,1300,1299,1300,1295,1261.5,1250,1295
"85705","Tucson","AZ","Tucson","Pima County",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5,699,696.5,699.5,695,650,637.5,682.5,695,675,657.5,650,635,672.5,750,712.5,750,700,695,725,700
"11218","New York","NY","New York-Newark-Jersey City","Kings County",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2157.5,2050,2000,2000,2050,2195,2295,2100,2200,2300,2400,2400,2400,2262.5,2295,2295,2200,2250,2200,2199,2200,2200,2200,2200,2300,2095,2195,2085,2000,2095,2150,2200,2200,2200,2262.5,2200,2100,2095,2100,2195,2125,2159.5,2200,2195,2223.5,2225,2300,2200
"33027","Miramar","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",104,,,,,,,,,,,,,1700,1750,1775,1700,1700,1750,1700,1700,1700,1700,1700,1700,1737.5,1850,1775,1700,1695,1695,1700,1700,1800,1800,1800,1750,1700,1700,1750,1725,1777.5,1795,1800,1800,1800,1900,1900,1900,1850,1812.5,1850,1800,1850,1887.5,1762.5,1700,1700,1725,1800,1800,1800,1800,1800,1800,1800,1850,1750,1800,1700,1687.5,1800,1800,1900,1750,1850,1825,1662.5,1800,1800,1775,1867.5,1950,2000,2000,1950,1875,1800,1900,1800,1900,1950,2000,2000,1900,1925,1950,1900
"11223","New York","NY","New York-Newark-Jersey City","Kings County",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1750,1699,1695,1750,1799,1697,1750,1800,1737,1695,1700,1900,1800,1900,1899,1750,1750,1800,1800,1787.5
"90025","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,2395,2275,2497.5,2495,2262.5,2275,2322.5,2572.5,2472.5,2495,2672.5,2650,2275,2447.5,2395,2495,2400,2547.5,2600,2372.5,2450,2195,2150,2235,2235,2172.5,2495,2695,2695,2695,2399.5,2545,2595,2450,2285,2600,2395,2285,2250,2195,2547.5,2695,2295,2495,2495,2495,2600,2720
