RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10
95843,89147,Nevada,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132800,128900,127700,127200,123100,119800,119800,126800,131100,130300,133300,131e3,132100,127500,133800,134500,138400,137100,139200,146e3,149600,154300,151100,155200,157100,158600,158e3,160500,163300,166400,167500,172e3,172600,178e3,178500,180300,179600,178200,181200,179800,185500,188e3,195600,195200,199300,194900,196100,192900,194200,197400,192700,198200,194500,207700,205100,208500,200500,203e3,203200,208700,209700,215200,217800,220300,221100,221500,225800,224600,227900,226800,231900,232700,238700,240300,244100,241400,240400,246400,254e3,263200,259200,263600,265800,268700,264500,262300,
61229,08873,New Jersey,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331300,337500,336400,347300,339200,331500,321e3,313100,341600,365900,399400,380600,353800,320800,329100,333200,343600,329500,320200,325300,318800,332e3,331100,345e3,350700,362e3,361700,359e3,35e4,353e3,349200,347e3,347600,355900,349900,346700,342400,347900,358100,374600,368700,356500,341300,341600,346100,345700,367900,367200,368500,353600,380400,384400,386500,362e3,380200,395800,389400,391100,379700,383800,362e3,359200,364200,367400,385300,391300,398700,388500,388600,388600,390700,397500,383600,385300,386200,395100,395100,378600,389600,384200,406400,416300,427400,428600,426600,
90637,75034,Texas,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183100,180500,184800,182200,185200,184700,185800,188700,191e3,196300,196600,200200,201800,200800,197600,195500,204600,207400,211700,203900,202400,203e3,203500,217300,220900,228100,231600,234500,238300,232e3,233700,235200,237100,240100,238200,239e3,237100,239600,243100,247900,245500,246800,249e3,260100,263600,262800,267700,264800,266500,256800,264200,259700,270900,270300
99093,97124,Oregon,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230900,230300,227600,228200,230200,225200,228300,225600,227900,228800,224200,230700,223400,221300,214800,226700,227100,230400,226900,229500,237600,239e3,243500,242500,241900,244900,247800,248200,255900,254300,260200,258500,260700,265200,264300,263200,265600,269700,281600,278400,277500,273200,271900,276300,273800,276100,28e4,286700,292900,292500,294200,302e3,306200,314400,314500,316500,317300,325400,331900,341e3,337500,345500,340800,352100,347400,354200,355700,361600,368900,362900,367700,364600,373300,369800,371e3,367100,372800,377100,377300,378600,376300,386e3,384100,393500,392400,398600,396100,401900,399500,399300
99519,98034,Washington,317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404800,406e3,408100,406300,409500,418400,417900,424500,419200,441300,440900,452900,437900,443900,442500,448e3,451200,471400,478100,485700,481e3,489500,495600,504800,514e3,515e3,527100,533300,529600,523200,512300,524900,523900,543100,543100,546400,555100,572300,579800,557200,567500,572300
72359,33021,Florida,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178900,166300,166600,157100,156700,163400,175200,179800,186500,194600,200700,195200,192500,195100,189200,190100,191400,192e3,195300,195500,209500,212200,218700,225900,226200,222300,221700,226600,231600,232200,236800,235800,236200,236300,237e3,240100,242600,243600,245100,247500,256600,25e4,258500,253300,262700,252500,250200,249300,261900,285200,29e4,286300,267e3,27e4,268800,283600,278800,279600,283300,297600,306e3,305100,299300,299300,294900,294800,294800,300200,304100,297300
72543,33324,Florida,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199e3,201100,200700,197400,196200,195600,192700,193400,195700,200600,203300,199300,201900,207300,214300,223300,224500,227900,229e3,234800,231800,231500,226700,234600,235100,242e3,242100,244600,247700,250600,239900,242800,244300,256800,260600,259100,269800,262700,267800,260800,259600,267400,266900,271600
67247,22407,Virginia,320,,,,,,,,,,,,,,327700,326400,315200,309300,302100,303100,302900,295800,295700,309900,327200,326300,316e3,296700,295600,283600,284500,285600,298400,299400,293700,287100,300800,304600,299200,281200,279900,283500,284200,291800,291100,296300,286100,284700,288500,297200,299200,299600,298900,304700,300600,296800,291300,296800,291e3,293800,294100,301500,302200,305500,317600,328200,322400,319100,314400,322800,321700,325100,322700,321500,323400,327300,328800,324500,320400,320300,318100,317600,317200,321600,323400,321300,319100,320100,317e3,325100,330200,333600,333200,338600,341700,341e3,330700,342300,340600,340500,334200,329800,335300,334800,343400,338e3,342300,340300,350200,352900,359900,356700,353200,348700,353300,357600,361200,372900,373500,371e3,366800,379100,393300,382500,369700,361e3,372e3,368600,375400
73162,34668,Florida,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115800,114600,113e3,118400,120900,125100,123200,118700,119400,122100,126400,133600,135600,134900,126700,123100,124400,133600,136200,137400,129400,127300,128300,131100,132200,134500,132900,136e3,133200,134400,136300,142200,146900,146700,147800,148400,154800,154700,160800,157600,159600,160300,164500,167500,166500,175800,181300,188900,186800,182300,177900,171400,181800,187900
96917,92562,California,322,348500,338100,318500,304300,294800,287700,285200,281900,283e3,271900,265600,251800,246400,232100,220500,215300,212200,211700,215100,218100,220900,215600,214e3,214500,214900,221700,219100,222800,222e3,229500,229e3,226300,224700,224700,225600,220300,216600,215800,210400,212400,204900,208800,206300,207900,207400,205700,208200,209900,210300,212500,209600,210600,209100,213800,219400,223800,227200,230300,232900,234900,232400,236600,241900,250500,252800,256100,260900,266800,269800,273800,276600,279200,281500,285700,29e4,293800,297400,298500,301100,300600,300800,298500,299700,304600,308700,314300,309800,311500,308500,314500,321600,317700,319400,314800,324400,327700,328e3,325200,323400,323300,326700,331800,333300,335400,339100,345700,348900,346100,348500,349800,346300,348700,354100,361600,362400,358200,368900,376500,385100,380100,377500,381500,378600,385200,387e3,394e3,393100,389100
