"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"07202","Elizabeth","NJ","New York-Newark-Jersey City","Union County",124,280000,264000,264000,280000,280000,270000,279450,269000,269000,269000,250000,252500,254500,259500,254500,250000,265000,259000,250000,249950,249900,257000,249900,249950,239888,247000,249900,249900,249000,249950,249900,249900,249950,249900,259450,259450,269500,249900,244000,249000,269900,275000,272500,279000,265000,262500,275000,275000,270000,249950,244250,275000,280000,275000,275000,275000,269900,262500,277450,295000,295000,285000,265000,269000,298000,299000,305000,310000,315000,315000,315000,305000,279000,315000,339000,339000,339000,338900,328950,326700,317500,315000,324900,317000,315000,330000,350000,339000,350000,365000,367450,379000,379450,369900,382450,389000,374900,379000,379900,397000,397000,389000,381500,399000,370000,399000
"11357","New York","NY","New York-Newark-Jersey City","Queens County",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287500,1289000,1290000,1298888,1338000,1388000,1395000,1368000,1363500,1323500,1299000,1328000,1429000,1380000,1380000,1348000,1429000,1365000,1346500,1413944
"02908","Providence","RI","Providence-Warwick","Providence County",126,149999,134900,129900,129450,129900,129900,129900,129900,139825,129900,129900,129900,129900,129900,129900,129900,129900,130000,135400,133450,129900,129900,125000,119000,120000,117000,119900,120000,119000,118000,100450,109900,109995,108900,109900,110000,112450,110000,124700,125000,132497.5,129900,127500,129000,139000,139000,125000,124000,124700,123600,119900,126200,119900,129000,139337.5,135000,139450,139450,129900,129900,140950,145000,149000,139900,140000,144950,152000,150000,159900,166200,163450,159699.5,158750,154125,159900,169450,169900,169900,164900,162400,159750,159300,159900,159900,159975,169900,179900,186950,190000,195000,204900,204500,199000,199900,204499.5,199900,209900,210000,210000,219900,239000,232450,234900,239450,234900,239000
"33460","Lake Worth","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225000,227000,212000,212000,194944,199900,199900,225000,239500,250000,250000,272048,275096,277048,271950,275000,264000,260000,259000,260000,299000,279900,3e+05,344000,325000,285000,306950,302000,314900,325000,317000,325000,299000
"07109","Belleville","NJ","New York-Newark-Jersey City","Essex County",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,325000,325000,325000,320000,320000,289982,284500,289000,299900,299450,282000,289900,287450,294000,272000,275000,282000,275000,289000,276800,275000,297450,309499.5,309499.5,319900,307449.5,303974.5,289000,284500,294000,305000,322500,302450,322000,344500,344500,325000,325000,325000,325000,327000,339900,299900,299900,309949.5,327000,347000,349000,349000,349450
"10550","Mount Vernon","NY","New York-Newark-Jersey City","Westchester County",129,375000,375000,359000,350000,349000,349500,369000,365000,369000,369000,350000,349000,330000,310000,320000,316500,325000,329000,329000,344500,359000,350000,324000,324500,329000,334500,329000,339000,344000,329555,334277.5,320000,307500,312500,307503.5,3e+05,302500,305000,3e+05,3e+05,299900,299250,299000,299000,299000,3e+05,310000,305000,298000,299000,299500,299999,3e+05,3e+05,319000,345000,325000,325000,334499.5,329999,329000,327000,325000,342500,335000,349000,330000,349000,349000,334500,339900,329500,325000,329000,330950,336950,330950,325000,329900,339000,349999,337000,335000,312750,312750,305750,335000,322500,349000,349000,372500,375000,357500,380000,385000,380000,377772.5,375000,374350,395000,419000,429950,419000,419450,449000,449000
"12203","Albany","NY","Albany-Schenectady-Troy","Albany County",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171850,176950,188950,175450,169000,177950,187450,184900,189900,180000,174900,176950,179000,179000,174900,179000,210000,209500,209500,212500
"46201","Indianapolis","IN","Indianapolis-Carmel-Anderson","Marion County",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000,49997.5,52250,57900,64900,66000,55900,55990,59900,63450,64949.5,64900,65500,71000,69950,65000,75000,69000,68200,69900,68250,69900
"06770","Naugatuck","CT","New Haven-Milford","New Haven County",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160000,174900,154000,174900,174900,172400,164900,169900,175000,169900,174950,174900,179000,179750,189937.5
"11105","New York","NY","New York-Newark-Jersey City","Queens County",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299000,1299000,1299000,1299000,1299000,1337000,1399000,1349000,1388888,1399000,1399000,1394000,1394500,1329000,1359500,1550000,1500000,1475000,1500000
