"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"92562","Murrieta","CA","Riverside-San Bernardino-Ontario","Riverside",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2197.5,2300,2300,2225,2150,2272.5,2299.5,2200,2200,2150,2199,2300,2251,2250,2200,2250,2450,2412.5,2350,2350,2300
"76137","Fort Worth","TX","Dallas-Fort Worth-Arlington","Tarrant",97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.5,1755,1777.5,1745,1745,1700,1700,1607.5,1595,1550,1600,1595,1720,1775,1737.5,1750,1697.5,1747.5,1695
"92563","Murrieta","CA","Riverside-San Bernardino-Ontario","Riverside",98,,,,,,,1872.5,1972.5,1895,1895,1897.5,1950,1950,1897.5,1900,1900,1900,1900,1850,1850,1850,1850,1895,1895,1900,1895,1895,1895,1900,1900,1900,1900,1899.5,1900,1900,1895,1899,1895,1875,1895,1962.5,1937.5,1907.5,1950,1995,1975,1950,1950,1950,1937.5,1926.5,1998,2000,2000,2072.5,1999,1995,1995,2097.5,2000,1995,2000,2000,1995,2050,2100,2000,2100,2195,2091,2095,2095,2098,2195,2195,2197.5,2200,2150,2200,2295,2275,2272.5,2200,2185,2200,2295,2295,2325,2295,2295,2295,2395,2295
"23456","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1985,1995,1950,2000,1950,1895,1995,1962.5,1897.5,1900,1925,1995,1947.5,2100,2150,2100,2000,1975,1950
"28540","Jacksonville","NC","Jacksonville","Onslow",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1175,1050,1137.5,1150,1200,1150,1095,1035,1025,1050,1000,1037.5,1050,1147.5,1100,1075,1150,1250,1300,1250,1250
"29229","Columbia","SC","Columbia","Richland",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1350,1350,1397.5,1450,1550,1495,1495,1400,1450,1400,1400,1395,1380,1400,1435,1425,1425,1450,1450,1400
"78253","San Antonio","TX","San Antonio-New Braunfels","Bexar",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1615,1692,1697.5,1695,1695,1787.5,1797.5,1800,1800,1750,1692,1725,1695,1697.5,1695,1695,1750,1750,1800,1750,1710,1692
"77373","Spring","TX","Houston-The Woodlands-Sugar Land","Harris",103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1550,1459,1450,1475,1550,1600,1530,1550,1500,1550,1575,1620,1650,1625,1600,1625,1650,1625,1600,1600
"33578","Riverview","FL","Tampa-St. Petersburg-Clearwater","Hillsborough",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1519,1530,1550,1517,1525,1550,1600,1610,1587.5,1600,1550,1550,1575,1550,1597.5,1600,1650,1665,1675,1690,1650
"30114","Canton","GA","Atlanta-Sandy Springs-Roswell","Cherokee",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475,1517,1500,1550,1550,1550,1615,1600,1587.5,1577.5,1557.5,1575,1600,1582.5,1597.5,1595.5,1645,1645,1595,1595.5,1539,1512.5
"92618","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4175,4125,4100,4100,4000,4125,4175,4150,4200,4250,4000,4200,4200,4175,4450,4500,4500,4280,4400,4300
"28546","Jacksonville","NC","Jacksonville","Onslow",107,,,1225,1250,1200,1250,1266,1300,1300,1300,1250,1200,1195,1195,1150,1200,1250,1250,1225,1200,1221,1212.5,1197,1150,1150,1160,1160,1160,1237.5,1200,1195,1185,1150,1195,1100,1100,1100,1085,1075,1100,1200,1200,1200,1200,1195,1137.5,1100,1100,1100,1100,1100,1150,1195,1175,1150,1112,1100,1100,1100,1100,1150,1100,1100,1197.5,1200,1150,1150,1212.5,1100,1198.5,1100,1050,1100,1147.5,1150,1175,1200,1250,1200,1150,1100,1100,1100,1137.5,1137.5,1225,1162.5,1200,1262.5,1250,1250,1250,1200
"75068","Little Elm","TX","Dallas-Fort Worth-Arlington","Denton",108,,,,,,,,,,,,,,,,,,,,,,,,,,,1695,1650,1650,1600,1625,1650,1597.5,1612.5,1600,1597.5,1597.5,1600,1597.5,1600,1650,1697.5,1650,1650,1695,1695,1700,1750,1795,1700,1737.5,1697.5,1750,1795,1795,1850,1850,1800,1785,1820,1895,1837.5,1850,1850,2000,1795,1750,1897.5,1850,1950,1800,1795,1795,1850,1800,1950,1995,1900,1950,1900,1900,1895,1850,1850,1850,1950,1950,1987.5,1950,1950,1895,1990,1945
"75071","McKinney","TX","Dallas-Fort Worth-Arlington","Collin",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1800,1795,1900,1950,1950,1950,1900,1895,1895,1837.5,1812.5,1850,1850,1850,1900,1900,1895,1995,1995,1972.5,1925,1875
"89129","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1557.5,1495,1495,1500,1495,1511,1612.5,1500,1495,1590,1587.5,1547.5,1500,1500,1550,1650,1650,1650,1590,1599,1595
"92880","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside",111,,,,,,,,,,,,,2300,2300,2300,2350,2300,2300,2300,2300,2300,2295,2300,2300,2312.5,2300,2300,2300,2280,2265,2300,2300,2300,2350,2300,2300,2300,2300,2300,2300,2300,2300,2350,2350,2300,2345,2300,2300,2300,2300,2300,2350,2300,2400,2400,2400,2400,2400,2400,2400,2400,2400,2450,2450,2400,2450,2500,2500,2300,2455,2500,2500,2499,2550,2550,2600,2568.5,2550,2550,2572.5,2550,2550,2500,2500,2500,2500,2595,2595,2600,2600,2600,2600,2600
"78258","San Antonio","TX","San Antonio-New Braunfels","Bexar",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112.5,2000,2097.5,2272,2283.5,2265,2265,2255,2325,2265,2395,2254,2089,2119.5,2195,2200,2195,2200,2283.5,2200,2281,2325,2250,2265
"75025","Plano","TX","Dallas-Fort Worth-Arlington","Collin",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1970,1900,1900,1950,1950,1995,2022.5,1995,1950,1950,1950,1972.5,1995,2095,2097.5,1995,1995,1999,1995,1950,1995,2000,2095,2000,2100,2150,2200,2100,2147.5,2100,2072,1999.5,2072.5,2000,2000,2100,2100,2150,2200,2146,1995,2100,1995,2075,2150,2100,2195,2250,2200,2197.5,2150,2150,2100,2000,2000,2100,2100,2100,2100,2150,2195,2200,2250,2225
"93312","Bakersfield","CA","Bakersfield","Kern",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1650,1650,1650,1650,1650,1662.5,1750,1750,1700,1725,1750,1750,1695,1695,1625,1675,1695,1695,1695,1675,1760
"22554","Stafford","VA","Washington-Arlington-Alexandria","Stafford",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100,2150,2100,2272.5,2272.5,2200,2200,2100,2172.5,2150,2200,2175,2150,2150,2200,2250,2200,2275,2300,2200,2195
"77407","Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend",116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.5,1900,2000,2095,2100,2150,1950,1900,1972.5,2100,2197.5,1932.5,1825,1895,1925,1895,1872.5,1850,1850,1850,1890,1900,1975,1850,1850,1950,1800,1990,1899,1900,1925,1950,1849,1850,1950,1950,1950,1950,1950,1897,1897.5,1962.5,1962.5,1999,2000,1900,1850,1825,1850,1850,1900,1900,1900,2000,1950
"79928","Horizon City","TX","El Paso","El Paso",117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,1195,1195,1100,1100,1119.5,1125,1150,1175,1200,1250,1150,1230,1300,1299.5,1350,1349,1295,1325,1150
"33178","Doral","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",118,2500,2500,2500,2562.5,2500,2650,2600,2600,2500,2500,2600,2575,2650,2625,2650,2700,2700,2700,2800,2600,2600,2600,2650,2700,2600,2600,2600,2700,2800,2750,2725,2700,2650,2650,2650,2650,2650,2650,2600,2590,2699,2750,2800,2800,2750,2750,2700,2700,2700,2800,2800,2800,2899.5,3000,2850,2899,2925,3000,2925,2900,2900,2900,2950,2950,3000,2800,2850,2874.5,2950,2900,2850,2750,2800,2850,2899.5,2850,2800,2925,2990,2900,2900,2900,2900,2925,2900,2900,3000,3000,3025,2990,2985,2950,2950
"33033","Homestead","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1600,1700,1800,1800,1800,1775,1800,1800,1800,1775,1850,1875,1821,1862.5,1772.5,1800,1850,1825,1847.5,1900,1900,1925,1900
"66502","Manhattan","KS","Manhattan","Riley",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1440,1440,1400,1345,1325,1350,1277.5,1250,1200,1150,1277.5,1400,1400,1440,1395,1380,1300,1250,1200,1200,1200
"28173","Waxhaw","NC","Charlotte-Concord-Gastonia","Union",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149,2080,2099,2089,1995,2097.5,2195,2195,2195,2095,2085,2090,2125,2097.5,2045,2150,2100,2100,2095,2112.5,2095
"92037","San Diego","CA","San Diego-Carlsbad","San Diego",122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,7500,8000,8400,8000,7550,8000,7997.5,7995,7450,7500,8000,7500,7500,7700,7200,7200,6900,6995
"75024","Plano","TX","Dallas-Fort Worth-Arlington","Collin",123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2272.5,2425,2292.5,2295,2345,2400,2300,2422.5,2400,2200,2200,2250,2300,2262.5,2225,2195,2400,2500,2425,2295,2400
"30518","Sugar Hill","GA","Atlanta-Sandy Springs-Roswell","Gwinnett",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,1625,1625,1695,1699.5,1650,1640,1610,1600,1600,1612.5,1699.5,1722.5,1725,1737.5,1786,1800,1705,1695
"30809","Evans","GA","Augusta-Richmond County","Columbia",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1500,1575,1595,1562.5,1595,1625,1600,1550,1550,1595,1575,1595,1622.5,1550,1575,1562.5,1599.5,1650,1600,1550,1650
"53703","Madison","WI","Madison","Dane",126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2090,2185,2087.5,2185,2090,2090,2000,1977.5,1935,1870,1995,2185
"32746","Lake Mary","FL","Orlando-Kissimmee-Sanford","Seminole",127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,2100,2195,2225,2325,2197.5,2200,2150,2022.5,2022.5,2000,2195,2295,2296,2200,2322.5,2350,2430,2300,2200
"77406","Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend",128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1850,1800,1885,1985,1950,1985,2050,1999.5,1995,1900,1995,2000,1900,1900,1900,1972.5,2100,2100,1962.5,1950
"33179","Ives Estates","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2600,2550,2600,2750,2800,2750,2700,2750,2700,2725,2750,2950,3100,3100,3100,3100,2950
"32259","Fruit Cove","FL","Jacksonville","Saint Johns",130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899,1895,1900,2125,1997.5,2067.5,2102.5,2075,1925,1950,1995,2034.5,2000,1995,1995,2031,2157,2047.5,2050,2050,2100
"20148","Ashburn","VA","Washington-Arlington-Alexandria","Loudoun",131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625,2647.5,2700,2600,2750,2750,2790,2645,2800,2700,2590,2550,2600,2850,2750,2875,2825,2790,2725
"28306","Fayetteville","NC","Fayetteville","Cumberland",132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1425,1450,1500,1400,1385,1395,1350,1422.5,1395,1450,1497.5,1475,1500,1500,1550,1600,1410,1450
"30097","Duluth","GA","Atlanta-Sandy Springs-Roswell","Gwinnett",133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,2100,2025,2025,2050,2047.5,2200,2100,2050,2000,1995,2000,2050,2025,2050,2000,2100,2100,2100,2100,2200
"77388","Spring","TX","Houston-The Woodlands-Sugar Land","Harris",134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1650,1695,1650,1675,1695,1695,1695,1695,1700,1725,1825,1822,1799,1750,1750,1750,1762.5,1750,1750,1750
"77469","Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend",135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,1900,1850,1850,1850,1800,1800,1800,1750,1825,1895,1825,1800,1800,1800,1850,1875,1850,1825,1900,1887
"93551","Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2290,2250,2200,2100,2200,2282.5,2275,2255,2250,2312.5,2300,2200
"34786","Windermere","FL","Orlando-Kissimmee-Sanford","Orange",137,,,,,,,,,,,,,,1925,2200,2100,2100,2100,2200,2050,2250,2275,2000,2212.5,2000,1975,1950,1995,2200,2295,2295,2272.5,2247.5,2200,2195,2100,2100,2100,2100,2100,2050,1900,2000,2000,2000,2050,1995,1990,2050,2085,2095,2200,2125,2200,2150,2350,2297.5,2225,2150,2100,2150,2200,2300,2350,2325,2395,2200,2200,2422.5,2200,2285,2300,2300,2397.5,2275,2500,2500,2450,2627.5,2525,2475,2450,2300,2400,2400,2537.5,2400,2400,2447.5,2400,2475,2500,2500
"34746","Kissimmee","FL","Orlando-Kissimmee-Sanford","Osceola",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350,1400,1390,1395,1395,1400,1475,1450,1450,1450,1450,1495,1450,1450,1497.5,1495,1497.5,1497.5,1500,1500,1550,1495,1500,1555,1550,1497.5,1500,1495,1595,1500,1597.5,1650,1595,1500,1550,1600,1599,1550,1550,1600,1650,1695,1642.5,1650,1700,1750,1674.5,1650,1697.5
"78109","Converse","TX","San Antonio-New Braunfels","Bexar",138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1400,1400,1400,1400,1450,1475,1450,1400,1450,1450,1450,1450,1450,1437.5,1475,1475,1495,1525,1545,1545
"89131","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1660,1650,1695,1695,1730,1695,1695,1600,1597,1677.5,1695,1695,1665,1672.5,1697,1800,1797.5,1822.5,1750,1825
"33177","South Miami Heights","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,2200,2200,2300,2300,2410,2335,2224.5,2296,2250,2207.5,2200,2225,2200,2229,2200,2175
"30519","Buford","GA","Atlanta-Sandy Springs-Roswell","Gwinnett",142,,,,,,,,,,,,,,,,1295,1300,1350,1350,1300,1295,1395,1375,1350,1395,1395,1395,1395,1310,1350,1362.5,1395,1397.5,1400,1400,1400,1400,1400,1400,1400,1437.5,1400,1400,1425,1400,1450,1450,1462.5,1450,1450,1500,1500,1525,1500,1500,1495,1495,1480,1500,1547,1500,1500,1550,1542.5,1500,1500,1525,1500,1507,1507.5,1500,1460,1522.5,1550,1595,1600,1610,1650,1640.5,1670,1647.5,1650,1650,1650,1676,1695,1700,1700,1710,1750,1700,1690,1697.5
"32712","Apopka","FL","Orlando-Kissimmee-Sanford","Orange",143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750,1785,1737.5,1800,1750,1825,1755,1760,1779.5,1783,1775,1800,1800,1795,1799,1795,1815,1795,1850,1875,1860
"19121","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",144,,,,,,,,,,,,2200,2400,2300,2300,2200,2197.5,2100,2000,2000,2000,2100,2200,2280,2200,2260,2300,2260,2100,2100,2000,2000,2000,2200,2400,2100,2200,2200,2200,2200,2000,2000,2000,2000,2000,2000,2200,2200,2200,2200,2200,2200,2200,2100,2000,2000,2100,2200,2200,2200,2200,2200,2200,2200,2200,2100,2000,2000,2000,2200,2200,2400,2200,2200,2200,2200,2200,2200,2200,2200,2200,2400,2300,2300,2300,2260,2200,2200,2200,2200,2100,2100,2290
"32824","Orlando","FL","Orlando-Kissimmee-Sanford","Orange",145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1574,1587.5,1662.5,1695,1639.5,1600,1625,1695,1695,1755,1720.5,1750,1799,1749.5,1720,1750,1760,1800,1850,1850,1800,1850,1850
"33196","The Hammocks","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",146,,,,2025,2150,2150,2150,2292.5,2300,2250,2200,2100,2200,2200,2200,2175,2175,2100,2270,2300,2200,2185,2200,2200,2200,2200,2300,2300,2300,2300,2300,2300,2289,2282,2299,2265,2275,2299,2299,2250,2295,2250,2272.5,2310,2300,2300,2300,2325,2300,2202.5,2262.5,2312.5,2272.5,2300,2300,2290,2292.5,2300,2400,2350,2300,2300,2300,2250,2450,2350,2500,2300,2450,2395,2265,2200,2250,2300,2292,2400,2450,2410.5,2449.5,2485,2475,2500,2462.5,2475,2500,2500,2450,2500,2540,2497.5,2500,2500,2489.5
"30039","Snellville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett",147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,1469,1495,1479.5,1487,1559,1539.5,1499,1495,1487.5,1495,1495,1495,1505.5,1500,1564,1560.5,1556,1562,1549.5,1550
"30813","Grovetown","GA","Augusta-Richmond County","Columbia",148,,,,,,,,,,,,,,,,,,,,,,,,,,1285,1297.5,1300,1295,1275,1275,1237.5,1200,1225,1250,1250,1250,1250,1250,1250,1250,1250,1295,1295,1295,1295,1250,1250,1295,1350,1350,1295,1295,1300,1300,1350,1300,1295,1285,1300,1300,1300,1350,1395,1395,1395,1350,1375,1250,1312.5,1262.5,1300,1337.5,1350,1400,1400,1400,1350,1350,1395,1412.5,1395,1375,1362.5,1350,1350,1325,1395,1450,1400,1400,1400,1400
"02127","Boston","MA","Boston-Cambridge-Newton","Suffolk",149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200,4500,4800,4800,4800,4400,4200,4000,4000,4200,4200,4000,3995,4600,4500,4500,4800,4800,4500,4400
"75013","Allen","TX","Dallas-Fort Worth-Arlington","Collin",150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.5,2425,2450,2425,2348,2475,2400,2397.5,2500,2372.5,2500,2300,2295,2300,2300,2300,2495,2597.5,2425,2475
"91765","Diamond Bar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2899,2850,2800,2800,2850,2850,2850,2950,2950,2975,2997.5,2950,3000,2987.5,2950,2950,3100,3000,2950,2900
"77498","Sugar Land","TX","Houston-The Woodlands-Sugar Land","Fort Bend",152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775,1850,1850,1850,1800,1797.5,1850,1825,1850,1875,1875,1875,1800,1812.5,1795,1850,1825,1750,1750
"02130","Boston","MA","Boston-Cambridge-Newton","Suffolk",153,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3000,3000,3000,3200,3150,3200,3200,3000,3000,3200,3200,3200,3000,3100,3100,3200,3100,3000,3000,3000,3200,3200,3325,3300,3400,3400,3400,3400,3225,3200,3000,3000,3000,3200,3400,3500,3400,3400,3500,3400,3500,3400,3400,3200,3225,2975,3400,3450,3475,3600,3600,3650,3600,3495,3495,3495,3500,3600,3600,3600,3600,3600,3695,3700,3700,3600,3490
"02472","Watertown","MA","Boston-Cambridge-Newton","Middlesex",154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,3100,3100,3100,3200,3100,3000,2950,2950,2900,2850,2850,2850,3300,3275,3250,3200,3000,3000,3000,2900
"30019","Dacula","GA","Atlanta-Sandy Springs-Roswell","Gwinnett",155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.5,1600,1642,1600,1587,1575,1580,1545,1595,1550,1595,1600,1675,1670,1700,1650,1650,1650,1695
"89128","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1500,1487.5,1700,1600,1672.5,1737.5,1650,1650,1600,1595,1605,1600,1600,1725,1795,1699,1712,1750,1795,1795
"02139","Cambridge","MA","Boston-Cambridge-Newton","Middlesex",157,,,,,,,,,,,,,,,,,,,,,,,,,4000,4000,4000,4000,4000,3675,3800,3850,3800,3975,3975,3800,3800,3950,3950,3912.5,3850,3800,4000,4000,3800,3699.5,3550,3574.5,3800,3800,3962.5,4000,4000,4000,3800,3800,3600,3300,3250,3450,3500,3650,4000,4250,4400,4100,4100,4125,4000,3700,3850,3800,4000,4100,4100,4225,4400,4400,4300,4200,4175,4000,4000,4000,4000,4500,4500,4450,4400,4300,4400,4500,4400
"33172","Fountainbleau","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,3100,3200,3100,3100,3100,3100,3050,3075,3025,3100,2850,2999,3000,3000,3100,3200,3050
"33032","Princeton","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850,1985,2075,1875,1800,1800,1877.5,2000,2000,1999,1950,1950,1962.5,1950,1950,1900,1950,1950,1990,1975,1950,1962.5,2000,1950,1972.5,1950,1900
"33018","Hialeah","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.5,2700,2750,2700,2675,2750,2700,2737.5,2787.5,2787.5,2700,2650,2625,2600,2700,2700,2700,2650,2665,2750,2650
"30213","Fairburn","GA","Atlanta-Sandy Springs-Roswell","Fulton",161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1525,1555,1500,1542.5,1512.5,1560,1530,1525,1475,1537.5,1524.5,1519,1509.5,1532
