"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"Zip","49301","Forest Hills","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,6.67270774600618,88.24,0,0,370200,0.597826086956522,6.13532110091743,0.0214208535926526,,0.0385126162018592,0,58
"Zip","49302","Caledonia","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,2.521815008726,100,0.0556,0,272900,-0.182882223847842,2.05684367988033,0.0450201539025283,,0.0414129110840438,0.0294117647058824,54
"Zip","49304","Baldwin","MI",,,,6.40488656195462,,,,61200,1.32450331125828,3.90492359932088,0.154084967320261,,0.156146179401993,0,65
"Zip","49305","Barryton","MI","Big Rapids, MI, MI","Big Rapids, MI",,3.45952476842529,100,,,54300,0,1.11731843575419,0.126353591160221,,0.238636363636364,0,80
"Zip","49306","Belmont","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.28460195999463,75,0.0588,0,250000,0.482315112540193,2.96540362438221,0.0475319999999999,,0.0252100840336134,0,61
"Zip","49307","Big Rapids","MI","Big Rapids, MI, MI","Big Rapids, MI",,3.26553899852329,50,,,107700,0.560224089635854,8.56854838709677,0.0766480965645311,,0.133466135458167,0.0199004975124378,77
"Zip","49309","Bitely","MI",,,,4.92683581688817,,,,53200,0.188323917137476,27.5779376498801,0.0230827067669173,,0.209039548022599,0,77
"Zip","49315","Byron Center","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,4.58719291180024,94.12,0.0208,,253800,0.316205533596838,6.86315789473684,0.0314381402679276,,0.0210550670985655,0,52
"Zip","49316","Gaines","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.15935024835548,93.75,0,0,255900,0.629178136059772,4.83408439164277,0.0443610785463071,,0.0286746987951807,0.00840336134453781,57
"Zip","49318","Casnovia","MI","Muskegon, MI, MI","Muskegon, MI",,8.55081218955564,,,,147800,0.749829584185412,11.969696969697,0.0497090663058186,,0.0738916256157635,0,65.5
"Zip","49319","Cedar Springs","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,6.9311316955296,100,0,0,172800,0.582072176949942,6.07734806629834,0.0705671296296295,,0.0583479789103691,0.0421686746987952,56
"Zip","49321","Comstock Park","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.78064169687206,100,0,2.28,182700,0.274423710208562,4.75917431192661,0.0638149972632731,,0.0308134757600657,0.0133333333333333,49
"Zip","49323","Dorr","MI","Holland, MI, MI","Holland, MI",,8.07021076654584,100,,,192500,0.417318727177882,6.29486471562673,0.0737922077922077,,0.0304203539823009,0.0181818181818182,71
"Zip","49325","Freeport","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.56343133306484,100,,,144300,0.697836706210747,6.96812453669385,0.0551905751905752,,0.0819672131147541,0,71
"Zip","49328","Hopkins","MI","Holland, MI, MI","Holland, MI",,3.96831789501947,75,,,155600,-0.128369704749679,2.0997375328084,0.108329048843188,,0.0577933450087566,0,71
"Zip","49329","Howard City","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,4.58182306349846,,0,3.07,116100,0.868809730668984,8.80974695407685,0.0787510766580535,,0.142594296228151,0.0193548387096774,56
"Zip","49330","Kent City","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,8.34340179889918,100,,,168800,1.25974805038992,10.254735467015,0.0596149289099526,,0.0581560283687943,0.024390243902439,51
"Zip","49331","Lowell","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.23385689354276,100,0,1.83,219600,0.59551076500229,9.74512743628186,0.0405373406193079,,0.0381414701803051,0.00909090909090909,56.5
"Zip","49332","Mecosta","MI","Big Rapids, MI, MI","Big Rapids, MI",,2.37481541146463,100,,,98500,-0.202634245187437,7.06521739130435,0.0664568527918781,,0.20353982300885,0.0289855072463768,80
"Zip","49333","Middleville","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.76318968989126,100,0,0,192600,-0.258933195235629,9.30760499432463,0.0297767393561785,,0.0608695652173913,0.0075187969924812,54.5
"Zip","49337","Newaygo","MI",,,,8.5206067928581,,,,116900,1.9180470793374,18.0808080808081,0.0350213857998289,,0.168166089965398,0,73
"Zip","49338","Green","MI","Big Rapids, MI, MI","Big Rapids, MI",,3.92200295341657,,,,84700,0.118203309692671,13.2352941176471,0.0969303423848877,,0.184834123222749,0.0256410256410256,80
"Zip","49339","Pierson","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.61216270640354,,,,148500,1.92175703500343,13.7931034482759,0.0929023569023568,,0.161559888579387,0.0517241379310345,56
"Zip","49340","Remus","MI","Big Rapids, MI, MI","Big Rapids, MI",,0.323533360182575,0,,,100800,0,1.30653266331658,0.0975694444444444,,0.145569620253165,0.0434782608695652,80
"Zip","49341","Rockford","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,4.88656195462478,100,0,1.62,252800,0,1.77133655394525,0.0336194620253165,,0.0352295697372221,0.0040983606557377,62
"Zip","49342","Rodney","MI","Big Rapids, MI, MI","Big Rapids, MI",,1.49953013827359,,,,81900,-0.967351874244256,-2.38379022646007,0.177643467643468,,0.204225352112676,0,80
"Zip","49343","Sand Lake","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,9.12068734058263,100,,,141600,4.11764705882353,21.6494845360825,0.0818008474576271,,0.149382716049383,0,51
"Zip","49344","Shelbyville","MI","Holland, MI, MI","Holland, MI",,7.98563565579272,100,,,175800,0.860585197934595,8.05162876459742,0.0934584755403869,,0.0880626223091977,0.0222222222222222,71
"Zip","49345","Sparta","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,6.65122835279903,71.43,0,2.34,176500,0.742009132420091,8.41523341523342,0.0688611898016998,,0.0386012715712988,0,54
"Zip","49346","Stanwood","MI","Big Rapids, MI, MI","Big Rapids, MI",,1.04443549469727,87.5,,,147600,-0.13531799729364,3.50631136044881,0.0498848238482386,,0.111239860950174,0.0104166666666667,80
"Zip","49348","Wayland","MI","Holland, MI, MI","Holland, MI",,8.21788159484495,88.89,,,183800,0.547045951859956,6.9848661233993,0.0824863982589772,,0.0396093326098752,0,71
"Zip","49349","White Cloud","MI",,,,8.85689354275742,,,,65900,1.85471406491499,17.4688057040998,0.0748103186646434,,0.233585858585859,0.0054054054054054,77
"Zip","49401","Allendale","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.387971539804,100,0,2.76,217700,-0.411710887465691,10.9582059123344,0.0373265962333487,,0.0308427454387489,0.0140845070422535,54
"Zip","49402","Fountain","MI","Ludington, MI, MI","Ludington, MI",,6.8385018123238,100,,,86900,2.23529411764706,4.57280385078219,0.0657882623705408,,0.148148148148148,0,70
"Zip","49404","Coopersville","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,3.83205799436166,100,0.0667,4.46,172100,0.408401400233372,4.62006079027356,0.0758686809994189,,0.0324623911322249,0.024390243902439,55
"Zip","49405","Custer","MI","Ludington, MI, MI","Ludington, MI",,7.85608806551215,100,,,88900,1.13765642775882,13.6828644501279,0.0407874015748031,,0.114678899082569,0,70
"Zip","49406","Douglas","MI","Holland, MI, MI","Holland, MI",,9.65632970868573,,,,353800,1.02798400913764,11.2928593897452,0.0905002826455625,,0.0487804878048781,0,71
"Zip","49408","Fennville","MI","Holland, MI, MI","Holland, MI",,9.75164451604242,90,,,170700,1.36579572446556,8.38095238095238,0.10776215582894,,0.0636833046471601,0,115.5
"Zip","49410","Fountain","MI","Ludington, MI, MI","Ludington, MI",,1.28876359242851,,,,73500,0.136239782016349,16.1137440758294,0.0335238095238095,,0.20979020979021,0.0333333333333333,70
"Zip","49411","Free Soil","MI","Ludington, MI, MI","Ludington, MI",,3.14807356692173,100,,,104800,0.769230769230769,-2.51162790697674,0.0671469465648855,,0.0837209302325581,0.0555555555555556,70
"Zip","49412","Fremont","MI",,,,7.95543025909518,,,,120700,1.77065767284992,7.96064400715563,0.0412758906379453,,0.121881682109765,0,77
"Zip","49415","Fruitport","MI","Muskegon, MI, MI","Muskegon, MI",,8.12659417371459,100,,,178100,0.621468926553672,9.53259532595326,0.0467714766984839,,0.0322307039864292,0.0263157894736842,65.5
"Zip","49417","Grand Haven","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,8.63203114512015,100,0,0,211200,1.19789171058936,8.30769230769231,0.0552509469696969,,0.0333024976873266,0.0277777777777778,57
"Zip","49418","Grandville","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.55470532957444,100,0.0112,0,204500,0.738916256157635,6.28898128898129,0.0539657701711491,,0.0250049613018456,0.0158730158730159,51
"Zip","49419","Hamilton","MI","Holland, MI, MI","Holland, MI",,8.10779970465834,100,,,188700,0.64,2,0.0956703762586115,,0.0576221735959154,0,71
"Zip","49421","Hesperia","MI",,,,6.78077594307961,,,,71900,3.45323741007194,6.99404761904762,0.0777051460361613,,0.2203125,0.0425531914893617,92.5
"Zip","49423","Holland","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,6.58880386629078,100,0,0,175200,-0.170940170940171,5.79710144927536,0.0385445205479451,,0.033857315598549,0.00446428571428571,55
"Zip","49424","Holland","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.85273191032353,100,0,0.71,201600,0.699300699300699,7.98071772897697,0.0652827380952381,,0.0259146341463415,0.0213903743315508,53
"Zip","49425","Holton","MI","Muskegon, MI, MI","Muskegon, MI",,2.73459524768425,0,,,106900,0.281425891181989,12.2899159663866,0.0477549111318989,,0.108040201005025,0.0232558139534884,65.5
"Zip","49426","Hudsonville","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.69163646126997,97.3,0,0,231800,0.346320346320346,7.8641228478362,0.0418852459016394,,0.0200451722190853,0,51
"Zip","49428","Jenison","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,6.75661162572157,100,0.0128,1.11,194300,0.56935817805383,8.66890380313199,0.053206381883685,,0.0222518067706352,0.0170940170940171,48
"Zip","49431","Ludington","MI","Ludington, MI, MI","Ludington, MI",,3.96496173983085,81.82,,,130800,0.925925925925926,7.8318219291014,0.0339525993883791,,0.107209562943594,0.0104529616724739,70
"Zip","49435","Marne","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,9.10793395086589,,,,211500,1.3902205177373,15.6369600874795,0.0258297872340425,,0.0328151986183074,0,55
"Zip","49437","Montague","MI","Muskegon, MI, MI","Muskegon, MI",,8.69781178681702,100,,,133700,2.06106870229008,6.11111111111111,0.097696335078534,,0.0820610687022901,0.0116279069767442,65.5
"Zip","49441","Norton Shores","MI","Muskegon, MI, MI","Muskegon, MI",,6.86669351590818,85.71,,,128000,0.946372239747634,12.7753303964758,0.0574062500000001,,0.0614479490112764,0.023936170212766,58
"Zip","49442","Muskegon","MI","Muskegon, MI, MI","Muskegon, MI",,7.0237615787354,85.71,,,75100,2.31607629427793,16.4341085271318,0.119533954727031,,0.124344926155312,0.0440613026819923,64.5
"Zip","49444","Muskegon Heights","MI","Muskegon, MI, MI","Muskegon, MI",,9.55967243925359,100,,,79800,1.65605095541401,24.6875,0.0810275689223057,,0.0985732814526589,0.0361842105263158,83
"Zip","49445","Muskegon","MI","Muskegon, MI, MI","Muskegon, MI",,9.59860383944154,100,,,150500,0.938967136150235,12.7340823970037,0.0494086378737542,,0.0447143964848798,0.0115606936416185,76
"Zip","49449","Pentwater","MI",,,,8.65351053832729,,,,193900,1.57150340492404,6.71436433681893,0.0522176379577102,,0.123655913978495,0,92.5
"Zip","49451","Ravenna","MI","Muskegon, MI, MI","Muskegon, MI",,7.18217210363807,,,,139100,0.724112961622013,8.50234009360374,0.0495758447160317,,0.0594059405940594,0.0185185185185185,65.5
"Zip","49452","Rothbury","MI",,,,6.07933950865888,,,,65200,1.71606864274571,8.66666666666667,0.0295858895705521,,0.19815668202765,0.0232558139534884,92.5
"Zip","49453","Saugatuck","MI","Holland, MI, MI","Holland, MI",,9.24352262048597,100,,,337900,0.77542499254399,9.52998379254457,0.0707990529742528,,0.0582959641255605,0,71
"Zip","49454","Scottville","MI","Ludington, MI, MI","Ludington, MI",,3.88441401530407,,,,91700,1.55038759689922,14.625,0.0253544165757906,,0.143525741029641,0.0326086956521739,70
"Zip","49455","Shelby","MI",,,,7.32648677674856,,,,99600,1.7364657814096,2.99896587383661,0.0519678714859437,,0.147859922178988,0,92.5
"Zip","49456","Spring Lake","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.70774600617533,100,0,1.43,,,,,,0.0446927374301676,0.00657894736842105,71
"Zip","49457","Twin Lake","MI","Muskegon, MI, MI","Muskegon, MI",,9.4093166868036,100,,,140300,1.66666666666667,10.996835443038,0.0616821097647897,,0.0641871625674865,0.00934579439252337,73
"Zip","49459","Walkerville","MI",,,,5.51214928178279,,,,54500,1.67910447761194,3.80952380952381,0.068697247706422,,0.276923076923077,0.0277777777777778,92.5
"Zip","49460","West Olive","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.34904013961606,66.67,0.0588,0,285200,0.564174894217207,9.65013456362937,0.0384817671809257,,0.0397301349325337,0,55
"Zip","49461","Whitehall","MI","Muskegon, MI, MI","Muskegon, MI",,7.06739159618741,100,,,171100,0.706297822248381,10.5297157622739,0.035978959672706,,0.043039677202421,0.046875,65.5
"Zip","49464","Zeeland","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,9.42274130755806,100,0,0,210100,0.767386091127098,9.54118873826903,0.0519990480723465,,0.0218536585365854,0,57
"Zip","49503","Grand Rapids","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.58061484763055,100,0.0164,9.21,156200,0.709219858156028,11.3328581610834,0.0540845070422535,,0.0639841688654354,0.0103092783505155,50
"Zip","49504","Grand Rapids","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,6.51161229695261,96.97,0.0099,23.19,155700,0.972762645914397,14.4011756061719,0.0649389852280027,,0.0414755351681957,0.00921658986175115,47
"Zip","49505","Grand Rapids","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.37078802523829,96.15,0,6.2,161000,0.750938673341677,11.4958448753463,0.0572111801242237,,0.0304548959136469,0,42
"Zip","49506","Grand Rapids","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.33722647335213,100,0.0104,2.01,241600,0.582847626977519,10.9274563820018,0.0470819536423841,,0.046117461568782,0.0128205128205128,54
"Zip","49507","Grand Rapids","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.22821855282588,88.89,0.0095,17.54,117000,0.60189165950129,17.7062374245473,0.0638888888888889,,0.0636499254102437,0.01953125,53
"Zip","49508","Kentwood","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.01973419250906,93.55,0,2,180800,0.66815144766147,8.5234093637455,0.0602820796460177,,0.0282202216066482,0.00613496932515337,49
"Zip","49509","Wyoming","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.23922674184454,91.3,0,2.5,134000,0.903614457831325,11.1111111111111,0.0690970149253731,,0.0433643078389326,0.010989010989011,48
"Zip","49512","Kentwood","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.50745066451873,100,0,2.94,203000,0.445324096981692,3.88945752302968,0.0527733990147783,,0.0382916053019146,0.0512820512820513,59.5
"Zip","49519","Wyoming","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,8.96496173983085,100,0.0182,0,155100,0.910865322055953,10.7857142857143,0.0761250805931657,,0.0323896965059934,0,47
"Zip","49525","Northview","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.60276547187542,90.48,0.0247,2.21,207400,0.973709834469328,10.7905982905983,0.0520154291224686,,0.0353667664670659,0.0158730158730159,49
"Zip","49534","Walker","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,7.2264733521278,80,0,1.6,208500,0.968523002421308,10.3758602435151,0.0451175059952038,,0.0278495549813379,0,49
"Zip","49544","Walker","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,9.16096120284602,100,0,0,181200,1.00334448160535,7.85714285714286,0.0645584988962473,,0.0310283687943262,0,45
"Zip","49546","Cascade","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,5.9148879044167,100,0.0161,0,298400,0.134228187919463,4.84891075193254,0.0299832439678285,,0.0394818013571869,0,55
"Zip","49548","Grand Rapids","MI","Grand Rapids, MI, MI","Grand Rapids, MI",,4.13209826822392,92.86,0.0492,5.01,126300,0.557324840764331,8.31903945111492,0.0682897862232779,,0.0452261306532663,0.0105820105820106,48.5
"Zip","49601","Cadillac","MI","Cadillac, MI, MI","Cadillac, MI",,7.08417237213049,,,,108900,2.73584905660377,15.3601694915254,0.0629292929292928,,0.132727907789032,0.0184210526315789,46
"Zip","49612","Alden","MI",,,,9.33346757954088,,,,155900,0.971502590673575,9.5572733661279,0.0956767158434895,,0.150684931506849,0,
"Zip","49615","Bellaire","MI",,,,9.32205665189958,,,,162300,1.94723618090452,10.7849829351536,0.105341959334566,,0.172932330827068,0.0108695652173913,
"Zip","49616","Benzonia","MI","Traverse City, MI, MI","Traverse City, MI",,4.64827493623305,,,,120400,2.20713073005093,9.7538742023701,0.0467524916943522,,0.160493827160494,0.0256410256410256,67
"Zip","49617","Beulah","MI","Traverse City, MI, MI","Traverse City, MI",,7.99704658343402,,,,193200,1.31095962244363,16.1057692307692,0.057531055900621,,0.132450331125828,0,67
"Zip","49620","Buckley","MI","Cadillac, MI, MI","Cadillac, MI",,3.34205933682373,,,,125100,1.70731707317073,8.21799307958477,0.0495203836930456,,0.151975683890578,0.04,49
"Zip","49622","Central Lake","MI",,,,9.74963082292925,,,,149800,0.943396226415094,20.6119162640902,0.0886715620827769,,0.119230769230769,0,
"Zip","49625","Copemish","MI",,,,0.737011679420056,,,,64600,0.31055900621118,-5,0.0759907120743033,,0.256756756756757,0.0263157894736842,74.5
"Zip","49629","Elk Rapids","MI",,,,2.35199355618204,,,,228800,0.262927256792287,-3.2967032967033,0.0927360139860141,,0.111111111111111,0.0333333333333333,
"Zip","49631","Evart","MI",,,,7.7735266478722,100,,,79400,1.40485312899106,3.79084967320261,0.162745591939547,,0.118299445471349,0.03125,
"Zip","49633","Fife Lake","MI","Traverse City, MI, MI","Traverse City, MI",,3.14471741173312,0,,,102300,2.09580838323353,5.4639175257732,0.150293255131965,,0.192534381139489,0.0204081632653061,62.5
"Zip","49635","Frankfort","MI","Traverse City, MI, MI","Traverse City, MI",,8.62062021747886,,,,245900,2.28785357737105,17.2068636796949,0.0702806018706792,,0.136239782016349,0,67
"Zip","49636","Glen Arbor","MI","Traverse City, MI, MI","Traverse City, MI",,8.6246476037052,,,,382700,3.62848632548064,2.02612636630232,0.0769689051476352,,0,0,59.5
"Zip","49637","Grawn","MI","Traverse City, MI, MI","Traverse City, MI",,7.36810310108739,,,,168900,1.44144144144144,4.84171322160149,0.0873534635879218,,0.0343511450381679,0.0555555555555556,61
"Zip","49638","Harrietta","MI","Cadillac, MI, MI","Cadillac, MI",,3.75620888709894,,,,63200,4.63576158940397,4.98338870431894,,,0.248,0,49
"Zip","49640","Honor","MI","Traverse City, MI, MI","Traverse City, MI",,7.84736206202175,,,,187900,2.00868621064061,19.3015873015873,0.0508249068653539,,0.155,0,67
"Zip","49643","Interlochen","MI","Traverse City, MI, MI","Traverse City, MI",,8.92737280171835,,,,171200,1.12226816302422,10.5229180116204,0.0746845794392523,,0.0649913344887348,0.0133333333333333,61
"Zip","49644","Irons","MI",,,,9.14619412001611,,,,72000,1.55148095909732,19.4029850746269,0.119805555555555,,0.125,0,65
"Zip","49645","Kaleva","MI",,,,3.92938649483152,,,,84500,1.4405762304922,3.30073349633252,0.162934911242604,,0.184210526315789,0.0285714285714286,74.5
"Zip","49648","Kewadin","MI",,,,6.83178950194657,,,,391600,0.642508352608584,-2.70807453416149,0.0564708886618999,,0.0729483282674772,0,
"Zip","49649","Kingsley","MI","Traverse City, MI, MI","Traverse City, MI",,7.83393744126728,,,,164600,1.41712877387554,12.3549488054608,0.0654556500607533,,0.0684210526315789,0.0461538461538462,61
"Zip","49650","Lake Ann","MI","Traverse City, MI, MI","Traverse City, MI",,6.59954356289435,,,,185300,1.42309797482211,9.1283863368669,0.0737830545062061,,0.068561872909699,0.048780487804878,67
"Zip","49653","Lake Leelanau","MI","Traverse City, MI, MI","Traverse City, MI",,8.09101892871526,,,,377900,1.66801183750336,14.3765133171913,0.0243159566022757,,0.0656370656370656,0,59.5
"Zip","49655","Le Roy","MI",,,,8.78641428379648,,,,93800,2.06746463547334,7.32265446224256,0.117995735607676,,0.145363408521303,0.0172413793103448,
"Zip","49656","Luther","MI",,,,7.03047388911263,,,,46800,2.18340611353712,16.1290322580645,0.195491452991453,,0.227941176470588,0.032258064516129,65
"Zip","49659","Mancelona","MI",,,,8.63807222445966,100,,,68300,1.3353115727003,5.56414219474498,0.197232796486091,,0.212209302325581,0.00684931506849315,
"Zip","49660","Manistee","MI",,,,5.78668277621157,,,,129300,1.65094339622642,4.8661800486618,0.0875019334880123,,0.0832402234636871,0.0335570469798658,74.5
"Zip","49663","Manton","MI","Cadillac, MI, MI","Cadillac, MI",,6.31628406497516,,,,84500,3.42717258261934,11.4775725593668,0.0782485207100592,,0.212795549374131,0.0196078431372549,49
"Zip","49668","Mesick","MI","Cadillac, MI, MI","Cadillac, MI",,2.85608806551215,,,,51700,3.81526104417671,3.1936127744511,,,0.300925925925926,0,49
"Zip","49676","Rapid City","MI","Traverse City, MI, MI","Traverse City, MI",,5.99812055309437,,,,171900,1.05820105820106,0.408878504672897,0.107260034904014,,0.0938697318007663,0,62.5
"Zip","49677","Reed City","MI",,,,8.72063364209961,,,,84000,0.598802395209581,13.6671177266576,0.0940357142857142,,0.176811594202899,0.00819672131147541,
"Zip","49679","Sears","MI",,,,9.72748019868439,,,,83900,2.44200244200244,10.3947368421053,0.121883194278903,,0.141791044776119,0,
"Zip","49680","South Boardman","MI","Traverse City, MI, MI","Traverse City, MI",,8.88441401530407,,,,87700,2.21445221445221,23.1741573033708,0.151710376282782,,0.179389312977099,0,62.5
"Zip","49683","Thompsonville","MI","Traverse City, MI, MI","Traverse City, MI",,3.94683850181232,,,,138200,1.69242089771891,6.38953040800616,0.0509406657018814,,0.132203389830508,0.0256410256410256,67
"Zip","49686","Traverse City","MI","Traverse City, MI, MI","Traverse City, MI",,8.18633373607196,,,,228500,1.37533274179237,5.20257826887661,0.0611115973741794,,0.0435945439957208,0,43.5
"Zip","49689","Wellston","MI",,,,0.845079876493489,,,,55200,2.03327171903882,-13.0708661417323,,,0.152542372881356,0.037037037037037,74.5
"Zip","49690","Williamsburg","MI","Traverse City, MI, MI","Traverse City, MI",,7.63055443683716,,,,247600,1.80921052631579,1.89300411522634,0.0779765751211632,,0.0436681222707424,0.02,61
"Zip","49706","Alanson","MI",,,,7.08081621694187,,,,99900,1.01112234580384,4.82686253934942,0.153183183183183,,0.176820208023774,0.00840336134453782,84
"Zip","49707","Alpena","MI","Alpena, MI, MI","Alpena, MI",,7.25600751778762,,,,84500,1.07655502392344,3.68098159509202,0.0957751479289941,,0.121346023113528,0.0112044817927171,71
"Zip","49712","Boyne City","MI",,,,8.65418176936502,,,,181600,1.50922302962549,13.5,,,0.0756075607560756,0.0119047619047619,70.5
"Zip","49713","Boyne Falls","MI",,,,5.89810712847362,,,,140300,2.1849963583394,11.703821656051,,,0.203007518796992,0.0185185185185185,70.5
"Zip","49715","Brimley","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,4.4267686937844,,,,108900,1.77570093457944,8.03571428571429,0.0397704315886134,,0.106896551724138,0.032258064516129,77
"Zip","49718","Carp Lake","MI",,,,2.29091153174923,,,,71800,-2.710027100271,9.28462709284627,0.162813370473537,,0.215189873417722,0.0588235294117647,84
"Zip","49721","Cheboygan","MI",,,,4.33950865888039,,,,97200,0.725388601036269,4.85436893203883,0.0687757201646091,,0.1421926910299,0.014018691588785,81
"Zip","49724","Dafter","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,6.86803597798362,,,,105000,1.64569215876089,7.14285714285714,0.0376761904761904,,0.0902777777777778,0,77
"Zip","49725","De Tour Village","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,6.66331051147805,,,,103700,1.8664047151277,9.1578947368421,0.0515718418514948,,0.208333333333333,0,77
"Zip","49726","Paradise","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,2.64062290240301,,,,119200,0.675675675675676,2.22984562607204,0.0518875838926174,,0.245033112582781,0,77
"Zip","49727","East Jordan","MI",,,,7.2351993556182,,,,129700,2.36779794790844,15.1865008880995,,,0.221024258760108,0.00609756097560976,70.5
"Zip","49729","Ellsworth","MI",,,,9.54154920123507,,,,143700,0.912921348314607,15.9806295399516,0.105483646485734,,0.191616766467066,0,
"Zip","49730","Elmira","MI",,,,8.28299100550409,,,,92200,0.54525627044711,7.83625730994152,0.147169197396963,,0.215827338129496,0,
"Zip","49733","Frederic","MI",,,,1.59685863874346,,,,97300,-0.511247443762781,-2.40722166499498,0.072332990750257,,0.117647058823529,0,67
"Zip","49735","Gaylord","MI",,,,2.81648543428648,,,,116200,0.258843830888697,1.66229221347332,0.0714457831325301,,0.105120248254461,0.011070110701107,70
"Zip","49738","Grayling","MI",,,,5.82427171432407,,,,88400,0.568828213879408,8.73308733087331,0.108348416289593,,0.130539887187752,0.0246913580246914,71
"Zip","49740","Harbor Springs","MI",,,,0.948449456302859,,,,198600,0,4.91283676703645,0.0328751258811681,,0.137510879025239,0.00632911392405063,84.5
"Zip","49743","Hawks","MI",,,,6.98214525439656,,,,85000,0.830367734282325,11.2565445026178,0.100423529411765,,0.264705882352941,0,68
"Zip","49746","Hillman","MI",,,,7.17210363807222,,,,91400,1.66852057842047,20.5804749340369,,,0.16548463356974,0.0142857142857143,75
"Zip","49749","Indian River","MI",,,,5.6658611894214,,,,133100,2.07055214723926,9.72794723825227,0.0135987978963186,,0.131386861313869,0.0185185185185185,78
"Zip","49751","Johannesburg","MI",,,,2.99436165928313,,,,85300,0.589622641509434,5.96273291925466,0.0640445486518171,,0.195020746887967,0.0212765957446809,70
"Zip","49753","Lachine","MI","Alpena, MI, MI","Alpena, MI",,6.75258423949523,,,,82900,0.241837968561064,13.0968622100955,0.0683353437876961,,0.179039301310044,0,68.5
"Zip","49759","Millersburg","MI",,,,1.05786011545174,,,,73400,-0.407055630936228,-1.07816711590297,0.0919346049046321,,0.194594594594595,0,68
"Zip","49766","Ossineke","MI","Alpena, MI, MI","Alpena, MI",,8.68707209021345,,,,78600,1.94552529182879,6.79347826086956,0.148778625954199,,0.151515151515152,0,68.5
"Zip","49768","Paradise","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,5.06578064169687,,,,90700,1.11482720178372,3.77574370709382,0.0676074972436604,,0.163636363636364,0,77
"Zip","49769","Pellston","MI",,,,2.63928044032756,,,,80900,-0.246609124537608,5.61357702349869,0.131792336217553,,0.23728813559322,0.0238095238095238,84
"Zip","49770","Petoskey","MI",,,,3.14740233588401,,,,177100,-0.0564334085778781,6.55836341756919,0.0232072275550537,,0.128512396694215,0.00643086816720257,81.5
"Zip","49774","Pickford","MI","Sault Ste. Marie, MI, MI","Sault Ste. Marie, MI",,7.85004698617264,,,,89400,2.40549828178694,11.4713216957606,0.062393736017897,,0.179487179487179,0,77
"Zip","49776","Posen","MI",,,,4.43885085246342,,,,71800,0.560224089635854,4.81751824817518,0.127116991643454,,0.211920529801325,0,68
"Zip","49777","Presque Isle","MI",,,,6.49080413478319,,,,140500,1.51734104046243,6.1178247734139,0.0700925266903916,,0.133574007220217,0,68
